nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie Abrapa,Haguenau,67500,Abrapa,5 place d’Armes,03 88 73 59 10,residence.haguenau@abrapa.asso.fr,https://www.abrapa.asso.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Haguenau, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (67),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bas-rhin-67/haguenau-67500/residence-autonomie-abrapa/670795699,2025-12-29,personnes_agees
Résidence autonomie Abrapa,Wissembourg,67160,Abrapa,17 rue de la Pépinière,03 88 54 27 54,residence.wissembourg@abrapa.asso.fr,https://www.abrapa.asso.fr/antennes/residence-abrapa-wissembourg/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Wissembourg, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (67),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bas-rhin-67/wissembourg-67160/residence-autonomie-abrapa/670793165,2025-12-29,personnes_agees
Résidence autonomie Abrapa Krutenau,Strasbourg,67000,Abrapa,47 rue de Zürich,03 88 36 27 25,residence.krutenau@abrapa.asso.fr,https://www.abrapa.asso.fr/antennes/residence-abrapa-krutenau/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Strasbourg, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (67),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bas-rhin-67/strasbourg-67000/residence-autonomie-abrapa-krutenau/670790963,2025-12-29,personnes_agees
Résidence autonomie Abrapa Les Halles,Strasbourg,67000,Abrapa,22 place des Halles,03 88 52 52 52,residence.leshalles@abrapa.asso.fr,https://www.abrapa.asso.fr/residences/residence-abrapa-les-halles/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Strasbourg, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (67),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bas-rhin-67/strasbourg-67000/residence-autonomie-abrapa-les-halles/670791003,2025-12-29,personnes_agees
Résidence autonomie Abrapa Petite France,Strasbourg,67000,Abrapa,7 rue du Bouclier,03 88 32 51 79,residence.petitefrance@abrapa.asso.fr,https://www.abrapa.asso.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Strasbourg, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (67),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bas-rhin-67/strasbourg-67000/residence-autonomie-abrapa-petite-france/670793926,2025-12-29,personnes_agees
Résidence autonomie Abrapa Saint-Guillaume,Strasbourg,67000,Abrapa,11 rue Saint-Guillaume,03 88 35 16 93,residence.stguillaume@abrapa.asso.fr,https://www.abrapa.asso.fr/antennes/residence-abrapa-saint-guillaume/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Strasbourg, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (67),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bas-rhin-67/strasbourg-67000/residence-autonomie-abrapa-saint-guillaume/670791045,2025-12-29,personnes_agees
Résidence autonomie Bethlehem,Strasbourg,67200,Maison Bethlehem,13 route d'Oberhausbergen,03 88 27 01 71,bethlehem@diaconesses.fr,http://www.diaconesses.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Strasbourg, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (67),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bas-rhin-67/strasbourg-67200/residence-autonomie-bethlehem/670792134,2025-12-29,personnes_agees
Résidence autonomie Charles Huck,Bischheim,67800,CCAS,40 rue Nationale,03 88 33 34 57,residence-huck@ville-bischheim.fr,http://www.ville-bischheim.fr/seniors/residence-c-huck,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Bischheim, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (67),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bas-rhin-67/bischheim-67800/residence-autonomie-charles-huck/670791011,2025-12-29,personnes_agees
"Résidence autonomie Fleurie Sélestat, BAS-RHIN",Selestat,67600,CCAS,1 boulevard Amey,03 88 58 85 80,ccas@ville.selestat.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=670791052,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Selestat, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (67),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bas-rhin-67/selestat-67600/residence-autonomie-fleurie/670791052,2025-12-29,personnes_agees
Résidence autonomie Jaeger,Benfeld,67230,CCAS,1 rue de la Digue,03 88 74 49 41,mairie@ville-de-benfeld.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=670792738,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Benfeld, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (67),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bas-rhin-67/benfeld-67230/residence-autonomie-jaeger/670792738,2025-12-29,personnes_agees
