nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Habitat inclusif RomaneJo,VALENCE,26000,Association des PEP SRA,34 rue Eiffel,06 48 10 97 65,,https://www.lespepsra.org/structure/habitat-inclusif-romanejo-valence/,Habitat inclusif,habitat_partage,a_verifier,"Habitat inclusif RomaneJo Situé à Valence, dans le département de la Drôme, l'Habitat inclusif RomaneJo est un établissement qui accueille des personnes en situation de handicap. Il est géré par l'Association des PEP SRA. Ce projet d'habitat inclusif a été créé pour offrir un espace de vie partagé à 5 personnes en situation de handicap. Le projet est né d'une initiative solidaire et innovante, portée par l'Association des PEP SRA, en collaboration avec trois autres associations partenaires : Planète Autisme, APAJH (Association Pour Adultes et Jeunes Handicapés) et AFTC (Association des Familles de Traumatisés Crâniens et Cérébrolésés). La maison est aménagée sur plusieurs niveaux afin d'optimiser le confort et la fluidité des déplacements. L'Habitat inclusif RomaneJo propose un espace de vie collectif, une cuisine aménagée et des chambres pour les résidents. Le projet vise à offrir un environnement inclusif et accueillant pour les personnes en situation de handicap. Les résidents bénéficient d'un accompagnement personnalisé pour leur autonomie et leur bien-être.",Drôme (26),https://www.lespepsra.org/structure/habitat-inclusif-romanejo-valence/,2026-01-09,personnes_handicapees
Foyer Appartement - Association Clair Soleil,Dieulefit,26220,Association Clair Soleil,"295 Rue Etienne Gougne, 26160 Le Poët-Laval",04 75 46 49 02,,https://www.santeenfrance.fr/etablissement/18000-association-clair-soleil,Habitat inclusif,habitat_partage,a_verifier,"Le Foyer Appartement - Association Clair Soleil est un établissement d'hébergement inclusif situé dans la commune de Dieulefit, dans le département de la Drôme. Il est géré par l'établissement Foyer Appartement - Association Clair Soleil. L'établissement accueille des personnes qui cherchent un hébergement adapté à leurs besoins. Le Foyer Appartement - Association Clair Soleil propose un environnement convivial et sécurisé, permettant aux résidents de vivre de manière autonome. Le Foyer Appartement - Association Clair Soleil est accessible par téléphone au 04 75 46 49 02.",Drôme (26),https://clair-soleil.ovh/pole-adulte/,2026-01-09,personnes_agees
Le Sensitive,Valence,26000,Groupe SOS Seniors,"89 Av. de Verdun, 26000 Valence",,,https://ogenie.fr/organizations/les-lieux-de-vie-partages-de-groupe-sos-seniors,Habitat inclusif,habitat_partage,a_verifier,"Le Sensitive est un habitat inclusif situé à Valence, dans le département de la Drôme. Ce type d'établissement offre un environnement de vie partagé pour les personnes âgées, favorisant le lien social et la convivialité. Géré par le Groupe SOS Seniors, Le Sensitive accueille des personnes âgées qui cherchent un espace de vie sécurisé et convivial. Ce type de structure permet aux résidents de partager des activités, des repas et des moments de convivialité, tout en bénéficiant d'une aide et d'une assistance adaptées à leurs besoins.",Drôme (26),https://www.groupesos-seniors.org/inauguration-de-lhabitat-inclusif-le-sensitive-a-valence/,2026-01-09,personnes_agees
Solidarité Habitats | Cohabitons en Drôme-Ardèche,Eurre,26400,Solidarité Habitats,30 place Michel Paulus,04 75 55 34 42,,https://solidaritehabitats.eu/,Habitat inclusif,habitat_partage,a_verifier,"Voici la présentation de l'établissement Solidarité Habitats | Cohabitons en Drôme-Ardèche : Solidarité Habitats | Cohabitons en Drôme-Ardèche est un établissement d'hébergement inclusif situé à Eurre, dans le département de la Drôme. Il propose un modèle de cohabitation intergénérationnelle solidaire, qui consiste à mettre à disposition des chambres pour des étudiants, stagiaires, salariés, etc. en échange de présence, d'une aide occasionnelle, d'un savoir-faire et éventuellement d'une participation financière.",Drôme (26),https://solidaritehabitats.eu/,2026-01-09,personnes_agees
Les Clos du Val de Drôme,Livron-sur-Drôme,26250,,"Rte du Val de Drôme, 26250 Livron-sur-Drôme",+33 4 75 59 04 03,,https://closduval.fr/,Habitat inclusif,habitat_partage,a_verifier,"Les Clos du Val de Drôme est un habitat inclusif situé à Livron-sur-Drôme, dans le département de la Drôme. Cette résidence sénior est implantée en plein cœur de la Drôme, entre Valence et Montélimar, offrant un cadre de vie paisible et sécurisé aux personnes âgées. Géré par l'établissement Les Clos du Val de Drôme, ce lieu de vie est adapté aux besoins des séniors, qu'ils soient autonomes ou dépendants. Les appartements tout confort offrent de nombreux avantages, notamment des espaces privatifs fonctionnels et des parties communes conviviales.",Drôme (26),https://closduval.fr/,2026-01-09,personnes_agees
Habitat & Humanisme Drôme-Ardèche,Valence,26000,Habitat & Humanisme,"122 Av. Victor Hugo, 26000 Valence",+33 4 75 44 15 46,,https://www.habitat-humanisme.org/associations/habitat-humanisme-drome-ardeche/,Habitat inclusif,habitat_partage,a_verifier,"Habitat & Humanisme Drôme-Ardèche est un établissement d'hébergement inclusif situé à Valence, dans le département de la Drôme. Depuis 1995, il agit en faveur du logement en Drôme-Ardèche, offrant un accueil chaleureux et des services adaptés à ses résidents. Géré par l'établissement Habitat & Humanisme Drôme-Ardèche, cet établissement accueille 133 familles et personnes seules, offrant des logements individuels et collectifs, tels que la maison intergénérationnelle « Le Monin » à Romans et les pensions de famille de Toulaud et Aubenas.",Drôme (26),https://www.papyhappy.fr/etablissement-habitat-intergenerationnel/drome-26,2026-01-09,personnes_agees
Résidence senior Senioriales de St-Pantaléon-les-Vignes,Saint-Pantaléon-les-Vignes,26770,Senioriales,,05 62 47 94 94,,https://www.senioriales.com/louer/auvergne-rhone-alpes/senioriales-de-st-pantaleon-les-vignes,Habitat inclusif,habitat_partage,a_verifier,"Résidence senior Senioriales de St-Pantaléon-les-Vignes Située dans le charmant village provençal de Saint-Pantaléon-les-Vignes, en Drôme, la Résidence senior Senioriales de St-Pantaléon-les-Vignes est un établissement d'hébergement inclusif qui accueille les seniors. Géré par l'établissement Résidence senior Senioriales de St-Pantaléon-les-Vignes, cet établissement offre un cadre de vie agréable et sécurisé. La résidence propose des logements de plain-pied de 3 pièces, avec une surface de 65 à 86 m2, équipés de cuisine meublée et équipée, salle d'eau ergonomique et terrasse.",Drôme (26),https://www.senioriales.com/louer/auvergne-rhone-alpes/senioriales-de-st-pantaleon-les-vignes,2026-01-09,personnes_agees
Les Villas en Drôme Provençale,La Baume-de-Transit,26790,,,04 75 97 58 45,,https://www.villasdromeprovencale.com/,Habitat inclusif,habitat_partage,a_verifier,"Présentation des Villas en Drôme Provençale Les Villas en Drôme Provençale sont un établissement d'hébergement inclusif situé à La Baume-de-Transit, dans le département de la Drôme. Ce village résidentiel est conçu pour accueillir des personnes âgées qui souhaitent maintenir leur indépendance tout en bénéficiant d'un cadre serein et sécurisé. Géré par l'établissement Les Villas en Drôme Provençale, cet établissement accueille les personnes âgées dépendantes ou en situation de handicap, seules ou en couple.",Drôme (26),https://www.villasdromeprovencale.com/,2026-01-09,personnes_agees
Le Hameau du Château,Saint-Vallier,26240,Nature & Résidence Silver,"121 chemin du Rodet, 26760 Montéléger",+33 4 75 59 92 74,,https://numerique.banq.qc.ca/patrimoine/details/52327/3536021,Habitat inclusif,habitat_partage,a_verifier,"Le Hameau du Château est un établissement d'hébergement inclusif situé dans la commune de Saint-Vallier, dans le département de la Drôme. Géré par l'établissement Le Hameau du Château, il offre un environnement convivial et sécurisé pour les personnes âgées ou nécessitant des soins. Le Hameau du Château accueille des personnes ayant des besoins spécifiques, telles que les personnes âgées, les personnes handicapées ou les personnes souffrant de maladies chroniques.",Drôme (26),https://natureetresidencesilver.com/residence-senior/drome/,2026-01-09,personnes_agees
La Clairière de Saint-Romain,Saint-Romain-d'Albon,26140,Nature & Résidence Silver,"107 Route de la Forêt, 17600 Saint-Romain-de-Benet",+33 7 86 53 55 77,,https://natureetresidencesilver.com/nos-programmes/residence-senior-la-clairiere-de-saint-romain/,Habitat inclusif,habitat_partage,a_verifier,"La Clairière de Saint-Romain est un habitat inclusif situé à Saint-Romain-d'Albon, dans le département de la Drôme. Cette résidence senior est gérée par Nature & Résidence Silver. Cette résidence accueille des personnes âgées qui souhaitent vivre en indépendance tout en bénéficiant de services et d'une assistance modulable et personnalisée. Les résidents peuvent choisir de louer ou d'acheter l'une des 62 maisons individuelles, dont les superficies varient de 42 m2 à 68 m2.",Drôme (26),https://natureetresidencesilver.com/residence-senior/drome/,2026-01-09,personnes_agees
