nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie Ambroise-Croizat Saint-Étienne-du-Rouvray, SEINE-MARITIME",Saint Etienne du Rouvray,76800,CCAS,,02 35 64 27 10,residencecroizat@ser76.com,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=760914838,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Etienne du Rouvray, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/saint-etienne-du-rouvray-76800/residence-autonomie-ambroise-croizat/760914838,2026-01-07,personnes_agees
Résidence autonomie André Cottereau,Maromme,76150,CCAS,51 rue Ernest Danet,02 35 74 08 66,,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=760791368,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Maromme, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/maromme-76150/residence-autonomie-andre-cottereau/760791368,2026-01-07,personnes_agees
"Résidence autonomie André Delal Sotteville-lès-Rouen, SEINE-MARITIME",Sotteville Les Rouen,76300,CCAS,,02 35 63 08 71,,https://rouen.fr/adresse/ccas,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Sotteville Les Rouen, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/sotteville-les-rouen-76300/residence-autonomie-andre-delal/760791517,2026-01-07,personnes_agees
Résidence autonomie  André et Germaine Pican,Maromme,76150,CCAS,,02 35 75 67 71,,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=760791376,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Maromme, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/maromme-76150/residence-autonomie-andre-et-germaine-pican/760791376,2026-01-07,personnes_agees
Résidence autonomie Aragon,Canteleu,76380,CCAS,2 rue de Montigny,02 35 36 44 80,ccas@ville-canteleu.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=760801738,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Canteleu, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/canteleu-76380/residence-autonomie-aragon/760801738,2026-01-07,personnes_agees
Résidence autonomie Beauregard,Montivilliers,76290,CCAS,17 rue des Lombards,02 35 30 33 23,ccas@ville-montivilliers.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=760791947,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Montivilliers, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/montivilliers-76290/residence-autonomie-beauregard/760791947,2026-01-07,personnes_agees
Résidence autonomie Beauregard,Montivilliers,76290,CCAS,8 rue Brequigny,02 35 30 20 62,contact@ville-montivilliers.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=760913608,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Montivilliers, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/montivilliers-76290/residence-autonomie-beauregard/760913608,2026-01-07,personnes_agees
Résidence autonomie Beausite,Dieppe,76200,CCAS,,02 35 84 38 49,,https://www.dieppe.fr/annuaires/elus/contacter-le-maire,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Dieppe, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/dieppe-76200/residence-autonomie-beausite/760791954,2026-01-07,personnes_agees
Résidence autonomie Beausoleil,Dieppe,76200,CCAS,,02 35 84 22 91,,https://www.dieppe.fr/annuaires/elus/contacter-le-maire,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Dieppe, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/dieppe-76200/residence-autonomie-beausoleil/760791962,2026-01-07,personnes_agees
"Résidence autonomie Béguinage Val-de-Scie, SEINE-MARITIME",Val de Scie,76720,CCAS,,02 35 92 68 68,mairie-auffay@wanadoo.fr,https://www.has-sante.fr/jcms/9506_FicheESSMS/fr/residence-beguinage,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Val de Scie, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/val-de-scie-76720/residence-autonomie-beguinage/760791046,2026-01-07,personnes_agees
"Résidence autonomie le Béguinage Port-Jérôme-sur-Seine, SEINE-MARITIME",Port Jerome sur-Seine,76330,CCAS,,06 77 72 68 24,residenceautonomie@pj2s.fr,http://pj2s.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Port Jerome sur-Seine, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/port-jerome-sur-seine-76330/residence-autonomie-le-beguinage/760791442,2026-01-07,personnes_agees
"Résidence autonomie Béguinage Ourville-en-Caux, SEINE-MARITIME",Ourville En Caux,76450,Commune,,02 35 27 60 69,ourville@cote-albatre.com,http://www.ourville-en-caux.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Ourville En Caux, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/ourville-en-caux-76450/residence-autonomie-beguinage/760791459,2026-01-07,personnes_agees
"Résidence autonomie Béguinage Terres-de-Caux, SEINE-MARITIME",Terres de Caux,76640,CCAS,164 rue des Jardins,02 35 96 74 11,ccas@terres-de-caux.fr,https://www.has-sante.fr/jcms/10025_FicheESSMS/fr/residence-michele-pierrot,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Terres de Caux, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/terres-de-caux-76640/residence-autonomie-beguinage/760791285,2026-01-07,personnes_agees
Résidence autonomie Béguinage les Lilas,Yerville,76760,Association Pour la Gestion,,02 32 70 44 40,agaagy@orange.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=760791533,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Yerville, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/yerville-76760/residence-autonomie-beguinage-les-lilas/760791533,2026-01-07,personnes_agees
"Résidence autonomie Bel Horizon Fontaine-le-Dun, SEINE-MARITIME",Fontaine Le Dun,76740,Séminor Fécamp,,02 27 13 20 61,rpa@seminor.fr,https://www.seminor.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Fontaine Le Dun, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/fontaine-le-dun-76740/residence-autonomie-bel-horizon/760791293,2026-01-07,personnes_agees
