nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie Béatrice Les Échelles, SAVOIE",Les Echelles,73360,CIAS,,04 79 36 62 79,accueil@cias-residence-beatrice.org,https://www.lesechelles.fr/nos-ain%C3%A9s,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Les Echelles, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (73),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/savoie-73/les-echelles-73360/residence-autonomie-beatrice/730783792,2025-12-29,personnes_agees
"Résidence autonomie Bonne Nouvelle Saint-Jean-de-Maurienne, SAVOIE",Saint Jean de Maurienne,73300,CIAS,,04 79 64 19 88,rbn@cias-3cma73.com,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=730783776,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Jean de Maurienne, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (73),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/savoie-73/saint-jean-de-maurienne-73300/residence-autonomie-bonne-nouvelle/730783776,2025-12-29,personnes_agees
"Résidence autonomie La Calamine Chambéry, SAVOIE",Chambery,73000,CCAS,177 rue de la Calamine,04 79 33 60 45,,https://www.chambery.fr/300-etablissements-pour-personnes-agees-dependantes.htm#par3788,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Chambery, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (73),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/savoie-73/chambery-73000/residence-autonomie-la-calamine/730783867,2025-12-29,personnes_agees
Résidence autonomie Floréal,Frontenex,73460,CIAS,9 rue du Chemin Vieux,04 79 31 43 78,cias.frontenex@wanadoo.fr,https://www.has-sante.fr/jcms/5329_FicheESSMS/fr/logement-foyer-residence-floreal,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Frontenex, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (73),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/savoie-73/frontenex-73460/residence-autonomie-floreal/730783800,2025-12-29,personnes_agees
"Résidence autonomie Ma Joie Chambéry, SAVOIE",Chambery,73000,CCAS,33 rue Greyfie de Bellecombe,04 79 33 19 51,,https://www.chambery.fr/300-etablissements-pour-personnes-agees-dependantes.htm,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Chambery, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (73),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/savoie-73/chambery-73000/residence-autonomie-ma-joie/730783719,2025-12-29,personnes_agees
Résidence autonomie Les Chamois Valgelon-La,Valgelon La Rochette,73110,CCAS,8 rue des chasseurs alpins,04 79 25 18 67,contact@ccas-valgelon-la-rochette.com,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=730783834,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Valgelon La Rochette, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (73),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/savoie-73/valgelon-la-rochette-73110/residence-autonomie-les-chamois/730783834,2025-12-29,personnes_agees
Résidence autonomie Les Gentianes,Ugine,73400,CIAS,111 avenue du docteur Chavent,04 79 37 34 44,ra.gentianes@arlysere.fr,https://www.has-sante.fr/jcms/1153_FicheESSMS/fr/logement-foyer-les-gentianes,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Ugine, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (73),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/savoie-73/ugine-73400/residence-autonomie-les-gentianes/730783883,2025-12-29,personnes_agees
"Résidence autonomie Les Loges du Parc Le Pont-de-Beauvoisin, SAVOIE",Le Pont de Beauvoisin,73330,CCAS,,04 76 37 00 40,secretariat@ccas-quietude.org,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=730783784,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Le Pont de Beauvoisin, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (73),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/savoie-73/le-pont-de-beauvoisin-73330/residence-autonomie-les-loges-du-parc/730783784,2025-12-29,personnes_agees
Résidence autonomie Les Quatre Vallées,Albertville,73200,CIAS,221 chemin des trois-poiriers,04 79 32 23 69,ra.quatrevallees@arlysere.fr,https://www.has-sante.fr/jcms/2299_FicheESSMS/fr/logement-foyer-les-quatre-vallees,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Albertville, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (73),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/savoie-73/albertville-73200/residence-autonomie-les-quatre-vallees/730783958,2025-12-29,personnes_agees
"Résidence autonomie Les Terrasses Saint-Genix-les-Villages, SAVOIE",Saint Genix Les Villages,73240,CCAS,95 chemin de la Villa des Pins,04 76 31 81 44,ehpad.floralies@gmail.com,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=730783859,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Genix Les Villages, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (73),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/savoie-73/saint-genix-les-villages-73240/residence-autonomie-les-terrasses/730783859,2025-12-29,personnes_agees
