nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie,Avignon,84140,Association La Maison Paisible,,04 90 31 03 17,f.logmtclosjarretiere@orange.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=840002497,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Avignon, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (84),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/vaucluse-84/avignon-84140/residence-autonomie/840002497,2026-01-09,personnes_agees
"Résidence autonomie Beau Soleil Valréas, VAUCLUSE",Valreas,84600,Association du foyer,,04 90 35 52 12,d.granjon@beau-soleil.org,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=840022214,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Valreas, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (84),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/vaucluse-84/valreas-84600/residence-autonomie-beau-soleil/840022214,2026-01-09,personnes_agees
"Résidence autonomie Le Clos des Lavandes L'Isle-sur-la-Sorgue, VAUCLUSE",Lisle sur-La Sorgue,84800,Association Le Clos des,,04 90 20 61 70,direction@closdeslavandes.fr,https://closdeslavandes.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Lisle sur-La Sorgue, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (84),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/vaucluse-84/lisle-sur-la-sorgue-84800/residence-autonomie-le-clos-des-lavandes/840006381,2026-01-09,personnes_agees
Résidence autonomie Le Clos du Noyer,Avignon,84000,Association La Maison Paisible,,04 90 87 15 52,f.logmtclosnoyer@orange.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=840002489,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Avignon, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (84),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/vaucluse-84/avignon-84000/residence-autonomie-le-clos-du-noyer/840002489,2026-01-09,personnes_agees
Résidence autonomie François Rustin,Apt,84400,CCAS,,04 90 78 51 00,accueil.rustin@ccas-apt.fr,http://www.apt.fr/Le-Foyer-Logement-Francois-Rustin.html?retour=back,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Apt, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (84),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/vaucluse-84/apt-84400/residence-autonomie-francois-rustin/840006506,2026-01-09,personnes_agees
Résidence autonomie Joseph Gonthier,Monteux,84170,Association Assurant Gestion du,49 boulevard d'Avignon,04 90 66 83 83,direction@residence-gontier.fr,http://www.foyerlogement-gontier.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Monteux, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (84),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/vaucluse-84/monteux-84170/residence-autonomie-joseph-gonthier/840006704,2026-01-09,personnes_agees
Résidence autonomie Les Floralies Le,Le Pontet,84130,CCAS,1 allée des Floralies,04 90 31 22 53,floralies@mairie-lepontet.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=840006225,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Le Pontet, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (84),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/vaucluse-84/le-pontet-84130/residence-autonomie-les-floralies/840006225,2026-01-09,personnes_agees
"Résidence autonomie Les Petits Ponts Vedène, VAUCLUSE",Vedene,84270,CCAS,,04 90 31 24 35,rpp@ccasvedene.fr,https://www.mairie-vedene.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Vedene, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (84),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/vaucluse-84/vedene-84270/residence-autonomie-les-petits-ponts/840006357,2026-01-09,personnes_agees
Résidence autonomie Maison du Soleil,Pertuis,84120,Association Vallis Clausa,126 rue du Petit Cros,04 90 79 19 02,pertuis@vallisclausa.com,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=840007512,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Pertuis, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (84),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/vaucluse-84/pertuis-84120/residence-autonomie-maison-du-soleil/840007512,2026-01-09,personnes_agees
Résidence autonomie du Quisan,Venasque,84210,Association du Quinsan,694 chemin des Aires,04 90 66 03 16,contact@quinsan.fr,http://quinsan.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Venasque, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (84),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/vaucluse-84/venasque-84210/residence-autonomie-du-quisan/840002513,2026-01-09,personnes_agees
