nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie Les Sapins Port-Jérôme-sur-Seine, SEINE-MARITIME",Port Jerome sur-Seine,76330,Séminor Fécamp,,02 35 38 64 24,rpa@seminor.fr,https://www.seminor.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Port Jerome sur-Seine, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/port-jerome-sur-seine-76330/residence-autonomie-les-sapins/760791426,2026-01-07,personnes_agees
"Résidence autonomie Les Sources Héricourt-en-Caux, SEINE-MARITIME",Hericourt En Caux,76560,CCAS,14 residence des Sources,02 35 56 60 50,mairie.hericourt.en.caux@wanadoo.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=760791327,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Hericourt En Caux, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/hericourt-en-caux-76560/residence-autonomie-les-sources/760791327,2026-01-07,personnes_agees
Résidence autonomie les Tilleuls,Malaunay,76770,CCAS,,02 35 74 42 54,mairie@malaunay.fr,https://www.malaunay.fr/A-votre-service/Solidarites-logement/Residence-autonomie-Les-Tilleuls,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Malaunay, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/malaunay-76770/residence-autonomie-les-tilleuls/760791350,2026-01-07,personnes_agees
Résidence autonomie Les Tilleuls,Luneray,76810,Séminor Fécamp,,02 35 85 01 30,rpa@seminor.fr,https://www.seminor.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Luneray, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/luneray-76810/residence-autonomie-les-tilleuls/760792101,2026-01-07,personnes_agees
"Résidence autonomie Louis Robin Saint-Pierre-de-Varengeville, SEINE-MARITIME",Saint Pierre de Varengeville,76480,CCAS,71 rue des Glycines,02 35 37 50 19,mduponqmairie-spv@orange.fr,https://www.saintpierredevarengeville.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Pierre de Varengeville, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/saint-pierre-de-varengeville-76480/residence-autonomie-louis-robin/760914747,2026-01-07,personnes_agees
"Résidence autonomie Madeleine Riot Sotteville-lès-Rouen, SEINE-MARITIME",Sotteville Les Rouen,76300,CCAS,,02 35 73 95 31,mairie@mairie-sotteville-les-rouen.fr,http://www.mairie-sotteville-les-rouen.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Sotteville Les Rouen, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/sotteville-les-rouen-76300/residence-autonomie-madeleine-riot/760802108,2026-01-07,personnes_agees
Résidence autonomie Marcel Paul,Dieppe,76200,CCAS,9 grande Rue du Pollet,02 35 84 32 00,,https://www.has-sante.fr/jcms/13787_FicheESSMS/fr/residence-marcel-paul,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Dieppe, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/dieppe-76200/residence-autonomie-marcel-paul/760801746,2026-01-07,personnes_agees
"Résidence autonomie Marguerite Thibert Saint-Pierre-lès-Elbeuf, SEINE-MARITIME",Saint Pierre Les Elbeuf,76320,CCAS,,02 35 77 58 84,ssemenowicz@pierrotin.net,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=760802082,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Pierre Les Elbeuf, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/saint-pierre-les-elbeuf-76320/residence-autonomie-marguerite-thibert/760802082,2026-01-07,personnes_agees
Résidence autonomie Massillon Le,Le Havre,76600,CCAS,131 rue Massillon,02 35 53 21 55,rpa-massillon@lehavre.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=760791657,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Le Havre, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/le-havre-76600/residence-autonomie-massillon/760791657,2026-01-07,personnes_agees
"Résidence autonomie Maurice Ladam Caudebec-lès-Elbeuf, SEINE-MARITIME",Caudebec Les Elbeuf,76320,CCAS,,02 32 96 05 80,ccas@caudebecleselbeuf.fr,https://caudebecleselbeuf.fr/trouver-service/solidarite-sante/residence-autonomie/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Caudebec Les Elbeuf, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (76),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/seine-maritime-76/caudebec-les-elbeuf-76320/residence-autonomie-maurice-ladam/760801969,2026-01-07,personnes_agees
