nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie Asile Sainte-Marie Thury-Harcourt-le-Hom, CALVADOS",Thury Harcourt Le Hom,14220,Fondation Asile de Marie,72 rue de Condé,02 31 79 70 05,asiledemarie@wanadoo.fr,https://www.has-sante.fr/jcms/15162_FicheESSMS/fr/residence-asile-ste-marie,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Thury Harcourt Le Hom, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (14),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/calvados-14/thury-harcourt-le-hom-14220/residence-autonomie-asile-sainte-marie/140015785,2026-01-15,personnes_agees
Résidence autonomie La Baronnie Creully sur,Creully sur-Seulles,14480,Séminor Fécamp,,02 31 80 38 75,rpa@seminor.fr,https://www.seminor.fr/bien/1675/residence-la-baronnie/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Creully sur-Seulles, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (14),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/calvados-14/creully-sur-seulles-14480/residence-autonomie-la-baronnie/140011800,2026-01-15,personnes_agees
"Résidence autonomie La Bruyère Mézidon Vallée d'Auge, CALVADOS",Mezidon Vallee Dauge,14140,CCAS,20 rue Édouard Vaillant,02 31 20 09 70,residencelabruyere@mva14.fr,https://mva14.fr/les-seniors,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Mezidon Vallee Dauge, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (14),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/calvados-14/mezidon-vallee-dauge-14140/residence-autonomie-la-bruyere/140028473,2026-01-15,personnes_agees
Résidence autonomie Charles-de-Gaulle Vire,Vire Normandie,14500,CCAS,,02 31 68 17 14,pole.autonomie@virenormandie.fr,https://www.has-sante.fr/jcms/6126_FicheESSMS/fr/residence-charles-de-gaulle,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Vire Normandie, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (14),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/calvados-14/vire-normandie-14500/residence-autonomie-charles-de-gaulle/140012022,2026-01-15,personnes_agees
Résidence autonomie du Chemin Vert,Caen,14000,CCAS,2 allée du Rossignol,02 31 73 26 56,ccas.seniors.cheminvert@caen.fr,https://www.has-sante.fr/jcms/13011_FicheESSMS/fr/residence-du-chemin-vert-caen,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Caen, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (14),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/calvados-14/caen-14000/residence-autonomie-du-chemin-vert/140004755,2026-01-15,personnes_agees
Résidence autonomie Clair soleil,Mondeville,14120,CCAS,10 rue de Valleuil,02 31 82 39 35,ccas@mondeville.fr,https://www.mondeville.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Mondeville, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (14),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/calvados-14/mondeville-14120/residence-autonomie-clair-soleil/140007394,2026-01-15,personnes_agees
Résidence autonomie Clémenceau,Bayeux,14400,CCAS,3 avenue Georges Clémenceau,02 31 51 60 73,ccas@mairie-bayeux.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=140011727,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Bayeux, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (14),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/calvados-14/bayeux-14400/residence-autonomie-clemenceau/140011727,2026-01-15,personnes_agees
"Résidence autonomie Le Coeur d'Isigny Isigny-sur-Mer, CALVADOS",Isigny sur-Mer,14230,CCAS,,06 18 70 24 13,frpa@communisigny.fr,https://www.has-sante.fr/jcms/8698_FicheESSMS/fr/residence-le-coeur-d-isigny,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Isigny sur-Mer, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (14),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/calvados-14/isigny-sur-mer-14230/residence-autonomie-le-coeur-disigny/140011875,2026-01-15,personnes_agees
"Résidence autonomie La Crête Valdallière, CALVADOS",Valdalliere,14350,CCAS,12 rue de la Crête,02 31 66 56 03,mairie.vassy@valdalliere.fr,https://www.has-sante.fr/jcms/15250_FicheESSMS/fr/residence-la-crete,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Valdalliere, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (14),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/calvados-14/valdalliere-14350/residence-autonomie-la-crete/140011982,2026-01-15,personnes_agees
Résidence autonomie des Acacias,Troarn,14670,CCAS,,02 31 23 34 33,ccas2@troarn.fr,https://www.has-sante.fr/jcms/2531_FicheESSMS/fr/residence-des-acacias,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Troarn, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (14),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/calvados-14/troarn-14670/residence-autonomie-des-acacias/140011966,2026-01-15,personnes_agees
