nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie Les Tamaris Pouilly-sous-Charlieu, LOIRE",Pouilly Sous Charlieu,42720,CCAS,51 rue des Tamaris,04 77 60 87 30,rpalestamaris42@wanadoo.fr,https://www.foyer-residence-tamaris.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Pouilly Sous Charlieu, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (42),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loire-42/pouilly-sous-charlieu-42720/residence-autonomie-les-tamaris/420784514,2026-01-22,personnes_agees
"Résidence autonomie Saint-Charles Saint-Bonnet-le-Château, LOIRE",Saint Bonnet Le Chateau,42380,Centre hospitalier Saint-Bonnet-Le-Château,,04 77 50 55 00,hl.st-bonnet@wanadoo.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=420789620,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Bonnet Le Chateau, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (42),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loire-42/saint-bonnet-le-chateau-42380/residence-autonomie-saint-charles/420789620,2026-01-22,personnes_agees
Résidence autonomie de Montbrison,Montbrison,42600,Municipalite de Montbrison,,04 77 96 07 80,gjamond@ville-montbrison.fr,https://www.has-sante.fr/jcms/2461_FicheESSMS/fr/f-r-p-a-de-montbrison,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Montbrison, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (42),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loire-42/montbrison-42600/residence-autonomie-de-montbrison/420786931,2026-01-22,personnes_agees
"Résidence autonomie du Parc Roche-la-Molière, LOIRE",Roche La Moliere,42230,CCAS,11 rue Victor Hugo,04 77 90 50 70,jmgravy@rochelamoliere.fr,https://www.has-sante.fr/jcms/6115_FicheESSMS/fr/f-r-p-a-du-parc,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Roche La Moliere, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (42),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loire-42/roche-la-moliere-42230/residence-autonomie-du-parc/420784498,2026-01-22,personnes_agees
Résidence autonomie Le Parc Le,Le Coteau,42120,EHPAD Le Parc,61 rue Anatole France,04 77 68 19 13,contact@ehpad-leparc.fr,https://foyer-residence-leparc.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Le Coteau, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (42),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loire-42/le-coteau-42120/residence-autonomie-le-parc/420784449,2026-01-22,personnes_agees
Résidence autonomie La Petite Provence,Charlieu,42190,CCAS,71 route de Fleury,04 77 60 11 33,accueil.petiteprovence@ville-charlieu.fr,https://www.ville-charlieu.fr/logement/la-petite-provence/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Charlieu, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (42),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loire-42/charlieu-42190/residence-autonomie-la-petite-provence/420784423,2026-01-22,personnes_agees
"Résidence autonomie L'Arc en Ciel Panissières, LOIRE",Panissieres,42360,Mutualité,,04 77 28 72 66,residence-mutualiste-arcenciel@mutualite-loire.com,https://www.aesio-sante.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Panissieres, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (42),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loire-42/panissieres-42360/residence-autonomie-larc-en-ciel/420788564,2026-01-22,personnes_agees
"Résidence autonomie Les Camélias Saint-Étienne, LOIRE",Saint Etienne,42100,CCAS,4 rue de la Veue,04 77 59 99 15,rpacamelias@saint-etienne.fr,https://www.has-sante.fr/jcms/4582_FicheESSMS/fr/f-r-p-a-les-camelias,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Etienne, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (42),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loire-42/saint-etienne-42100/residence-autonomie-les-camelias/420787665,2026-01-22,personnes_agees
"Résidence autonomie La Terrasse Saint-Étienne, LOIRE",Saint Etienne,42000,CCAS,21 rue Léon Lamaizière,04 77 74 09 98,rpaterrasse@saint-etienne.fr,https://www.has-sante.fr/jcms/4581_FicheESSMS/fr/f-r-p-a-la-terrasse,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Etienne, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (42),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loire-42/saint-etienne-42000/residence-autonomie-la-terrasse/420782062,2026-01-22,personnes_agees
"Résidence autonomie Quiétude Le Chambon-Feugerolles, LOIRE",Le Chambon Feugerolles,42500,CCAS,1 rue du Maquis,04 77 10 01 35,quietude@ville-lechambonfeugerolles.fr,https://www.has-sante.fr/jcms/3424_FicheESSMS/fr/f-r-p-a-quietude,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Le Chambon Feugerolles, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (42),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loire-42/le-chambon-feugerolles-42500/residence-autonomie-quietude/420784415,2026-01-22,personnes_agees
