nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie Les Heures Claires Aulnoy-lez-Valenciennes, NORD",Aulnoy Lez Valenciennes,59300,- SIVU Comité des âges du Pays Trithois,,03 27 23 78 00,cdesages.accueil@cdesages.com,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=590787917,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Aulnoy Lez Valenciennes, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/aulnoy-lez-valenciennes-59300/residence-autonomie-les-heures-claires/590787917,2026-01-15,personnes_agees
Résidence autonomie Les Hortensias,Tourcoing,59200,CCAS,32 rue Léon Jouhaux,03 20 11 34 34,,https://www.tourcoing.fr/Vivre-a-Tourcoing/Espace-seniors/Le-CCAS-Centre-communal-d-action-sociale,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Tourcoing, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/tourcoing-59200/residence-autonomie-les-hortensias/590785747,2026-01-15,personnes_agees
Résidence autonomie Les Hortensias,Blaringhem,59173,CCAS,109 rue de la Mairie,03 28 43 92 25,leshortensias@ville-blaringhem.fr,https://ville-blaringhem.fr/fr/rb/422021/residence-les-hortensias,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Blaringhem, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/blaringhem-59173/residence-autonomie-les-hortensias/590034849,2026-01-15,personnes_agees
"Résidence autonomie Les Hortensias Saint-Hilaire-lez-Cambrai, NORD",Saint Hilaire Lez Cambrai,59292,SIVOM d'Avesnes-les-Aubert,,03 27 37 05 58,ehpadleshortensiasflpa@gmail.com,https://www.leshortensias-sivom-st-hilaire.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Hilaire Lez Cambrai, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/saint-hilaire-lez-cambrai-59292/residence-autonomie-les-hortensias/590787396,2026-01-15,personnes_agees
Résidence autonomie Les Jonquilles La,La Madeleine,59110,Association Groupe SOS Séniors,41 rue Jeanne Maillotte,03 20 31 50 72,agrsm-jonquilles@groupe-sos.org,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=590788055,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à La Madeleine, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/la-madeleine-59110/residence-autonomie-les-jonquilles/590788055,2026-01-15,personnes_agees
Résidence autonomie Les Jours Heureux,Guesnain,59287,CCAS,490 rue de Beaumont,03 27 88 90 80,bas.guesnain@orange.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=590787354,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Guesnain, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/guesnain-59287/residence-autonomie-les-jours-heureux/590787354,2026-01-15,personnes_agees
Résidence autonomie Les Myosotis,Nieppe,59850,CCAS,384 rue du docteur Henri Vanuxeem,03 20 48 65 81,ccas.flpa@wanadoo.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=590788535,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Nieppe, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/nieppe-59850/residence-autonomie-les-myosotis/590788535,2026-01-15,personnes_agees
Résidence autonomie Les Promenades La,La Madeleine,59110,Association Groupe SOS Séniors,,03 20 51 58 74,agrsm-promenades@groupe-sos.org,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=590788048,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à La Madeleine, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/la-madeleine-59110/residence-autonomie-les-promenades/590788048,2026-01-15,personnes_agees
Résidence autonomie Les Quatre Vents,Leers,59115,CCAS,,03 20 75 13 90,lhaddadi@ccas-leers.fr,https://ville-leers.fr/la-residence-des-4-vents,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Leers, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/leers-59115/residence-autonomie-les-quatre-vents/590787974,2026-01-15,personnes_agees
Résidence autonomie Les Roses,Lille,59000,CCAS,30 rue Anne Delavaux,03 20 22 76 22,residenceautonomie.roses@afeji.org,https://www.lille.fr/Lille-Centre/Decouvrir-le-quartier/Senior-solidarite-et-sante/Le-Centre-communal-d-action-sociale-CCAS,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Lille, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (59),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/nord-59/lille-59000/residence-autonomie-les-roses/590805677,2026-01-15,personnes_agees
