nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie Ambroise-Croizat Fleury-les-Aubrais, LOIRET",Fleury Les Aubrais,45400,CCAS,5 rue de la Paix,02 38 61 00 14,residence.autonomie@ville-fleurylesaubrais.fr,https://www.ville-fleurylesaubrais.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Fleury Les Aubrais, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (45),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loiret-45/fleury-les-aubrais-45400/residence-autonomie-ambroise-croizat/450007166,2026-01-30,personnes_agees
Résidence autonomie Les Hautes Loges,Courtenay,45320,CCAS,8 rue des Patureaux,02 38 97 33 22,direction.residence@courtenay45.com,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=450007224,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Courtenay, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (45),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loiret-45/courtenay-45320/residence-autonomie-les-hautes-loges/450007224,2026-01-30,personnes_agees
"Résidence autonomie Jeanne d'Arc Orléans, LOIRET",Orleans,45000,Congrégation petites soeurs des pauvres,56 rue de Bellebat,02 38 62 45 49,gestion.orleans@psdp.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=450021266,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Orleans, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (45),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loiret-45/orleans-45000/residence-autonomie-jeanne-darc/450021266,2026-01-30,personnes_agees
Résidence autonomie Georges Brassens,Saran,45770,CCAS,,02 38 72 35 00,foyer.georges-brassens@ville-saran.fr,http://www.ville-saran.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saran, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (45),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loiret-45/saran-45770/residence-autonomie-georges-brassens/450009139,2026-01-30,personnes_agees
Résidence autonomie Les Myosotis,Briare,45250,Commune,,02 38 31 30 52,myosotis@cc-berryloirepuisaye.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=450007190,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Briare, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (45),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loiret-45/briare-45250/residence-autonomie-les-myosotis/450007190,2026-01-30,personnes_agees
Résidence autonomie Les Belettes,Beaugency,45190,CCAS,5 rue des Belettes,02 38 44 01 17,foyerdesbelettes@ville-beaugency.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=450009642,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Beaugency, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (45),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loiret-45/beaugency-45190/residence-autonomie-les-belettes/450009642,2026-01-30,personnes_agees
"Résidence autonomie La Cigogne Orléans, LOIRET",Orleans,45100,Association ARPAVIE,14 route d'Olivet,02 38 49 72 00,cigogne.direction@arpavie.fr,https://www.arpavie.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Orleans, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (45),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loiret-45/orleans-45100/residence-autonomie-la-cigogne/450012497,2026-01-30,personnes_agees
Résidence autonomie MARPA de Corbeilles,Corbeilles,45490,Association Gestion MARPA de,6 rue de la Motte,02 38 96 16 81,marpacorbeilles@orange.fr,https://www.marpa.fr/,MARPA,residence,a_verifier,"MARPA située à Corbeilles, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (45),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loiret-45/corbeilles-45490/residence-autonomie-marpa-de-corbeilles/450021514,2026-01-30,personnes_agees
Résidence autonomie MARPA Sainte-Rose,Ervauville,45320,CIAS,1 impasse des Daciers,02 38 87 75 50,marpa.sainterose@3cbo.fr,https://www.marpa.fr/,MARPA,residence,a_verifier,"MARPA située à Ervauville, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (45),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loiret-45/ervauville-45320/residence-autonomie-marpa-sainte-rose/450006028,2026-01-30,personnes_agees
Résidence autonomie MARPA Les Alouettes,Sermaises,45300,Association Gestionnaire de la,6 rue des Alouettes,02 38 30 53 55,marpa.lesalouettes@orange.fr,https://www.marpa.fr/,MARPA,residence,a_verifier,"MARPA située à Sermaises, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (45),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loiret-45/sermaises-45300/residence-autonomie-marpa-les-alouettes/450013578,2026-01-30,personnes_agees
Résidence autonomie MARPA Les Néfliers,Nesploy,45270,Association Gestion Marpa de,2 route de Sully,02 38 90 42 68,responsable@marpadenesploy.com,https://www.marpa.fr/,MARPA,residence,a_verifier,"MARPA située à Nesploy, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (45),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/loiret-45/nesploy-45270/residence-autonomie-marpa-les-nefliers/450006978,2026-01-30,personnes_agees
Résidence Services Lac de Saint Pryvé,Saint-Pryvé-Saint-Mesmin,45750,Emera,9 Rue du Bel Air,08 00 10 40 22,,https://www.emera.fr/trouver-hebergement-senior/residence-seniors/lac-de-saint-pryve/,Résidence services seniors,residence,a_verifier,,45,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Le Clos de la Reine Blanche,Orléans,45000,Ovelia,6 Rue Drufin,02 19 39 00 41,,https://www.ovelia.fr/residences-seniors/orleans-reine-blanche,Résidence services seniors,residence,a_verifier,,45,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Le Jardin Fleuri,Orléans,45000,Domitys,6 Rue de la Lisotte,02 38 45 21 00,,https://www.domitys.fr,Résidence services seniors,residence,a_verifier,,45,pour-les-personnes-agees.gouv.fr,,personnes_agees
