nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie Germaine Naal Danjoutin, TERRITOIRE DE BELFORT",Danjoutin,90400,CCAS,2 rue Paul Eluard,03 84 21 19 89,,https://www.mairiedanjoutin.fr/residence-autonomie-personnes-agees/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Danjoutin, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (90),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/territoire-de-belfort-90/danjoutin-90400/residence-autonomie-germaine-naal/900002346,2025-12-29,personnes_agees
"Résidence autonomie Louis-Clerc Delle, TERRITOIRE DE BELFORT",Delle,90100,CCAS,102 residence Louis Clerc,03 84 36 34 22,foyerlouisclerc@orange.fr,http://www.delle.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Delle, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (90),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/territoire-de-belfort-90/delle-90100/residence-autonomie-louis-clerc/900001538,2025-12-29,personnes_agees
"Résidence autonomie Lucien Couqueberg Belfort, TERRITOIRE DE BELFORT",Belfort,90000,CCAS,,03 84 21 08 44,ptournier@mairie-belfort.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=900005612,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Belfort, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (90),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/territoire-de-belfort-90/belfort-90000/residence-autonomie-lucien-couqueberg/900005612,2025-12-29,personnes_agees
"Résidence autonomie MARPA Les Rives de l'Allaines Grandvillars, TERRITOIRE DE BELFORT",Grandvillars,90600,Les Rives de l'Allaines,4 place Charles de Gaulle,03 84 19 39 03,marpa.grandvillars@orange.fr,https://www.marpa.fr/residences-retraite/les-rives-de-l-allaine-grandvillars-90/,MARPA,residence,a_verifier,"MARPA située à Grandvillars, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (90),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/territoire-de-belfort-90/grandvillars-90600/residence-autonomie-marpa-les-rives-de-lallaines/900001918,2025-12-29,personnes_agees
Résidence Services Cybele,Belfort,90000,Domitys,1 Rue du docteur Paulette Guguenheim,03 59 28 48 82,,https://www.domitys.fr/residence-services-senior/bourgogne-franche-comte/territoire-de-belfort-90/belfort-cybele-90,Résidence services seniors,residence,a_verifier,,90,pour-les-personnes-agees.gouv.fr,,personnes_agees
Maison partagée Essert,Essert,90850,Ages & Vie,25 BIS RUE DU PORT,0801 07 08 09,,https://agesetvie.com/maisons-partagees/bourgogne-franche-comte/territoire-de-belfort-90/essert-90850/maisons-partagees-essert,Colocation avec services,habitat_partage,non_eligible,"Maison partagée Essert La Maison partagée Essert est un établissement de colocation avec services situé à Essert (90850) dans le Territoire de Belfort. Cette maison partagée est gérée par l'établissement Maison partagée Essert. La Maison partagée Essert accueille les seniors en perte d'autonomie, offrant un lieu convivial où ils peuvent continuer à mener leur vie de manière autonome. L'établissement propose une présence sécurisante durant la journée, ainsi que des services d'accompagnement personnalisés, tels que l'aide au lever, au coucher, à la toilette, les repas faits maison, le ménage et l'entretien du linge. Les résidents peuvent également bénéficier d'une téléalarme pour intervention d'auxiliaires de vie, nuit et jour. La Maison partagée Essert propose également des activités et sorties, telles que l'accès à un gym, ce qui permet aux résidents de maintenir leur autonomie physique et mentale. L'établissement offre une solution de proximité pour les personnes âgées qui cherchent une alternative à la maison de retraite traditionnelle.",Territoire de Belfort (90),https://agesetvie.com/maisons-partagees/bourgogne-franche-comte/territoire-de-belfort-90,2025-12-29,personnes_agees
Maison partagée Cravanche,Cravanche,90300,Ages & Vie,13 RUE JEAN DELVIGNE,0801 07 08 09,,https://agesetvie.com/maisons-partagees/bourgogne-franche-comte/territoire-de-belfort-90/cravanche-90300/maisons-partagees-cravanche,Colocation avec services,habitat_partage,non_eligible,"La Maison partagée Cravanche est un établissement de colocation avec services situé à Cravanche, dans le Territoire de Belfort. Cette maison partagée est gérée par l'établissement Ages & Vie. La Maison partagée Cravanche accueille les seniors en perte d'autonomie, offrant un lieu de vie convivial et sécurisant. L'équipe d'auxiliaires de vie présente sur place 7 jours sur 7 assure un accompagnement personnalisé pour les gestes du quotidien, tels que l'aide au lever, au coucher, à la toilette, ainsi que la préparation de repas faits maison et l'entretien du linge.",Territoire de Belfort (90),https://agesetvie.com/maisons-partagees/bourgogne-franche-comte/territoire-de-belfort-90,2025-12-29,personnes_agees
Maison partagée Chaux,Chaux,90330,Ages & Vie,18B ET 18C GRANDE RUE,0801 07 08 09,,https://agesetvie.com/maisons-partagees/bourgogne-franche-comte/territoire-de-belfort-90/chaux-90330/maisons-partagees-chaux,Colocation avec services,habitat_partage,non_eligible,"Maison partagée Chaux est un établissement de colocation avec services situé à Chaux, dans le Territoire de Belfort. Cette maison partagée est gérée par l'établissement Ages & Vie. La maison partagée Chaux accueille des personnes âgées qui souhaitent vivre en communauté tout en bénéficiant de services adaptés à leurs besoins. Les résidents peuvent profiter d'une chambre personnelle et d'un espace de vie partagé, permettant ainsi une vie autonome tout en bénéficiant de l'accompagnement et de l'écoute du personnel.",Territoire de Belfort (90),https://agesetvie.com/maisons-partagees/bourgogne-franche-comte/territoire-de-belfort-90,2025-12-29,personnes_agees
Maison partagée Montreux-Château,Montreux-Château,90130,Ages & Vie,90 RUE JEAN MOULIN,0801 07 08 09,,https://agesetvie.com/maisons-partagees/bourgogne-franche-comte/territoire-de-belfort-90/montreux-chateau-90130/maisons-partagees-montreux-chateau,Colocation avec services,habitat_partage,non_eligible,"Maison partagée Montreux-Château La Maison partagée Montreux-Château est un établissement de type colocation avec services situé à Montreux-Château, dans le département du Territoire de Belfort.",Territoire de Belfort (90),https://agesetvie.com/maisons-partagees/bourgogne-franche-comte/territoire-de-belfort-90,2025-12-29,personnes_agees
Colocation Senior Belfort,Belfort,90000,,,,,https://www.co-living-et-co-working.com/co-living-senior/bourgogne-franche-comte/territoire-de-belfort/belfort/,Colocation avec services,habitat_partage,non_eligible,"**Présentation de l'établissement Colocation Senior Belfort** **Introduction** Le Colocation Senior Belfort est un établissement de colocation avec services situé dans la commune de Belfort, dans le département du Territoire de Belfort. Cet établissement propose une nouvelle forme d'habitat partagé pour les seniors, permettant de rompre avec la solitude et de bénéficier de la présence de personnel, de colocataires et de services variés. **Gestionnaire et public accueilli** Le Colocation Senior Belfort est géré par l'établissement lui-même.",Territoire de Belfort (90),https://www.colocation-adulte.fr/colocation-senior-a-belfort/colocataires-seniors,2025-12-29,personnes_agees
