nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie Docks de Blois,Vichy,03200,CCAS,8 rue Fleury,04 70 98 63 09,,https://www.ville-vichy.fr/seniors,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Vichy, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (03),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/allier-03/vichy-03200/residence-autonomie-docks-de-blois/030782783,2026-01-29,personnes_agees
Résidence autonomie Saint-Privat,Beaulon,03230,SARL PGC,22 rue Saint Privat,04 70 42 49 49,,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=030785950,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Beaulon, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (03),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/allier-03/beaulon-03230/residence-autonomie-saint-privat/030785950,2026-01-29,personnes_agees
Résidence autonomie Sainte-Thérèse,Moulins,03000,Société Evoléa,41 rue des Potiers,04 70 48 28 00,residence.saintetherese@evolea.fr,https://www.evolea.fr/louer/nos-logements-pour-seniors/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Moulins, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (03),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/allier-03/moulins-03000/residence-autonomie-sainte-therese/030782767,2026-01-29,personnes_agees
Résidence autonomie MARPA La Motte Troncay,Chevagnes,03230,MARPA  de Chevagnes,,04 70 43 12 00,marpa.chevagnes@orange.fr,https://www.marpa.fr/residences-retraite/la-motte-troncay-chevagnes-03/,MARPA,residence,a_verifier,"MARPA située à Chevagnes, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (03),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/allier-03/chevagnes-03230/residence-autonomie-marpa-la-motte-troncay/030785620,2026-01-29,personnes_agees
"Résidence autonomie MARPA de Saint-Yorre Saint-Yorre, ALLIER",Saint Yorre,03270,CCAS,6 rue de Verdun,04 70 56 18 46,marpast-yorre@orange.fr,https://www.marpa.fr/residences-retraite/residence-de-saint-yorre-03/,MARPA,residence,a_verifier,"MARPA située à Saint Yorre, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (03),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/allier-03/saint-yorre-03270/residence-autonomie-marpa-de-saint-yorre/030007116,2026-01-29,personnes_agees
"Résidence autonomie Le Beau Chêne Noyant-d'Allier, ALLIER",Noyant Dallier,03210,CCAS,18 rue de la Mine,04 70 47 49 91,,https://www.has-sante.fr/jcms/9026_FicheESSMS/fr/residence-autonomie-le-beau-chene,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Noyant Dallier, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (03),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/allier-03/noyant-dallier-03210/residence-autonomie-le-beau-chene/030005508,2026-01-29,personnes_agees
Résidence autonomie du Parc,Avermes,03000,CCAS,,04 70 46 86 48,ccas@mairieavermes.fr,https://www.avermes.fr/au-quotidien/solidarite/residence-autonomie-du-parc.html,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Avermes, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (03),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/allier-03/avermes-03000/residence-autonomie-du-parc/030786305,2026-01-29,personnes_agees
Résidence autonomie Le Hameau de l'Amitié,Bellenaves,03330,CCAS,,04 70 58 33 55,foyerlogement.bellenaves@orange.fr,https://hameau-amitie-bellenaves.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Bellenaves, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (03),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/allier-03/bellenaves-03330/residence-autonomie-le-hameau-de-lamitie/030782775,2026-01-29,personnes_agees
"Résidence autonomie Les Coupances Domérat, ALLIER",Domerat,03410,SIVU - Résidence Les Coupances,,04 70 64 06 25,residencelescoupances@orange.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=030783179,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Domerat, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (03),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/allier-03/domerat-03410/residence-autonomie-les-coupances/030783179,2026-01-29,personnes_agees
Résidence Services Senior L'Orée des Thermes,Vichy,03200,Villavie-Seniors,49 Avenue Thermale,04 80 97 79 77,,https://www.villavie-seniors.fr,Résidence services seniors,residence,a_verifier,,03,pour-les-personnes-agees.gouv.fr,,personnes_agees
