nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie,Isbergues,62330,CCAS,,03 21 02 13 66,contact@ville-isbergues.fr,https://www.has-sante.fr/jcms/5033_FicheESSMS/fr/foyer-la-residence,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Isbergues, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/isbergues-62330/residence-autonomie/620105106,2025-12-09,personnes_agees
"Résidence autonomie Aire-sur-la-Lys, PAS-DE-CALAIS",Aire sur-La Lys,62120,CCAS,,03 21 39 18 97,,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=620104588,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Aire sur-La Lys, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/aire-sur-la-lys-62120/residence-autonomie/620104588,2025-12-09,personnes_agees
"Résidence autonomie de l’Abbaye Vendin-le-Vieil, PAS-DE-CALAIS",Vendin Le Vieil,62880,CCAS,,03 21 69 40 83,vendin.fpa@gmail.com,https://www.vendin-le-vieil.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Vendin Le Vieil, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/vendin-le-vieil-62880/residence-autonomie-de-labbaye/620105544,2025-12-09,personnes_agees
Résidence autonomie ADMR La Targette,Hesdin,62140,Résidence autonomie ADMR Hesdin,,03 21 86 87 67,la-tagette@fede62.admr.org,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=620104927,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Hesdin, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/hesdin-62140/residence-autonomie-admr-la-targette/620104927,2025-12-09,personnes_agees
Résidence autonomie de l'Âge d'Or,Marck,62730,CCAS,,03 21 46 22 16,lucia.liza@meyrargues.fr,https://www.meyrargues.fr/famille-et-solidarite/foyer-du-3e-age/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Marck, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/marck-62730/residence-autonomie-de-lage-dor/620109686,2025-12-09,personnes_agees
Résidence autonomie Albert Goudin,Wingles,62410,CCAS,,03 21 69 54 25,fpa@wingles.fr,https://wingles.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Wingles, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/wingles-62410/residence-autonomie-albert-goudin/620105551,2025-12-09,personnes_agees
Résidence autonomie Ambroise Croizat,Harnes,62440,CCAS,7 allée des Platanes,03 21 20 34 78,foyer.a.croizat@orange.fr,https://www.ville-harnes.fr/site/residence_autonomie/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Harnes, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/harnes-62440/residence-autonomie-ambroise-croizat/620105437,2025-12-09,personnes_agees
Résidence autonomie Ambroise Croizat,Lillers,62190,CCAS,,03 21 02 37 88,residenceautonomiea.croizat@mairie-lillers.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=620104968,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Lillers, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/lillers-62190/residence-autonomie-ambroise-croizat/620104968,2025-12-09,personnes_agees
"Résidence autonomie Benoît Frachon Montigny-en-Gohelle, PAS-DE-CALAIS",Montigny En Gohelle,62640,CCAS,13 rue du Parc,03 21 08 94 70,residence.frachon@mairie-montigny.fr,http://www.mairie-montigny.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Montigny En Gohelle, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/montigny-en-gohelle-62640/residence-autonomie-benoit-frachon/620105510,2025-12-09,personnes_agees
"Résidence autonomie du Bon Air Marles-les-Mines, PAS-DE-CALAIS",Marles Les Mines,62540,Association la Vie Active,,03 21 61 49 20,ehpadmarles@vieactive.asso.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=620105098,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Marles Les Mines, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/marles-les-mines-62540/residence-autonomie-du-bon-air/620105098,2025-12-09,personnes_agees
