nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie Silvia Monfort,Chartres,28000,CCAS,26 rue du Docteur Michel Gibert,02 36 67 30 03,residence.monfort@agglo-ville.chartres.fr,https://www.has-sante.fr/jcms/8223_FicheESSMS/fr/residence-autonomie-silvia-monfort,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Chartres, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (28),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/eure-et-loir-28/chartres-28000/residence-autonomie-silvia-monfort/280504911,2026-01-30,personnes_agees
Résidence autonomie Marcel Gaujard,Chartres,28000,CCAS,59 rue de la Foulerie,02 37 91 27 00,residence.gaujard@agglo-ville.chartres.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=280500331,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Chartres, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (28),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/eure-et-loir-28/chartres-28000/residence-autonomie-marcel-gaujard/280500331,2026-01-30,personnes_agees
"Résidence autonomie Léo Lagrange Châteaudun, EURE-ET-LOIR",Chateaudun,28200,CCAS,2 rue Loyseau,02 37 45 02 56,residence-autonomie@mairie-chateaudun.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=280500802,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Chateaudun, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (28),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/eure-et-loir-28/chateaudun-28200/residence-autonomie-leo-lagrange/280500802,2026-01-30,personnes_agees
Résidence autonomie Charles Péguy,Luisant,28600,CCAS,2 rue Aristide Briand,02 37 35 98 01,foyer@ville-luisant.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=280504275,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Luisant, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (28),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/eure-et-loir-28/luisant-28600/residence-autonomie-charles-peguy/280504275,2026-01-30,personnes_agees
"Résidence autonomie Maurice Dousset Cloyes-les-Trois-Rivières, EURE-ET-LOIR",Cloyes Les Trois Rivieres,28220,Commune,30 rue Jean Chauveau,02 37 44 00 85,residenceautonomie@cloyeslestroisrivieres.fr,https://www.cloyeslestroisrivieres.fr/social-sante-solidarite/residence-autonomie/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Cloyes Les Trois Rivieres, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (28),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/eure-et-loir-28/cloyes-les-trois-rivieres-28220/residence-autonomie-maurice-dousset/280008996,2026-01-30,personnes_agees
Résidence Services de l’Avre,Saint-Lubin-des-Joncherets,28350,Colisee,4 Rue Charles Renard,02 32 58 00 94,,https://colisee.fr/residences/residence-senior-saint-lubin-des-joncherets-l-avre/,Résidence services seniors,residence,a_verifier,,28,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Dolc'Epars,Chartres,28000,Dolcepars,17 Place des Epars,02 36 69 00 05,,https://www.dolcepars.com/,Résidence services seniors,residence,a_verifier,,28,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Elixir,Dreux,28100,Domitys,2 Rue Gromard,01 89 43 17 12,,https://www.domitys.fr/residence-services-senior/centre-val-de-loire/eure-et-loir-28/dreux-elixir-28,Résidence services seniors,residence,a_verifier,,28,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services La Minardière,Gasville-Oisème,28300,Colisee,3 Rue des Minardières,02 37 33 66 99,,https://colisee.fr/residences/residence-senior-gasville-oiseme-la-minardiere/,Résidence services seniors,residence,a_verifier,,28,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Le Chant des Lavandières,Vernouillet,28500,Domitys,61 Route de Crécy,02 52 56 57 80,,https://www.domitys.fr/residence-services-senior/centre-val-de-loire/eure-et-loir-28/vernouillet-le-chant-des-lavandieres-28,Résidence services seniors,residence,a_verifier,,28,pour-les-personnes-agees.gouv.fr,,personnes_agees
