nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie MARPA La Musette,Loudes,43320,CIAS,,04 71 08 04 45,marpa.lamusette43@gmail.com,https://www.marpa.fr/,MARPA,residence,a_verifier,"MARPA située à Loudes, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (43),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haute-loire-43/loudes-43320/residence-autonomie-marpa-la-musette/430007567,2026-01-30,personnes_agees
"Résidence autonomie MARPA Saint-Odilon Lavoûte-Chilhac, HAUTE-LOIRE",Lavoute Chilhac,43380,Gestion Maison d'Accueil Saint-Odilon,,04 71 77 48 25,marpasaintodilon@orange.fr,https://www.has-sante.fr/jcms/15537_FicheESSMS/fr/marpa-saint-odilon,MARPA,residence,a_verifier,"MARPA située à Lavoute Chilhac, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (43),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haute-loire-43/lavoute-chilhac-43380/residence-autonomie-marpa-saint-odilon/430002758,2026-01-30,personnes_agees
Résidence Services La Rose des Vents,Dunières,43220,Residence-Seniors-Dunieres,24 Rue Forestière,04 71 66 78 91,,https://www.residence-seniors-dunieres.fr/,Résidence services seniors,residence,a_verifier,,43,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services La Sardonne,Le Puy-en-Velay,43000,Domitys,5 Rue Latour Maubourg,04 82 29 73 89,,https://www.domitys.fr/residence-services-senior/auvergne-rhone-alpes/haute-loire-43/le-puy-en-velay-la-sardonne-43,Résidence services seniors,residence,a_verifier,,43,pour-les-personnes-agees.gouv.fr,,personnes_agees
La Maison Buissonnière,Yssingeaux,43200,,"8 Rue Traversière, 43200 Yssingeaux",+33 6 10 05 07 57,,https://mamaisonbuissonniere.fr/,Habitat inclusif,habitat_partage,a_verifier,"La Maison Buissonnière est un habitat inclusif situé à Yssingeaux, dans le département de la Haute-Loire. Cette maison de caractère offre un cadre idéal pour la vie en communauté de cinq séniors. Géré par l'établissement La Maison Buissonnière, cet habitat inclusif accueille des séniors qui souhaitent partager des moments conviviaux et bénéficier de services à la personne nécessaires à leur bien-être. La maison est conçue pour favoriser l'autonomie et la sécurité des résidents, tout en offrant un environnement bienveillant et participatif.",Haute-Loire (43),https://mamaisonbuissonniere.fr/,2026-01-30,personnes_agees
Maison Marguerite de Saint-Vincent,Saint-Vincent,43200,Commune,"le bourg, 43800 Saint-Vincent",+33 6 72 83 02 75,,https://www.saintvincent43.fr/pages/tourisme_patrimoine/restauration.php,Habitat inclusif,habitat_partage,a_verifier,"La Maison Marguerite de Saint-Vincent est un habitat inclusif situé dans la commune de Saint-Vincent, en Haute-Loire. L'établissement est implanté dans le bourg, à l'adresse du bourg 43800 Saint-Vincent. Géré par l'établissement Maison Marguerite de Saint-Vincent, cet habitat inclusif accueille des personnes en situation de handicap. La commune de Saint-Vincent propose également des restaurants pour les visiteurs, notamment dans le secteur de la restauration. La Maison Marguerite de Saint-Vincent offre un environnement convivial et sécurisé pour les personnes accueillies.",Haute-Loire (43),https://www.maisonsmarguerite.com/nos-maisons/saint-vincent/,2026-01-30,personnes_agees
Maison Marguerite de Tence,Saint-Vincent,43330,Commune,"4 montée de la Serigoule, 43190 Tence",+33 4 71 56 37 73,,https://www.lachaux.fr/tourisme/curiosites-et-monuments,Habitat inclusif,habitat_partage,a_verifier,"Maison Marguerite de Tence est un habitat inclusif situé à Tence, dans la Haute-Loire. Cette commune est située à 943m d'altitude, offrant un magnifique panorama sur la limagne et les monts d'Auvergne. Géré par l'établissement Maison Marguerite de Tence, cet habitat inclusif accueille des personnes en situation de handicap ou vulnérables. La commune de Saint-Vincent, où se trouve l'établissement, offre un environnement paisible et propice à la convalescence.",Haute-Loire (43),https://www.maisonsmarguerite.com/nos-maisons/saint-vincent/,2026-01-30,personnes_agees
Maison Marguerite d'Yssingeaux,Yssingeaux,43200,Commune,"3 Rue Alexandre André, 43200 Yssingeaux",+33 6 34 61 66 31,,https://www.maisonsmarguerite.com/nos-maisons/saint-vincent/,Habitat inclusif,habitat_partage,a_verifier,"Maison Marguerite d'Yssingeaux est un habitat inclusif situé dans la commune de Yssingeaux, dans le département de la Haute-Loire. L'établissement est géré par la commune et offre un environnement convivial et sécurisé pour les personnes âgées. L'établissement accueille des seniors qui cherchent un habitat partagé et des services adaptés à leurs besoins. La Maison Marguerite d'Yssingeaux propose un cadre de vie agréable et une assistance quotidienne pour les activités de la vie quotidienne.",Haute-Loire (43),https://www.maisonsmarguerite.com/nos-maisons/saint-vincent/,2026-01-30,personnes_agees
Maison partagée Montfaucon-en-Velay,Montfaucon-en-,43290,Ages & Vie,23 RUE DE L’EYRE,0801 07 08 09,,https://agesetvie.com/maisons-partagees/auvergne-rhone-alpes/haute-loire-43/montfaucon-en-velay-43290/maisons-partagees-montfaucon-en-velay,Colocation avec services,habitat_partage,non_eligible,"La Maison partagée Montfaucon-en-Velay est une colocation avec services située à Montfaucon-en-Velay, dans le département de la Haute-Loire. Cette maison partagée offre un environnement convivial et sécurisé pour les personnes âgées en perte d'autonomie. Géré par l'établissement Maison partagée Montfaucon-en-Velay, cet établissement accueille les seniors qui cherchent une solution de proximité entre le domicile individuel et la maison de retraite.",Haute-Loire (43),https://agesetvie.com/maisons-partagees/auvergne-rhone-alpes/haute-loire-43/montfaucon-en-velay-43290/maisons-partagees-montfaucon-en-velay,2026-01-30,personnes_agees
Maison senior Costaros,Costaros,43490,MonSenior,,04 58 00 30 04,,https://www.monsenior.fr/accueil-familial/maisons-senior/costaros,Habitat inclusif,habitat_partage,a_verifier,"La Maison senior Costaros est un habitat inclusif situé dans la commune de Costaros, dans le département de la Haute-Loire. Conçue pour accueillir trois seniors en colocation, cette résidence offre un environnement familial chaleureux et un accompagnement humain disponible 24h/24, 7j/7, par un professionnel du ""prendre soin"". Géré par l'établissement Maison senior Costaros, ce lieu est conçu pour accueillir des seniors qui cherchent une alternative conviviale aux maisons de retraite classiques.",Haute-Loire (43),https://www.monsenior.fr/accueil-familial/maisons-senior/costaros,2026-01-30,personnes_agees
