nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence Services Le Carré Brimont,Chatou,78400,Ovelia,32 Avenue de Brimont,01 89 71 72 22,,https://www.ovelia.fr/residences-seniors/chatou-carre-brimont,Résidence services seniors,residence,a_verifier,"Résidence Services Le Carré Brimont est une résidence services seniors située à Chatou, dans le département des Yvelines (78). Cette établissement est implanté au 32 Avenue de Brimont, et peut être contacté au 01 89 71 72 22. Géré par l'établissement Résidence Services Le Carré Brimont, cette résidence accueille des seniors autonomes ou nécessitant une aide pour la gestion de leur quotidien. Les résidents peuvent bénéficier d'une assistance personnalisée pour les activités quotidiennes, ainsi que d'une surveillance médicale régulière.",78,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Symphoniales,Le Chesnay-Rocquencourt,78150,Domitys,11 Rue Pierre Clostermann,01 39 55 09 09,,https://www.domitys.fr/residence-services-senior/ile-de-france/yvelines-78/le-chesnay-les-symphoniales-78,Résidence services seniors,residence,a_verifier,"Résidence Services Les Symphoniales est une résidence services seniors située à Le Chesnay-Rocquencourt, dans le département des Yvelines (78). Cette établissement est géré par Domitys. Cette résidence accueille des personnes âgées autonomes ou nécessitant une aide pour leur quotidien. Les résidents bénéficient d'un environnement convivial et sécurisé, avec des équipements modernes et des services adaptés à leurs besoins. Les Symphoniales propose des activités et des services variés, tels que des ateliers créatifs, des séances de musique, des sorties culturelles et des soins de santé.",78,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Girandières -,Montigny-le-Bretonneux,78180,Girandieres,Avenue des IV Pavés du Roy,08 00 96 99 96,,https://www.girandieres.com/residences-seniors/ile-de-france/montigny-326.html,Résidence services seniors,residence,a_verifier,"Résidence Services Les Girandières est une résidence services seniors située à Montigny-le-Bretonneux, dans le département des Yvelines (78). Cette établissement propose des appartements allant du studio au T3, permettant ainsi à ses résidents de choisir un logement adapté à leurs besoins. Géré par l'établissement Résidence Services Les Girandières, cette résidence accueille des personnes âgées qui souhaitent bénéficier d'une vie en communauté, avec des services et des activités adaptés à leurs besoins.",78,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Carina,Croissy-sur-Seine,78290,Univi,2 Rue Alfred Dormeuil,01 30 15 46 00,,https://www.univi.fr/etablissement/residence-services-carina/,Résidence services seniors,residence,a_verifier,"La Résidence Services Carina est une résidence services seniors située à Croissy-sur-Seine, dans le département des Yvelines (78). Cette établissement propose des hébergements adaptés aux besoins des seniors, avec 44 appartements allant du studio au deux pièces. La Résidence Services Carina est gérée par l'établissement lui-même. Elle accueille les personnes âgées qui souhaitent bénéficier d'un environnement convivial et sécurisé, avec des services adaptés à leurs besoins.",78,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Girandières de,Saint-Germain-en-Laye,78100,Girandieres,4 Avenue de Winchester,08 00 96 99 96,,https://www.girandieres.com/residences-seniors/ile-de-france/saint-germain-en-laye-360.html,Résidence services seniors,residence,a_verifier,"Résidence Services Les Girandières de Saint-Germain-en-Laye est une résidence services seniors située dans la commune de Saint-Germain-en-Laye, dans le département des Yvelines (78). L'établissement offre un environnement convivial et sécurisé pour les personnes âgées. Géré par l'établissement Résidence Services Les Girandières de, cette résidence accueille des personnes âgées qui souhaitent bénéficier d'une vie sociale et d'un soutien adapté à leurs besoins. Les résidents peuvent profiter de la compagnie des autres, des activités proposées et du soutien des équipes soignantes.",78,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Le Solstice,Versailles,78000,Domitys,4 Rue Alexis de Tocqueville,01 87 88 03 00,,https://www.domitys.fr/residence-services-senior/ile-de-france/yvelines-78/versailles-le-solstice-78,Résidence services seniors,residence,a_verifier,"Résidence Services Le Solstice est une résidence services seniors située à Versailles, dans le département des Yvelines. Cette établissement est implanté au 4 Rue Alexis de Tocqueville, dans la commune de Versailles (78000). Géré par l'établissement Résidence Services Le Solstice, cette résidence accueille des seniors qui souhaitent bénéficier d'un environnement convivial et sécurisé. Les résidents peuvent profiter de services tels que la restauration, la gestion des tâches ménagères et l'assistance médicale.",78,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Jardins de Chevreuse,Châteaufort,78117,Ovelia,8bis Rue de Toussus,01 89 71 72 23,,https://www.ovelia.fr/residences-seniors/chateaufort-jardins-chevreuse,Résidence services seniors,residence,a_verifier,"Résidence Services Les Jardins de Chevreuse est une résidence services seniors située à Châteaufort, dans le département des Yvelines (78). L'établissement est implanté au 8bis Rue de Toussus. Géré par l'établissement Résidence Services Les Jardins de Chevreuse, cette résidence accueille des seniors qui bénéficient de services de soutien pour maintenir leur autonomie. Les résidents peuvent ainsi profiter d'une vie sociale riche et de services adaptés à leurs besoins.",78,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Jardins d'Arcadie -,Maisons-Laffitte,78600,Jardins-Arcadie,14 Rue de Puebla,01 30 08 16 10,,https://jardins-arcadie.fr/residence/residence-de-maisons-laffitte,Résidence services seniors,residence,a_verifier,"Résidence Services Les Jardins d'Arcadie est une résidence services seniors située à Maisons-Laffitte, dans le département des Yvelines (78). Géré par l'établissement Résidence Services Les Jardins d'Arcadie, cette résidence accueille les seniors qui souhaitent bénéficier d'un environnement convivial et sécurisé. La résidence propose une gamme de services adaptés aux besoins des personnes âgées, notamment une aide à l'autonomie, des activités sociales et culturelles, ainsi que des soins de santé.",78,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Romantiques,Poissy,78300,Ovelia,66 Boulevard Robespierre,01 89 71 72 20,,https://www.ovelia.fr/residences-seniors/poissy-les-romantiques,Résidence services seniors,residence,a_verifier,"Résidence Services Les Romantiques est une résidence services seniors située à Poissy, dans le département des Yvelines. Cette établissement se trouve au 66 Boulevard Robespierre, 78300 Poissy. Géré par l'établissement Résidence Services Les Romantiques, cette résidence accueille des seniors qui cherchent un environnement convivial et sécurisé pour vivre en autonomie. Les résidents bénéficient d'un accompagnement personnalisé pour maintenir leur indépendance et leur qualité de vie.",78,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Jardins d'Arcadie -,Rambouillet,78120,Jardins-Arcadie,10 Rue Léon Gambetta,01 30 88 04 61,,https://jardins-arcadie.fr/residence/residence-de-rambouillet,Résidence services seniors,residence,a_verifier,"Résidence Services Les Jardins d'Arcadie est une résidence services seniors située à Rambouillet, dans le département des Yvelines (78). Cette établissement propose 73 appartements conçus pour favoriser l'autonomie et la qualité de vie des résidents. Géré par l'établissement Résidence Services Les Jardins d'Arcadie, ce lieu accueille les seniors qui souhaitent bénéficier d'un environnement convivial et sécurisé. Les résidents peuvent ainsi profiter de l'assistance et du soutien nécessaire pour maintenir leur indépendance.",78,pour-les-personnes-agees.gouv.fr,,personnes_agees
