nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie Ambroise-Croizat La Seyne-sur-Mer, VAR",La Seyne sur-Mer,83500,CCAS,,04 94 94 72 61,ambroisecroizat@la-seyne.fr,http://www.seyne.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à La Seyne sur-Mer, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (83),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/var-83/la-seyne-sur-mer-83500/residence-autonomie-ambroise-croizat/830200416,2026-01-09,personnes_agees
Résidence autonomie Bastide-Bonnetières,Toulon,83000,Résidence autonomie Bastide-Bonnetières,89 rue des Bonnetières,04 94 09 12 12,dir-rss-bonnetieres-toulon@domusvi.com,https://www.has-sante.fr/jcms/7754_FicheESSMS/fr/residence-autonomie-bastide-bonnetiere,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Toulon, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (83),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/var-83/toulon-83000/residence-autonomie-bastide-bonnetieres/830021556,2026-01-09,personnes_agees
"Résidence autonomie La Falquette Saint-Cyr-sur-Mer, VAR",Saint Cyr sur-Mer,83270,CCAS,,04 94 26 31 24,secretariat@foyerfalquette.fr,http://www.saintcyrsurmer.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Cyr sur-Mer, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (83),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/var-83/saint-cyr-sur-mer-83270/residence-autonomie-la-falquette/830201158,2026-01-09,personnes_agees
"Résidence autonomie Fondation Lelièvre Six-Fours-les-Plages, VAR",Six Fours Les Plages,83140,CCAS,155 rue Allègre,04 94 74 73 89,rpa.lelievre@mairie-six-fours.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=830200390,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Six Fours Les Plages, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (83),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/var-83/six-fours-les-plages-83140/residence-autonomie-fondation-lelievre/830200390,2026-01-09,personnes_agees
Résidence autonomie Ilot de L'Horloge,Draguignan,83300,CCAS,130 rue Juiverie,04 94 67 11 80,rpa.draguignan@ville-draguignan.fr,https://www.has-sante.fr/jcms/6888_FicheESSMS/fr/residence-autonomie-ilot-de-l-horloge,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Draguignan, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (83),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/var-83/draguignan-83300/residence-autonomie-ilot-de-lhorloge/830206223,2026-01-09,personnes_agees
"Résidence autonomie Le Jas de Callian Roquebrune-sur-Argens, VAR",Roquebrune sur-Argens,83520,CCAS,,04 94 45 76 76,jas.callian@orange.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=830201141,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Roquebrune sur-Argens, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (83),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/var-83/roquebrune-sur-argens-83520/residence-autonomie-le-jas-de-callian/830201141,2026-01-09,personnes_agees
"Résidence autonomie Jean-Bartolini La Seyne-sur-Mer, VAR",La Seyne sur-Mer,83500,CCAS,78 allée Émile Pratali,04 94 87 24 96,jeanbartolini@la-seyne.fr,http://www.seyne.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à La Seyne sur-Mer, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (83),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/var-83/la-seyne-sur-mer-83500/residence-autonomie-jean-bartolini/830201174,2026-01-09,personnes_agees
Résidence autonomie Les Acacias,Bandol,83150,CCAS,,04 94 29 45 98,ccas@bandol.fr,https://www.bandol.fr/quotidien/solidarite/ccas/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Bandol, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (83),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/var-83/bandol-83150/residence-autonomie-les-acacias/830215661,2026-01-09,personnes_agees
"Résidence autonomie Les Acacias Saint-Raphaël, VAR",Saint Raphael,83530,CCAS,103 avenue commandant Charcot,04 94 95 96 88,residence-acacias@ville-saintraphael.fr,https://www.has-sante.fr/jcms/8216_FicheESSMS/fr/residence-autonomie-les-acacias,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Raphael, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (83),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/var-83/saint-raphael-83530/residence-autonomie-les-acacias/830200424,2026-01-09,personnes_agees
"Résidence autonomie Les Bougainvilliers Hyères, VAR",Hyeres,83400,CCAS,9 traverse Pierre Renaudel,04 83 69 05 27,residences.autonomie@ccas-hyeres.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=830019204,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Hyeres, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (83),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/var-83/hyeres-83400/residence-autonomie-les-bougainvilliers/830019204,2026-01-09,personnes_agees
"Résidence autonomie Les Genets La Valette-du-Var, VAR",La Valette du Var,83160,CCAS,,04 94 20 91 50,contact@lesgenets83.fr,https://www.has-sante.fr/jcms/7236_FicheESSMS/fr/residence-autonomie-les-genets,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à La Valette du Var, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (83),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/var-83/la-valette-du-var-83160/residence-autonomie-les-genets/830201166,2026-01-09,personnes_agees
"Résidence autonomie les Lavandes Hyères, VAR",Hyeres,83400,CCAS,2 rue Louis Armand,04 83 69 05 27,contact@ccas-hyeres.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=830200457,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Hyeres, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (83),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/var-83/hyeres-83400/residence-autonomie-les-lavandes/830200457,2026-01-09,personnes_agees
"Résidence autonomie Les Mûriers Hyères, VAR",Hyeres,83400,CCAS,1 rue Louis Armand,04 83 69 05 27,residences.autonomie@ccas-hyeres.fr,https://www.has-sante.fr/jcms/6764_FicheESSMS/fr/residence-autonomie-les-muriers,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Hyeres, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (83),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/var-83/hyeres-83400/residence-autonomie-les-muriers/830206587,2026-01-09,personnes_agees
"Résidence autonomie Les Romarins Hyères, VAR",Hyeres,83400,CCAS,3 traverse Pierre Renaudel,04 83 69 05 27,residences.autonomie@ccas-hyeres.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=830019196,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Hyeres, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (83),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/var-83/hyeres-83400/residence-autonomie-les-romarins/830019196,2026-01-09,personnes_agees
