nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie Ambroise Croizat,Tergnier,02700,CCAS,,03 23 57 25 57,ccas@ville-tergnier.fr,https://www.ville-tergnier.fr/mon-quotidien/residence-seniors/residence-ambroise-croizat/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Tergnier, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (02),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/aisne-02/tergnier-02700/residence-autonomie-ambroise-croizat/020009361,2025-12-19,personnes_agees
Résidence autonomie de l'Amitié,Soissons,02200,Association médico-sociale Anne Morgan,13 rue Berthelot,03 23 53 49 16,residence.amitie@amsam.net,https://www.has-sante.fr/jcms/6442_FicheESSMS/fr/lf-amsam-soissons,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Soissons, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (02),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/aisne-02/soissons-02200/residence-autonomie-de-lamitie/020009411,2025-12-19,personnes_agees
Résidence autonomie Basselet,Laon,02000,Commune,60 rue Léon Nanquette,03 23 26 33 40,residence.basselet@ville-laon.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=020018602,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Laon, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (02),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/aisne-02/laon-02000/residence-autonomie-basselet/020018602,2025-12-19,personnes_agees
"Résidence autonomie La Boisselle Saint-Quentin, AISNE",Saint Quentin,02100,CCAS,4 rue du commandant Guy Bieler,03 23 62 79 25,,https://www.saint-quentin.fr/138-foyers-logements.htm,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Quentin, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (02),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/aisne-02/saint-quentin-02100/residence-autonomie-la-boisselle/020009403,2025-12-19,personnes_agees
"Résidence autonomie Castel Repos Château-Thierry, AISNE",Chateau Thierry,02400,Association accueil et promotion,58 avenue d'Essômes,03 23 83 03 68,fpa-chateauthierry@asso-aep.org,https://www.has-sante.fr/jcms/4270_FicheESSMS/fr/lf-aep-chateau-thierry,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Chateau Thierry, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (02),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/aisne-02/chateau-thierry-02400/residence-autonomie-castel-repos/020004099,2025-12-19,personnes_agees
"Résidence autonomie La Fleurande Saint-Quentin, AISNE",Saint Quentin,02100,CCAS,21 rue Henri Barbusse,03 23 65 19 43,,https://www.saint-quentin.fr/138-foyers-logements.htm,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Quentin, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (02),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/aisne-02/saint-quentin-02100/residence-autonomie-la-fleurande/020009395,2025-12-19,personnes_agees
Résidence autonomie Les Acanthes,Soissons,02200,Association médico-sociale Anne Morgan,4 rue du Théatre Romain,03 23 59 30 47,residence.acanthes@amsam.net,https://www.has-sante.fr/jcms/6443_FicheESSMS/fr/residence-les-acanthes,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Soissons, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (02),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/aisne-02/soissons-02200/residence-autonomie-les-acanthes/020013108,2025-12-19,personnes_agees
Résidence autonomie MARPA La Maisonnée,Tupigny,02120,Mutualité,18 rue Jacques Frémont,03 23 60 81 72,lamaisonnee.tupigny@orange.fr,https://www.marpa.fr/residences-retraite/la-maisonnee-tupigny-02/,MARPA,residence,a_verifier,"MARPA située à Tupigny, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (02),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/aisne-02/tupigny-02120/residence-autonomie-marpa-la-maisonnee/020010435,2025-12-19,personnes_agees
Résidence Services Aquila,Saint-Quentin,02100,Nahoma,18 Rue des Faucons,03 23 07 54 30,,https://www.nahoma.fr/aquila/,Résidence services seniors,residence,a_verifier,,02,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Augusta,Soissons,02200,Emera,2 Allee Pierre Gilles de Gennes,03 23 55 47 91,,https://www.emera.fr/trouver-hebergement-senior/residence-seniors/augusta/,Résidence services seniors,residence,a_verifier,,02,pour-les-personnes-agees.gouv.fr,,personnes_agees
