nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Maison partagée Grandfontaine,Grandfontaine,25320,Ages & Vie,3 ET 5 PARC DES CERISIERS,0801 07 08 09,,https://agesetvie.com/maisons-partagees/bourgogne-franche-comte/doubs-25/grandfontaine-25320/maisons-partagees-grandfontaine,Colocation avec services,habitat_partage,non_eligible,"Présentation de la Maison partagée Grandfontaine La Maison partagée Grandfontaine est un établissement de colocation avec services situé dans la commune de Grandfontaine, dans le département du Doubs. Cette maison partagée est gérée par l'établissement Maison partagée Grandfontaine. La Maison partagée Grandfontaine accueille des personnes âgées qui recherchent une solution de vie autonome tout en bénéficiant d'une présence sécurisante. Les résidents peuvent ainsi profiter de la taille humaine de l'établissement, qui favorise les relations interpersonnelles et la convivialité.",Doubs (25),https://agesetvie.com/maisons-partagees/bourgogne-franche-comte/doubs-25,2025-12-29,personnes_agees
Résidence Les Cossas,Baume-les-Dames,25110,,"7 Rue Principale, 25640 Saint-Hilaire",06 18 95 45 84,,https://www.residenceseniors-lescossas.fr/,Habitat inclusif,habitat_partage,a_verifier,"Résidence Les Cossas est un établissement d'hébergement inclusif situé à Saint-Hilaire, dans le département du Doubs. Cette résidence propose un environnement convivial et sécurisé pour les personnes âgées. La Résidence Les Cossas est gérée par l'établissement lui-même. Elle accueille des seniors qui recherchent une vie en colocation avec des services complémentaires pour améliorer leur qualité de vie. La résidence propose des services tels que l'accueil, la restauration, ainsi que des activités et des loisirs pour favoriser le lien social et la convivialité entre les résidents.",Doubs (25),https://www.residenceseniors-lescossas.fr/,2025-12-29,personnes_agees
Colocation & Chambre chez l'habitant pour Seniors Saint-Hilaire,Saint-Hilaire,25640,,1A ET 1B RUE DU COTARD,0801 07 08 09,,https://agesetvie.com/maisons-partagees/bourgogne-franche-comte/doubs-25/roulans-25640/maisons-partagees-roulans,Colocation avec services,habitat_partage,non_eligible,"**Présentation de l'établissement Colocation & Chambre chez l'habitant pour Seniors Saint-Hilaire** L'établissement Colocation & Chambre chez l'habitant pour Seniors Saint-Hilaire est un établissement de colocation situé à Saint-Hilaire, dans le département du Doubs. Il propose des chambres pour les seniors en perte d'autonomie. Géré par l'établissement Colocation & Chambre chez l'habitant pour Seniors Saint-Hilaire, cet établissement accueille les seniors qui cherchent une solution de proximité entre le domicile individuel et la maison de retraite.",Doubs (25),https://www.colocation-adulte.fr/colocation-senior-a-saint-hilaire-doubs/colocataires-seniors,2025-12-29,personnes_agees
Maison partagée Saône,Saône,25660,Ages & Vie,11 RUE DU CHÂTEAU,0801 07 08 09,,https://agesetvie.com/maisons-partagees/bourgogne-franche-comte/doubs-25/saone-25660/maisons-partagees-saone,Colocation avec services,habitat_partage,non_eligible,"La Maison partagée Saône est un établissement de colocation avec services situé à Saône, dans le département du Doubs. Cette maison partagée est conçue pour répondre aux besoins des seniors en perte d'autonomie, offrant un environnement convivial et sécurisant. Géré par l'établissement Maison partagée Saône, cet établissement accueille des personnes âgées qui cherchent une solution de proximité entre le domicile individuel et la maison de retraite.",Doubs (25),https://agesetvie.com/maisons-partagees/bourgogne-franche-comte,2025-12-29,personnes_agees
CetteFamille - Accueil familial dans le Doubs,Besançon,25000,CetteFamille,,,,https://www.cettefamille.com/accueils-familiaux/france/bourgogne-franche-comte/besancon/accueil-familial-dans-le-doubs/,Maison d'accueil familial,habitat_partage,non_eligible,"CetteFamille - Accueil familial dans le Doubs est une maison d'accueil familial située à Besançon, dans le département du Doubs. Géré par l'établissement CetteFamille, cet accueil familial offre un cadre chaleureux et familial pour les personnes âgées ou en situation de handicap. CetteFamille accueille des personnes en perte d'autonomie ou qui cherchent soutien et compagnie au quotidien. Les accueillants familiaux, agréés et formés par le Conseil départemental, assurent une présence sécurisante auprès des résidents.",Doubs (25),https://www.cettefamille.com/accueils-familiaux/france/bourgogne-franche-comte/besancon/accueil-familial-dans-le-doubs/,2025-12-29,personnes_agees
Maison partagée Ages & Vie de Doubs,Doubs  -,25300,Ages & Vie,2 RUE DES FRÈRES BONNET,0801 07 08 09,,https://agesetvie.com/maisons-partagees/bourgogne-franche-comte/doubs-25/doubs-25300/maisons-partagees-doubs,Colocation avec services,habitat_partage,non_eligible,"Maison partagée Ages & Vie de Doubs La Maison partagée Ages & Vie de Doubs est un établissement de colocation avec services situé à Doubs, dans le département du Doubs. Cette maison partagée offre un environnement convivial et sécurisé pour les personnes âgées qui nécessitent un soutien et une assistance dans leur vie quotidienne. Géré par l'établissement Maison partagée Ages & Vie de Doubs, cet établissement accueille des personnes âgées qui cherchent un lieu de vie sécurisé et convivial.",Doubs (25),https://www.pagesjaunes.fr/pros/57162869,2025-12-29,personnes_agees
Habitat Inclusif Montrond Le Château,Montrond-le-Château,25660,L'âge Doubs,,03 81 56 22 44,,https://lagedoubs.fr/--s48_gSG945np_PgtgJvM9E88D.html,Habitat inclusif,habitat_partage,a_verifier,"Présentation de l'Habitat Inclusif Montrond Le Château L'Habitat Inclusif Montrond Le Château est un établissement d'hébergement adapté situé dans la commune de Montrond-le-Château, dans le département du Doubs. Il propose 14 logements de type T2 de plain-pied, adaptés aux personnes à mobilité réduite (PMR), avec des espaces de vie, des chambres et des salles de bain privatives. Géré par l'établissement Habitat Inclusif Montrond Le Château, cet établissement accueille des personnes âgées et des personnes en situation de handicap.",Doubs (25),https://lagedoubs.fr/,2025-12-29,personnes_handicapees
Résidence Inclusive - Loge GBM Béguinage,Besançon,25000,Loge GBM,11 avenue Île-de-France à Besançon,,,https://www.logegbm.fr/,Béguinage,logement_independant,non_eligible,"Résidence Inclusive - Loge GBM Béguinage est un établissement de type béguinage situé à Besançon, dans le département du Doubs. Il est géré par l'établissement Résidence Inclusive - Loge GBM Béguinage. Cette résidence accueille des personnes qui cherchent un habitat de qualité, avec des appartements et des maisons à la location et à la vente. Le site officiel de Loge GBM propose 10 annonces à la location et 6 à la vente, avec des options variées pour répondre aux besoins de chaque personne.",Doubs (25),https://www.papyhappy.fr/etablissement-beguinage/doubs-25/besancon,2025-12-29,personnes_agees
Résidence intergénérationnelle Noël Roncet,Besançon,25000,Habitat & Humanisme Doubs,,,,https://www.habitat-humanisme.org/projets/residence-intergenerationnelle-a-besancon/,Habitat intergénérationnel,habitat_partage,non_eligible,"La Résidence intergénérationnelle Noël Roncet est un habitat intergénérationnel situé dans le quartier de Montrapon à Besançon, dans le département du Doubs. Cette résidence est composée de 17 logements et d'espaces partagés conçus pour favoriser une dynamique de convivialité, de solidarité et d'échanges d'expérience. Géré par l'établissement Résidence intergénérationnelle Noël Roncet, cette résidence accueille des personnes de tous âges et de situations variées, notamment des personnes seules, des couples et des familles monoparentales.",Doubs (25),https://www.lespetitespierres.org/projet/habitat-intergenerationnel-au-coeur-de-besancon/,2025-12-29,mixtes
Habitat Inclusif - Sancey,Sancey,25360,,Zone artisanale,,,https://www.traenkebecken-labuvette.de/storerevendeurslocator,Habitat inclusif,habitat_partage,a_verifier,"Habitat Inclusif - Sancey est un établissement situé à Sancey, dans le département du Doubs. Il offre un habitat inclusif pour les personnes en situation de handicap. Géré par l'établissement Habitat Inclusif - Sancey, cet établissement accueille des personnes en situation de handicap qui cherchent un environnement propice à leur autonomie et leur bien-être. Les services proposés permettent aux résidents de vivre de manière autonome et de développer leurs compétences.",Doubs (25),https://lagedoubs.fr/,2025-12-29,personnes_handicapees
