nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie Le Soleil d'Or,Auneuil,60390,Résid'Oise,209 impasse du Soleil d'Or,03 60 36 86 30,contact@relacompassion.fr,https://www.lacompassion.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Auneuil, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (60),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/oise-60/auneuil-60390/residence-autonomie-le-soleil-dor/600106165,2025-12-19,personnes_agees
Résidence autonomie Somasco,Creil,60100,CCAS,14 rue Charles Somasco,03 44 55 24 00,viedesseniors@mairie-creil.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=600105399,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Creil, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (60),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/oise-60/creil-60100/residence-autonomie-somasco/600105399,2025-12-19,personnes_agees
Résidence autonomie La Tenure,Lamorlaye,60260,CCAS,20 rue de la Tenure,03 44 21 28 34,,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=600108138,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Lamorlaye, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (60),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/oise-60/lamorlaye-60260/residence-autonomie-la-tenure/600108138,2025-12-19,personnes_agees
Résidence autonomie Thomas Couture,Senlis,60300,Commune,24 rue Thomas Couture,03 44 60 03 24,action.sociale@ville-senlis.fr,https://www.ville-senlis.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Senlis, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (60),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/oise-60/senlis-60300/residence-autonomie-thomas-couture/600106157,2025-12-19,personnes_agees
Résidence autonomie Tricot,Tricot,60420,Association La Compassion,62 grande Rue,03 64 20 80 39,contact@lacompassion.fr,https://www.lacompassion.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Tricot, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (60),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/oise-60/tricot-60420/residence-autonomie-tricot/600112098,2025-12-19,personnes_agees
"Résidence autonomie Le Valois Chaumont-en-Vexin, OISE",Chaumont En Vexin,60240,Résid'Oise,3 rue Jean Rostand,03 44 47 69 00,contact@lacompassion.fr,https://www.lacompassion.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Chaumont En Vexin, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (60),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/oise-60/chaumont-en-vexin-60240/residence-autonomie-le-valois/600103337,2025-12-19,personnes_agees
Résidence autonomie de Verberie L'Abbaye,Verberie,60410,Association La Compassion,,03 64 19 84 57,contact@lacompassion.fr,https://www.lacompassion.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Verberie, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (60),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/oise-60/verberie-60410/residence-autonomie-de-verberie-labbaye/600008049,2025-12-19,personnes_agees
Résidence autonomie Le Village,Bresles,60510,Association La Compassion,5 rue de la Chaussée,03 44 47 93 28,contact@lacompassion.fr,https://www.lacompassion.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Bresles, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (60),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/oise-60/bresles-60510/residence-autonomie-le-village/600103360,2025-12-19,personnes_agees
"RÉSIDENCE Claude de France Crèvecœur-le-Grand, OISE",Crevecoeur Le Grand,60360,Association La Compassion,2 rue de la Mare Braconne,03 64 19 84 57,contact@lacompassion.fr,https://www.lacompassion.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Crevecoeur Le Grand, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (60),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/oise-60/crevecoeur-le-grand-60360/residence-claude-de-france/600106181,2025-12-19,personnes_agees
Résidence Services Les Tisserands,Beauvais,60000,Domitys,12 Rue des Foulons,03 59 28 48 59,,https://www.domitys.fr/residence-services-senior/hauts-de-france/oise-60/beauvais-les-tisserands-60,Résidence services seniors,residence,a_verifier,,60,pour-les-personnes-agees.gouv.fr,,personnes_agees
