nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie Le Verger,Genas,69740,District de Meyzieu,6 rue Jacques Brel,04 78 90 75 74,direction@residence-verger.com,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=690800842,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Genas, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/rhone-69d/genas-69740/residence-autonomie-le-verger/690800842,2026-01-30,personnes_agees
"Résidence autonomie Beau séjour Tassin-la-Demi-Lune, METROPOLE DE LYON",Tassin La Demi Lune,69160,CCAS,4 rue des Maraîchers,04 78 34 04 18,beausejour@villetassinlademilune.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=690788583,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Tassin La Demi Lune, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/tassin-la-demi-lune-69160/residence-autonomie-beau-sejour/690788583,2026-01-30,personnes_agees
"Résidence autonomie Le Cep Gleizé, RHONE",Gleize,69400,ARCAV,95 avenue du Beaujolais,04 74 60 38 49,lecep@arcav.fr,https://arcav.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Gleize, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/rhone-69d/gleize-69400/residence-autonomie-le-cep/690795927,2026-01-30,personnes_agees
"Résidence autonomie les Tamaris Meyzieu, METROPOLE DE LYON",Meyzieu,69330,CCAS,9 rue de la Verpillière,04 78 31 61 55,tamaris@meyzieu.fr,http://www.meyzieu.fr/article35.html,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Meyzieu, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/meyzieu-69330/residence-autonomie-les-tamaris/690798152,2026-01-30,personnes_agees
"Résidence autonomie Bertrand Vergnais Neuville-sur-Saône, METROPOLE DE LYON",Neuville sur-Saone,69250,CCAS,9 avenue Marie-Thérèse Prost,04 78 91 26 21,n.sabatino@mairie-neuvillesursaone.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=690788500,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Neuville sur-Saone, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/neuville-sur-saone-69250/residence-autonomie-bertrand-vergnais/690788500,2026-01-30,personnes_agees
"Résidence autonomie Château Gaillard Villeurbanne, METROPOLE DE LYON",Villeurbanne,69100,CCAS,1 rue Michel Dupeuble,04 81 76 65 30,anne-lise.zambon@mairie-villeurbanne.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=690788674,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Villeurbanne, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/villeurbanne-69100/residence-autonomie-chateau-gaillard/690788674,2026-01-30,personnes_agees
"Résidence autonomie Les Balcons de la Brévenne Sainte-Foy-l'Argentière, RHONE",Sainte Foy Largentiere,69610,Fondation Partage et Vie,159 rue du Stade,04 74 26 23 52,lesbalconsdelabrevenne@fondationpartageetvie.org,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=690802772,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Sainte Foy Largentiere, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/rhone-69d/sainte-foy-largentiere-69610/residence-autonomie-les-balcons-de-la-brevenne/690802772,2026-01-30,personnes_agees
"Résidence autonomie Marx Dormoy Villeurbanne, METROPOLE DE LYON",Villeurbanne,69100,CCAS,183 route de Genas,04 72 33 03 32,marie.caballero@mairie-villeurbanne.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=690792601,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Villeurbanne, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/villeurbanne-69100/residence-autonomie-marx-dormoy/690792601,2026-01-30,personnes_agees
"Résidence autonomie la Madeleine L'Arbresle, RHONE",Larbresle,69210,CCAS,2 route de Lyon,04 74 26 93 93,residence-madeleine@mairie-larbresle.fr,http://www.mairie-larbresle.fr/index.php?option=com_content&view=article&id=213:foyer-residence-la-madeleine&catid=168&Itemid=97,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Larbresle, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/rhone-69d/larbresle-69210/residence-autonomie-la-madeleine/690795935,2026-01-30,personnes_agees
"Résidence autonomie la Californie Oullins-Pierre-Bénite, METROPOLE DE LYON",Oullins Pierre Benite,69600,CCAS,37 avenue de la Californie,04 78 86 61 50,residence.californie@ville-oullins.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=690788922,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Oullins Pierre Benite, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (69),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/metropole-de-lyon-69m/oullins-pierre-benite-69600/residence-autonomie-la-californie/690788922,2026-01-30,personnes_agees
