nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie Maraîchers Saint-Omer, PAS-DE-CALAIS",Saint Omer,62500,CCAS,,03 21 38 34 29,ccas@ville-saint-omer.fr,https://ville-saint-omer.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Omer, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/saint-omer-62500/residence-autonomie-maraichers/620106963,2025-12-09,personnes_agees
"Résidence autonomie Marcel Pagnol Le Touquet-Paris-Plage, PAS-DE-CALAIS",Le Touquet Paris Plage,62520,CCAS,,03 21 05 44 09,ryssen.rebecca@ville-letouquet.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=620106799,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Le Touquet Paris Plage, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/le-touquet-paris-plage-62520/residence-autonomie-marcel-pagnol/620106799,2025-12-09,personnes_agees
Résidence autonomie MARPA la Bergerie,Hermies,62147,MARPA la Bergerie à Hermies,10 rue de Ruyaulcourt,03 21 15 31 53,marpalabergerie.willaumezj@gmail.com,https://www.marpa.fr/trouver-sa-residence/,MARPA,residence,a_verifier,"MARPA située à Hermies, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/hermies-62147/residence-autonomie-marpa-la-bergerie/620017889,2025-12-09,personnes_agees
Résidence autonomie MARPA Le Clos des 2 Sources,Saulty,62158,Commune,114 rue d'Arras,03 21 22 88 02,marpa@campagnesartois.fr,https://campagnesartois.fr/vivre/sante-social/marpa/,MARPA,residence,a_verifier,"MARPA située à Saulty, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/saulty-62158/residence-autonomie-marpa-le-clos-des-2-sources/620024679,2025-12-09,personnes_agees
Résidence autonomie MARPA des Deux Vallées,Fauquembergues,62560,Association Gestionnaire de Fauquembergues,17 rue Saint-Sébastien,03 21 12 39 87,maison-accueil-pers-agees@wanadoo.fr,https://www.marpa.fr/residences-retraite/residence-des-2-vallees-fauquembergues-62/,MARPA,residence,a_verifier,"MARPA située à Fauquembergues, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/fauquembergues-62560/residence-autonomie-marpa-des-deux-vallees/620003301,2025-12-09,personnes_agees
"Résidence autonomie MARPA Les Sources Fillièvres, PAS-DE-CALAIS",Fillievres,62770,Association MARPA Les Sources,18 rue du Vieux Pont,03 21 03 82 30,marpalessources@orange.fr,http://marpalessources.webnode.fr/,MARPA,residence,a_verifier,"MARPA située à Fillievres, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/fillievres-62770/residence-autonomie-marpa-les-sources/620024778,2025-12-09,personnes_agees
Résidence autonomie MARPA Les Rives du Sainte-Anne,Locon,62400,Fédération MARPA Nord-Pas-de-Calais,112 résidence du Levant,03 55 33 39 28,direction@marpa-locon.fr,https://www.marpa.fr/,MARPA,residence,a_verifier,"MARPA située à Locon, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/locon-62400/residence-autonomie-marpa-les-rives-du-sainte-anne/620031369,2025-12-09,personnes_agees
"Résidence autonomie MARPA Nova Villa Neuville-Saint-Vaast, PAS-DE-CALAIS",Neuville Saint Vaast,62580,Association Agn MARPA Nova,6 résidence Nova Villa,03 21 50 60 62,direction@marpa-neuville-st-vaast.fr,https://www.marpa.fr,MARPA,residence,a_verifier,"MARPA située à Neuville Saint Vaast, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/neuville-saint-vaast-62580/residence-autonomie-marpa-nova-villa/620027391,2025-12-09,personnes_agees
"Résidence autonomie MARPA du Pays de Lumbres Nielles-lès-Bléquin, PAS-DE-CALAIS",Nielles Les Blequin,62380,MARPA du Pays de Lumbres,1 rue de la Gare,03 21 38 11 70,marpapaysdelumbres1@gmail.com,http://www.marpa.fr/annuaires/fiche-marpa/?tx_marpa[marpaUid]=212&cHash=363e51a358717151490b107ed0dc276e,MARPA,residence,a_verifier,"MARPA située à Nielles Les Blequin, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/nielles-les-blequin-62380/residence-autonomie-marpa-du-pays-de-lumbres/620029637,2025-12-09,personnes_agees
"Résidence autonomie Maryse Latour Boulogne-sur-Mer, PAS-DE-CALAIS",Boulogne sur-Mer,62200,CCAS,,03 21 87 96 43,ccaslogement@ville-boulogne-sur-mer.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=620109785,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Boulogne sur-Mer, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/boulogne-sur-mer-62200/residence-autonomie-maryse-latour/620109785,2025-12-09,personnes_agees
"Résidence autonomie Maurice Debout Bully-les-Mines, PAS-DE-CALAIS",Bully Les Mines,62160,CCAS,1 rue Rhin et Danube,03 21 44 92 92,lfpa@bullymairie.fr,http://www.bullylesmines.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Bully Les Mines, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/bully-les-mines-62160/residence-autonomie-maurice-debout/620105411,2025-12-09,personnes_agees
Résidence autonomie Ovide,Calais,62100,CCAS,,03 21 96 40 56,pezdavid@ccas-calais.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=620109710,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Calais, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/calais-62100/residence-autonomie-ovide/620109710,2025-12-09,personnes_agees
Résidence autonomie du Parc,Lapugnoy,62122,CCAS,,03 21 52 30 90,residenceduparc@lapugnoy.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=620104984,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Lapugnoy, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/lapugnoy-62122/residence-autonomie-du-parc/620104984,2025-12-09,personnes_agees
"Résidence autonomie Patricia Fontaine Boulogne-sur-Mer, PAS-DE-CALAIS",Boulogne sur-Mer,62200,CCAS,20 rue Charles Butor,03 21 87 96 43,ccaslogement@ville-boulogne-sur-mer.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=620105171,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Boulogne sur-Mer, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/boulogne-sur-mer-62200/residence-autonomie-patricia-fontaine/620105171,2025-12-09,personnes_agees
"Résidence autonomie Perpignan Saint-Omer, PAS-DE-CALAIS",Saint Omer,62500,CCAS,,03 21 38 34 29,ccas@ville-saint-omer.fr,https://www.ville-saint-omer.fr/le-ccas-centre-communal-daction-sociale,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Omer, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/saint-omer-62500/residence-autonomie-perpignan/620106955,2025-12-09,personnes_agees
Résidence autonomie du Petit Preures,Preures,62650,Association Gestionnaire de Preures,,03 21 86 16 63,marpa.preures62650@gmail.com,https://www.has-sante.fr/jcms/11122_FicheESSMS/fr/m-a-r-p-a,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Preures, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/preures-62650/residence-autonomie-du-petit-preures/620003335,2025-12-09,personnes_agees
"Résidence autonomie Quehen Boulogne-sur-Mer, PAS-DE-CALAIS",Boulogne sur-Mer,62200,CCAS,,03 21 87 96 43,ccaslogement@ville-boulogne-sur-mer.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=620108613,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Boulogne sur-Mer, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/boulogne-sur-mer-62200/residence-autonomie-quehen/620108613,2025-12-09,personnes_agees
"Résidence autonomie René Ternaux Hénin-Beaumont, PAS-DE-CALAIS",Henin Beaumont,62110,CCAS,,03 21 20 14 92,,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=620105452,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Henin Beaumont, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/henin-beaumont-62110/residence-autonomie-rene-ternaux/620105452,2025-12-09,personnes_agees
Résidence autonomie Le Rivage,Beuvry,62660,CCAS,,03 21 65 66 17,veronique.roeting@villedebeuvry.fr,https://lerivage.villedebeuvry.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Beuvry, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/beuvry-62660/residence-autonomie-le-rivage/620104992,2025-12-09,personnes_agees
"Résidence autonomie Roger Merlier Saint-Omer, PAS-DE-CALAIS",Saint Omer,62500,CCAS,,03 21 38 34 29,ccas@ville-saint-omer.fr,https://ville-saint-omer.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Omer, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/saint-omer-62500/residence-autonomie-roger-merlier/620106971,2025-12-09,personnes_agees
Résidence autonomie La Roseraie,Oignies,62590,Association Accès,,03 21 37 06 42,animation-fpa@oignies.fr,https://www.has-sante.fr/jcms/8487_FicheESSMS/fr/logement-foyer-la-roseraie,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Oignies, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/oignies-62590/residence-autonomie-la-roseraie/620105528,2025-12-09,personnes_agees
Résidence autonomie Santos Dumont,Calais,62100,CCAS,,03 21 96 67 70,pezdavid@ccas-calais.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=620109892,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Calais, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/calais-62100/residence-autonomie-santos-dumont/620109892,2025-12-09,personnes_agees
Résidence autonomie Soleil,Arras,62000,CCAS,4 grande Rue du Rivage,03 21 58 27 53,,https://www.arras.fr/fr/mon-quotidien/social-sante/le-ccas,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Arras, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/arras-62000/residence-autonomie-soleil/620105684,2025-12-09,personnes_agees
"Résidence autonomie Suger Saint-Omer, PAS-DE-CALAIS",Saint Omer,62500,CCAS,1 rue Maurice Linglin,03 21 38 34 29,,https://www.has-sante.fr/jcms/4450_FicheESSMS/fr/logement-foyer-suger,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Omer, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/saint-omer-62500/residence-autonomie-suger/620106989,2025-12-09,personnes_agees
Résidence autonomie La Tamise,Calais,62100,CCAS,25 quai de la Tamise,03 21 34 75 22,pezdavid@ccas-calais.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=620109728,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Calais, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/calais-62100/residence-autonomie-la-tamise/620109728,2025-12-09,personnes_agees
Résidence autonomie Toul,Calais,62100,CCAS,110 rue de Toul,03 21 34 19 96,pezdavid@ccas-calais.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=620109702,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Calais, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/calais-62100/residence-autonomie-toul/620109702,2025-12-09,personnes_agees
"Résidence autonomie Voltaire Leclercq Loos-en-Gohelle, PAS-DE-CALAIS",Loos En Gohelle,62750,CCAS,,03 21 78 64 69,,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=620105502,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Loos En Gohelle, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (62),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/pas-de-calais-62/loos-en-gohelle-62750/residence-autonomie-voltaire-leclercq/620105502,2025-12-09,personnes_agees
Résidence Services Les Jardins d'Arcadie -,Béthune,62400,Jardins-Arcadie,31 Boulevard Kitchener,03 91 82 86 31,,https://jardins-arcadie.fr/residence/residence-seniors-bethune,Résidence services seniors,residence,a_verifier,,62,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Coquelicots,Fréthun,62185,Sorya,2575 Rue Principale,03 21 19 18 40,,https://www.sorya.net,Résidence services seniors,residence,a_verifier,,62,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Le clos du Marais,Noyelles-lès-Vermelles,62980,Gcsms,426 Rue des Résistants,03 21 01 72 10,,https://www.gcsms.fr/residences-services/le-clos-du-marais/,Résidence services seniors,residence,a_verifier,,62,pour-les-personnes-agees.gouv.fr,,personnes_agees
