nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence Services Bien Vivre -,Saint-Paul-en-Jarez,42740,Residencesbienvivre,95 Place du Suel,04 28 04 42 97,,https://www.residencesbienvivre.fr/,Résidence services seniors,residence,a_verifier,,42,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Bien Vivre - St Genest Malifaux,Saint-Genest-Malifaux,42660,Residencesbienvivre,2a Rue de la Font du Nais,04 28 42 01 83,,https://www.residencesbienvivre.fr/,Résidence services seniors,residence,a_verifier,,42,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Dame de Cœur,La Talaudière,42350,Residences-Mobicap,Place Ethon Wéry,03 74 09 03 09,,https://residences-mobicap.fr/residence/42-la-talaudiere/,Résidence services seniors,residence,a_verifier,,42,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Le Clos du Lac,Villerest,42300,Closethameau,6 Rue du Clos,07 87 36 24 12,,https://www.closethameau.fr/,Résidence services seniors,residence,a_verifier,,42,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Le Parc Saint-Germain,Montrond-les-Bains,42210,Domitys,213 Chemin de Létra,04 82 29 73 99,,https://www.domitys.fr/residence-services-senior/auvergne-rhone-alpes/loire-42/montrond-les-bains-le-parc-saint-germain-42,Résidence services seniors,residence,a_verifier,,42,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Arches de la Montat,Saint-Étienne,42100,Ovelia,24 Rue de la Montat,04 51 41 00 03,,https://www.ovelia.fr/residences-seniors/saint-etienne-arches-montat,Résidence services seniors,residence,a_verifier,,42,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Demeures du Forez,Andrézieux-Bouthéon,42160,Ovelia,4 Avenue Jean Martouret,04 51 41 00 10,,https://www.ovelia.fr/residences-seniors/andrezieux-boutheon-demeures-forez,Résidence services seniors,residence,a_verifier,,42,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Jardins d'Arcadie -,Saint-Étienne,42000,Jardins-Arcadie,17 Rue Raisin,04 77 41 86 70,,https://jardins-arcadie.fr/residence/residence-de-saint-etienne,Résidence services seniors,residence,a_verifier,,42,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Jardins de l'Opéra,Saint-Étienne,42000,Residence-Seniors-Villavie-St-Etienne,22 Cours Gustave Nadaud,04 77 30 34 34,,https://www.residence-seniors-villavie-st-etienne.fr/,Résidence services seniors,residence,a_verifier,,42,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Senioriales de Saint-Etienne,Saint-Étienne,42100,Senioriales,52 Rue Désiré Claude,05 62 47 94 94,,https://www.senioriales.com/louer/auvergne-rhone-alpes/senioriales-de-st-etienne,Résidence services seniors,residence,a_verifier,,42,pour-les-personnes-agees.gouv.fr,,personnes_agees
