nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence Services Le Clos Lamartine,Cluny,71250,Sairenor,5 Rue Salvador Allendé,03 85 34 90 12,,http://www.sairenor.fr/residences-villages-seniors/nos-residences-2/,Résidence services seniors,residence,a_verifier,,71,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Séquanes,Chalon-sur-Saône,71100,Domitys,63 Rue Garibaldi,03 59 28 48 50,,https://www.domitys.fr/residence-services-senior/bourgogne-franche-comte/saone-et-loire-71/chalon-sur-saone-les-sequanes-71,Résidence services seniors,residence,a_verifier,,71,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Le Bouquet,Charnay-lès-Mâcon,71850,Domitys,Rue de Hongrie,03 59 28 92 59,,https://www.domitys.fr/residence-services-senior/bourgogne-franche-comte/saone-et-loire-71/charnay-les-macon-le-bouquet-71,Résidence services seniors,residence,a_verifier,,71,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Girandières de,Mâcon,71000,Girandieres,55 Passage des Halles,03 85 21 79 10,,https://www.girandieres.com/residences-seniors/bourgogne-franche-comte/macon-364.html,Résidence services seniors,residence,a_verifier,,71,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Villa Médicis,Paray-le-Monial,71600,Residences-Villamedicis,15 Rue Louis Pasteur,03 85 24 37 00,,https://residences-villamedicis.com/villa/paray-le-monial/,Résidence services seniors,residence,a_verifier,,71,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services La Girandière,Chalon-sur-Saône,71100,Girandieres,21 Avenue Victor Hugo,03 85 45 03 00,,https://www.girandieres.com/residences-seniors/bourgogne-franche-comte/chalon-sur-saone-295.html,Résidence services seniors,residence,a_verifier,,71,pour-les-personnes-agees.gouv.fr,,personnes_agees
Habitat inclusif - Mutualité Française Saône-et-Loire,Chalon-sur-,71100,Mutualité Française Saône-et-Loire,29 Avenue Boucicaut,03 85 34 50 65,habitat-accompagnement@mutualite-71.fr,https://mutualite-71.fr/habitat-inclusif/,Habitat inclusif,habitat_partage,a_verifier,"Habitat Inclusif - Mutualité Française Saône-et-Loire Situé à Chalon-sur-Saône, dans le département de Saône-et-Loire, l'Habitat Inclusif - Mutualité Française Saône-et-Loire est un établissement qui propose des logements adaptés aux adultes en situation de handicap. Géré par la Mutualité Française Saône-et-Loire, cet établissement offre une résidence de 20 logements dans un quartier calme de Mâcon, ainsi que 12 appartements en diffus dans un rayon maximum de 1 kilomètre.",Saône-et-Loire (71),https://mutualite-71.fr/habitat-inclusif/,2025-12-29,personnes_handicapees
Famille gouvernante - Udaf 71,Mâcon,71000,Udaf 71,13 rue Maugey,,,https://www.udaf71.fr/contact/,Habitat inclusif,habitat_partage,a_verifier,"**Famille gouvernante - Udaf 71** L'établissement Famille gouvernante - Udaf 71 est un habitat inclusif situé dans la commune de Mâcon (71000), dans le département de Saône-et-Loire. Il est géré par l'établissement Famille gouvernante - Udaf 71. Cet établissement accueille des personnes en situation de handicap psychique, offrant des logements en colocation à Paray-le-Monial. Le site officiel de l'Udaf 71 mentionne également des services tels que l'Information et soutien aux tuteurs familiaux (ISTF), le Point conseil budget (PCB) et le microcrédit, ainsi que des mesures d'aide à la gestion du budget familial et un soutien à la parentalité numérique. L'établissement propose également des logements pour des personnes âgées et des personnes handicapées, avec un accueil familial. Les services spécifiques mentionnés sur le site officiel permettent aux personnes accueillies de bénéficier d'une aide et d'un soutien adaptés à leurs besoins.",Saône-et-Loire (71),https://www.udaf71.fr/les-services-aux-familles/habitat-inclusif-famille-gouvernante/,2025-12-29,personnes_agees
Un béguinage et habitat inclusif à Tournus,Tournus,,Habitat et Humanisme,,,,https://www.habitat-humanisme.org/projets/un-beguinage-a-tournus/,Béguinage,logement_independant,non_eligible,"Voici une présentation claire, factuelle et professionnelle de 150 à 200 mots pour l'établissement : **Un béguinage et habitat inclusif à Tournus** Situé à Tournus dans le département de Saône-et-Loire, l'établissement Un béguinage et habitat inclusif à Tournus est un projet immobilier pensé sous la forme d'un béguinage. Ce modèle repose sur la mixité sociale entre des familles et des seniors, permettant de développer la solidarité entre les habitants et de lutter contre la solitude.",Saône-et-Loire (71),https://www.habitat-humanisme.org/projets/un-beguinage-a-tournus/,2025-12-29,personnes_handicapees
Résidence Jacques Brel,Mâcon,71000,Mutualité Française Saône-et-Loire,"Rés Jacques Brel, 71000 Mâcon",,,https://mutualite-71.fr/pole-habitat-et-accompagnement/,Habitat inclusif,habitat_partage,a_verifier,"La Résidence Jacques Brel est un établissement d'hébergement inclusif situé à Mâcon, dans le département de Saône-et-Loire. Cette résidence propose un environnement relativement sécurisé pour les personnes en situation de handicap, leur permettant de vivre en logement autonome. Géré par l'établissement Résidence Jacques Brel, ce lieu accueille des personnes en situation de handicap, offrant un soutien et un accompagnement personnalisé pour développer leurs capacités et atteindre leurs objectifs.",Saône-et-Loire (71),https://mutualite-71.fr/pole-habitat-et-accompagnement/,2025-12-29,personnes_agees
