nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence Services Les Jardins d'Arcadie,Cholet,49300,Jardins-Arcadie,11 Rue de la Casse,02 72 49 04 49,,https://jardins-arcadie.fr/residence/residence-seniors-cholet,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Jardins de La Moine,Cholet,49300,Girandieres,Rue de la Mutualité,08 00 96 99 96,,https://www.girandieres.com/,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Quernons,Trélazé,49800,Domitys,68 Rue André Gide,02 52 56 70 70,,https://www.domitys.fr/residence-services-senior/pays-de-la-loire/maine-et-loire-49/trelaze-les-quernons-49,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Templitudes l'Aéro-Club,Avrillé,49240,Domusvi,37 Avenue Pierre Mendès-France,02 41 32 49 49,,https://www.domusvi.com/residences-seniors/maines-et-loire-49/les-templitudes-laero-club,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Montana,Cholet,49300,Residences-Montana,70 Rue de Lorraine,02 41 49 84 00,,https://www.residences-montana.com/fr/vos-montana/montana-cholet,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Oh Activ de,Les Ponts-de-Cé,49130,Ohactiv,5 Avenue François Mitterrand,02 44 10 19 75,,https://www.ohactiv.fr/residence-senior/residence-senior-pont-de-ce/,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Quartier de Vie,Les Bois d'Anjou,49250,Lesjardinsiroise,24 Grand Rue,02 41 57 24 02,,https://www.lesjardinsiroise.fr/etablissements/residence-services-seniors-brion-49/,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Reflets de Loire,Saumur,49400,Girandieres,Rue des Carabiniers de Monsieur,08 00 96 99 96,,https://www.girandieres.com/residences-seniors/pays-de-la-loire/saumur-402.html,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Villa Segré,Segré-en-Anjou Bleu,49500,Villasegre,23 Rue Pierre Gendry,02 41 92 84 89,,https://villasegre.fr/,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Vis l'Âge,Mauges-sur-Loire,49290,Residenceseniors-Vislage,8 Rue d'Anjou (St Laurent-de-la-Plaine),06 21 72 65 91,,https://www.residenceseniors-vislage.fr/,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidences Services Espace et Vie,Angers,49100,Espace & Vie,18 Rue de Rennes,08 00 11 13 00,,https://www.residences-espaceetvie.fr/,Résidence services seniors,residence,a_verifier,,49,pour-les-personnes-agees.gouv.fr,,personnes_agees
Béguinage,ANGERS,49941,,13 Rue de la Meignanne,02 41 81 46 64,avp@maine-et-loire.fr,https://www.maine-et-loire.fr/aides-et-services/autonomie/habitat-intermediaire-inclusif-partage-et-participatif,Béguinage,logement_independant,non_eligible,"Le Béguinage est un établissement situé à Angers, dans le département de Maine-et-Loire. Il est géré par l'établissement Béguinage et se trouve à l'adresse 13 Rue de la Meignanne. Le Béguinage accueille les personnes âgées de 65 ans et plus ou en situation de handicap, offrant ainsi une alternative de logement entre la vie dans son domicile de toujours et la vie en établissement. Ce type d'établissement est qualifié d'intermédiaire car il permet de ""vivre chez soi sans être seul"" en offrant un logement individuel dans un environnement collectif.",Maine-et-Loire (49),https://www.maine-et-loire.fr/aides-et-services/autonomie/habitat-intermediaire-inclusif-partage-et-participatif,2026-01-30,personnes_agees
Habitat intergénérationnel,ANGERS,49941,Département de Maine-et-Loire,49 rue de la Morellerie,02 41 68 39 14,laep.lepetitpont@ville.angers,https://www.maine-et-loire.fr/aides-et-services/enfance-et-famille/laep,Habitat intergénérationnel,habitat_partage,non_eligible,"Habitat intergénérationnel, situé 49 rue de la Morellerie à Angers (49941) dans le département de Maine-et-Loire, est un établissement qui offre un accueil enfants-parents. Ce lieu est ouvert à tous, proposant des activités de jeux et des temps d'échanges pour les jeunes enfants accompagnés d'un adulte référent. Géré par le Département de Maine-et-Loire, l'Habitat intergénérationnel accueille les parents avec leurs enfants âgés de 0 à 3 ans (voire 5 à 6 ans).",Maine-et-Loire (49),https://www.maine-et-loire.fr/aides-et-services/autonomie/habitat-intermediaire-inclusif-partage-et-participatif,2026-01-30,mixtes
