nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie Henri Barbusse Vitry-sur-Seine, VAL-DE-MARNE",Vitry sur-Seine,94400,CCAS,10 rue Henri de Vilmorin,01 46 82 82 11,,http://www.vitry94.fr/enfance-jeunesse-senior/retraites-seniors/residences-et-ehpad/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Vitry sur-Seine, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (94),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/val-de-marne-94/vitry-sur-seine-94400/residence-autonomie-henri-barbusse/940803463,2026-01-10,personnes_agees
"Résidence autonomie Justin Delbos Vitry-sur-Seine, VAL-DE-MARNE",Vitry sur-Seine,94400,CCAS,64 rue Pasteur,01 46 82 83 24,,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=940803489,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Vitry sur-Seine, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (94),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/val-de-marne-94/vitry-sur-seine-94400/residence-autonomie-justin-delbos/940803489,2026-01-10,personnes_agees
"Résidence autonomie Lenoir Jousserand Saint-Mandé, VAL-DE-MARNE",Saint Mande,94160,Centre d'action sociale de la ville de Paris (CASVP),9 rue de l'amiral Courbet,01 44 68 62 90,casvp-s12@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=940812571,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Mande, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (94),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/val-de-marne-94/saint-mande-94160/residence-autonomie-lenoir-jousserand/940812571,2026-01-10,personnes_agees
"Résidence autonomie Lucien Français Vitry-sur-Seine, VAL-DE-MARNE",Vitry sur-Seine,94400,CCAS,12 rue Grétillat,01 46 82 83 36,,https://www.vitry94.fr/4977/services/actions-sociales/centre-communal-d-action-sociale-ccas.htm,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Vitry sur-Seine, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (94),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/val-de-marne-94/vitry-sur-seine-94400/residence-autonomie-lucien-francais/940803497,2026-01-10,personnes_agees
"Résidence autonomie Paul et Noémi Froment Vitry-sur-Seine, VAL-DE-MARNE",Vitry sur-Seine,94400,CCAS,64 rue Louise Aglaë Cretté,01 46 82 82 62,sandrine.ledoux@mairie-vitry94.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=940803471,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Vitry sur-Seine, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (94),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/val-de-marne-94/vitry-sur-seine-94400/residence-autonomie-paul-et-noemi-froment/940803471,2026-01-10,personnes_agees
"Résidence autonomie Pierre Tabanou L'Haÿ-les-Roses, VAL-DE-MARNE",Lhay Les Roses,94240,Établissement Public Social Pierre Tabanou,32 avenue du général de Gaulle,01 46 63 14 91,direction@rpt94.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=940808033,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Lhay Les Roses, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (94),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/val-de-marne-94/lhay-les-roses-94240/residence-autonomie-pierre-tabanou/940808033,2026-01-10,personnes_agees
Résidence Services Les Raisins Bleus,Villiers-sur-Marne,94350,Domitys,35 Rue du Général Leclerc,01 84 98 01 00,,https://www.domitys.fr/residence-services-senior/ile-de-france/val-de-marne-94/villiers-sur-marne-les-raisins-bleus-94.html,Résidence services seniors,residence,a_verifier,"Résidence Services Les Raisins Bleus est une résidence services seniors située à Villiers-sur-Marne, dans le département de Seine-Saint-Denis. Elle est implantée au 35 Rue du Général Leclerc. Cette résidence est gérée par l'établissement Domitys et accueille des seniors autonomes ou semi-autonomes. Les services proposés incluent une assistance médicale, une aide à la personne, ainsi que des activités sociales et culturelles pour favoriser la convivialité et la qualité de vie.",94,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Sables D'Or,Villeneuve-le-Roi,94290,Domitys,Avenue le Foll,01 49 61 28 28,,https://www.domitys.fr,Résidence services seniors,residence,a_verifier,"Résidence Services Les Sables D'Or est une résidence services seniors située à Villeneuve-le-Roi, dans le département du Val-de-Marne. L'établissement est implanté à l'adresse Avenue le Foll, 94290 Villeneuve-le-Roi. Géré par l'établissement Résidence Services Les Sables D'Or, cette résidence accueille des seniors qui souhaitent bénéficier d'une vie autonome tout en ayant accès à des services et à une aide adaptés à leurs besoins. Les résidents peuvent ainsi profiter d'une vie sociale riche et de nombreuses activités pour maintenir leur autonomie et leur qualité de vie.",94,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services,Vincennes,94300,Happy Senior,6 Avenue Pierre Brossolette,01 84 23 85 92,,https://www.residencehappysenior.fr/residences/vincennes/,Résidence services seniors,residence,a_verifier,"La Résidence Services se situe dans la commune de Vincennes, au 6 Avenue Pierre Brossolette, dans le département du Val-de-Marne (94). Cette résidence services seniors est située aux portes de Paris et au cœur de Vincennes, face au château et à proximité du bois de Vincennes. Géré par l'établissement Résidence Services, ce lieu accueille des personnes âgées qui cherchent un environnement convivial et sécurisé. Les résidences autonomie et services sont deux types d'établissements distincts, avec des garanties et des contrats de séjour spécifiques.",94,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services de,Le Plessis-Trévise,94420,Villabeausoleil,24 avenue du général leclerc,01 85 44 10 11,,https://www.villabeausoleil.com/villa/residence-services-seniors/le-plessis-trevise,Résidence services seniors,residence,a_verifier,"Résidence Services de Le Plessis-Trévise est une résidence services seniors située dans la commune de Le Plessis-Trévise, au sein du département de la Seine-Saint-Denis (94). Cette établissement est implanté au 24 avenue du général Leclerc. Géré par l'établissement Résidence Services de, cette résidence accueille les seniors qui souhaitent bénéficier d'un environnement convivial et sécurisé. Les résidents peuvent ainsi profiter de services de soins et d'assistance adaptés à leurs besoins.",94,pour-les-personnes-agees.gouv.fr,,personnes_agees
