nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie Arche des Noyers,Tours,37000,CCAS,10 rue du Luxembourg,02 47 41 64 80,contact@ccas-tours.fr,https://www.tours.fr/page-portail-tours-solidaire/le-centre-communal-daction-sociale-de-tours-ccas/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Tours, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (37),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/indre-et-loire-37/tours-37000/residence-autonomie-arche-des-noyers/370005357,2026-01-16,personnes_agees
"Résidence autonomie La Diablerie Saint-Pierre-des-Corps, INDRE-ET-LOIRE",Saint Pierre Des Corps,37700,Commune,24 rue Marcel Paul,02 47 44 58 63,ccas.rpa.stpdc@orange.fr,https://saintpierredescorps.fr/vivre-saint-pierre/seniors/la-residence-la-diablerie,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Pierre Des Corps, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (37),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/indre-et-loire-37/saint-pierre-des-corps-37700/residence-autonomie-la-diablerie/370005308,2026-01-16,personnes_agees
"Résidence autonomie Au Fil de la Nière Chambray-lès-Tours, INDRE-ET-LOIRE",Chambray Les Tours,37170,VYV 3 Centre Val-de-Loire,14 rue de Joué,02 47 27 32 21,aufildelaniere.cvl@vyv3.fr,https://cvl.vyv3.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Chambray Les Tours, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (37),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/indre-et-loire-37/chambray-les-tours-37170/residence-autonomie-au-fil-de-la-niere/370005241,2026-01-16,personnes_agees
"Résidence autonomie Fosses Boissées Saint-Cyr-sur-Loire, INDRE-ET-LOIRE",Saint Cyr sur-Loire,37540,VYV 3 Centre Val-de-Loire,23 rue du capitaine Lepage,02 47 51 30 86,lesfossesboissees.cvl@vyv3.fr,https://cvl.vyv3.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Cyr sur-Loire, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (37),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/indre-et-loire-37/saint-cyr-sur-loire-37540/residence-autonomie-fosses-boissees/370005290,2026-01-16,personnes_agees
Résidence autonomie Gutenberg,Tours,37000,CCAS,1 rue du Général de Witkowski,02 47 37 03 22,contact@ccas-tours.fr,https://www.tours.fr/page-portail-tours-solidaire/le-centre-communal-daction-sociale-de-tours-ccas/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Tours, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (37),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/indre-et-loire-37/tours-37000/residence-autonomie-gutenberg/370005399,2026-01-16,personnes_agees
Résidence autonomie Henry Dunant,Tours,37000,Croix Rouge française - CRF,7 impasse de l'Ancienne École Normale,02 47 42 32 02,ehpa.tours@croix-rouge.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=370013302,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Tours, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (37),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/indre-et-loire-37/tours-37000/residence-autonomie-henry-dunant/370013302,2026-01-16,personnes_agees
"Résidence autonomie Jean Goujon Joué-lès-Tours, INDRE-ET-LOIRE",Joue Les Tours,37300,CCAS,,02 47 78 45 20,residence.autonomie@jouelestours.fr,https://www.has-sante.fr/jcms/14372_FicheESSMS/fr/residence-autonomie-jean-goujon,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Joue Les Tours, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (37),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/indre-et-loire-37/joue-les-tours-37300/residence-autonomie-jean-goujon/370005274,2026-01-16,personnes_agees
Résidence autonomie Les Albatros,Tours,37000,CCAS,1 rue Saussure,02 47 28 62 32,contact@ccas-tours.fr,https://www.tours.fr/page-portail-tours-solidaire/le-centre-communal-daction-sociale-de-tours-ccas/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Tours, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (37),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/indre-et-loire-37/tours-37000/residence-autonomie-les-albatros/370005407,2026-01-16,personnes_agees
"Résidence autonomie Les Tuffeaux Montlouis-sur-Loire, INDRE-ET-LOIRE",Montlouis sur-Loire,37270,VYV 3 Centre Val-de-Loire,,02 47 45 74 74,lestuffeaux.cvl@vyv3.fr,https://cvl.vyv3.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Montlouis sur-Loire, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (37),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/indre-et-loire-37/montlouis-sur-loire-37270/residence-autonomie-les-tuffeaux/370103962,2026-01-16,personnes_agees
"Résidence autonomie Lumières d'Automne Le Liège, INDRE-ET-LOIRE",Le Liege,37460,Association Lumières d'Automne,10 rue de la Mairie,02 47 59 54 41,contact@lumieresdautomne.fr,https://www.marpa.fr/residences-retraite/lumieres-d-automne-le-liege-37/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Le Liege, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (37),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/indre-et-loire-37/le-liege-37460/residence-autonomie-lumieres-dautomne/370103889,2026-01-16,personnes_agees
