nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie Marcel Lyon Salon-de-Provence, BOUCHES-DU-RHONE",Salon de Provence,13300,CCAS,,04 90 56 87 95,c.arnaud@salondeprovence.fr,https://www.salondeprovence.fr/vivre-ensemble/seniors/les-structures/les-foyers-logements/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Salon de Provence, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/salon-de-provence-13300/residence-autonomie-marcel-lyon/130800857,2026-01-15,personnes_agees
Résidence autonomie La Margarido,Tarascon,13150,Habitat Pluriel,7 rue Georges Clémenceau,04 90 91 14 09,margarido@unicil.fr,https://www.habitat-pluriel.fr/residences/la-margarido,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Tarascon, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/tarascon-13150/residence-autonomie-la-margarido/130780943,2026-01-15,personnes_agees
Résidence autonomie La Marie Marseille 13e,,,Habitat Pluriel,105 chemin de chateau gombert,04 91 98 32 40,lamarie@unicil.fr,http://www.habitat-pluriel.fr/residences/la-marie,Résidence autonomie,residence,a_verifier,,Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/marseille-13e-arrondissement-13013/residence-autonomie-la-marie/130787229,2026-01-15,personnes_agees
"Résidence autonomie Le Mas de Sarret Saint-Rémy-de-Provence, BOUCHES-DU-RHONE",Saint Remy de Provence,13210,Groupe Entr'Aide,,04 90 92 21 67,ets.masdesarret@entraide.asso.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=130790033,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Remy de Provence, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/saint-remy-de-provence-13210/residence-autonomie-le-mas-de-sarret/130790033,2026-01-15,personnes_agees
Résidence autonomie La Montagnette,Barbentane,13570,Association Résidence La Montagnette,,04 90 95 51 19,la-montagnette@orange.fr,https://www.has-sante.fr/jcms/11622_FicheESSMS/fr/residence-la-montagnette,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Barbentane, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/barbentane-13570/residence-autonomie-la-montagnette/130787278,2026-01-15,personnes_agees
Résidence autonomie Notre Maison Marseille 8e,,,Croix Rouge française - CRF,640 avenue de Mazargues,04 91 40 05 39,,https://www.croix-rouge.fr/residence-autonomie-pour-seniors-autonomes-notre-maison,Résidence autonomie,residence,a_verifier,,Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/marseille-8e-arrondissement-13008/residence-autonomie-notre-maison/130047517,2026-01-15,personnes_agees
"Résidence autonomie L'Oustaou La Roque-d'Anthéron, BOUCHES-DU-RHONE",La Roque Dantheron,13640,CCAS,,04 42 50 42 61,oustaou@ville-laroquedantheron.fr,https://www.has-sante.fr/jcms/2969_FicheESSMS/fr/residence-l-oustaou,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à La Roque Dantheron, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/la-roque-dantheron-13640/residence-autonomie-loustaou/130780919,2026-01-15,personnes_agees
"Résidence autonomie du Parc Gréasque, BOUCHES-DU-RHONE",Greasque,13850,AGAFPA,,04 42 12 61 61,residenceduparc@agafpa.com,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=130787260,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Greasque, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/greasque-13850/residence-autonomie-du-parc/130787260,2026-01-15,personnes_agees
Résidence autonomie Reine Jeanne,Ventabren,13122,Association des foyers de,,04 65 15 31 10,reinejeanne@groupeafp.com,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=130051709,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Ventabren, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/ventabren-13122/residence-autonomie-reine-jeanne/130051709,2026-01-15,personnes_agees
Résidence autonomie République Dames Marseille 2e,,,Colisée France,44 boulevard des Dames,04 96 17 34 00,,https://colisee.fr/contact/?resId=18346,Résidence autonomie,residence,a_verifier,,Département (13),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/bouches-du-rhone-13/marseille-2e-arrondissement-13002/residence-autonomie-republique-dames/130053648,2026-01-15,personnes_agees
