nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie d'Automne Cesson-Sévigné, ILLE-ET-VILAINE",Cesson Sevigne,35510,CCAS,22 cours de la Vilaine,02 99 83 29 29,affaires-sociales@ville-cesson-sevigne.fr,https://www.ville-cesson-sevigne.fr/residence-dautomne-residence-autonomie-foyer-logement/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Cesson Sevigne, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (35),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/ille-et-vilaine-35/cesson-sevigne-35510/residence-autonomie-dautomne/350005260,2026-01-15,personnes_agees
"Résidence autonomie La Boussaquière Saint-Broladre, ILLE-ET-VILAINE",Saint Broladre,35120,CCAS,4 rue de la Boussaquière,02 99 80 31 21,direction@ra-leshermelles.fr,https://www.has-sante.fr/jcms/4135_FicheESSMS/fr/residence-autonomie-la-boussaquiere,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Broladre, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (35),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/ille-et-vilaine-35/saint-broladre-35120/residence-autonomie-la-boussaquiere/350032116,2026-01-15,personnes_agees
"Résidence autonomie La Charmille Guipry-Messac, ILLE-ET-VILAINE",Guipry Messac,35480,CCAS,7 rue Cawiezel,02 99 34 73 85,residencelacharmille@guipry-messac.bzh,https://www.has-sante.fr/jcms/5721_FicheESSMS/fr/residence-autonomie-la-charmille,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Guipry Messac, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (35),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/ille-et-vilaine-35/guipry-messac-35480/residence-autonomie-la-charmille/350031654,2026-01-15,personnes_agees
"Résidence autonomie de Châteauneuf Châteauneuf-d'Ille-et-Vilaine, ILLE-ET-VILAINE",Chateauneuf Dille Et Vilaine,35430,CCAS,18 rue de l'Etang du Miroir,02 99 58 41 69,ccas.chateauneuf@wanadoo.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=350012100,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Chateauneuf Dille Et Vilaine, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (35),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/ille-et-vilaine-35/chateauneuf-dille-et-vilaine-35430/residence-autonomie-de-chateauneuf/350012100,2026-01-15,personnes_agees
Résidence autonomie Le Clos Breton,Pleurtuit,35730,CCAS,2 rue Constant Colmay,02 99 88 44 63,leclosbreton@pleurtuit.com,https://www.has-sante.fr/jcms/15021_FicheESSMS/fr/residence-le-clos-breton,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Pleurtuit, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (35),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/ille-et-vilaine-35/pleurtuit-35730/residence-autonomie-le-clos-breton/350007001,2026-01-15,personnes_agees
Résidence autonomie Le Colombier,Rennes,35000,CCAS,2 allée Marcel Viaud,02 99 30 92 17,dpag-colombier@ccasrennes.fr,https://www.has-sante.fr/jcms/7908_FicheESSMS/fr/residence-le-colombier,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Rennes, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (35),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/ille-et-vilaine-35/rennes-35000/residence-autonomie-le-colombier/350006706,2026-01-15,personnes_agees
Résidence autonomie Dupuy,Dinard,35800,CCAS,73 avenue Édouard VII,02 99 46 28 42,accueilresidencedupuy@ville-dinard.fr,https://www.ville-dinard.fr/contacts/foyer-logement-2/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Dinard, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (35),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/ille-et-vilaine-35/dinard-35800/residence-autonomie-dupuy/350006714,2026-01-15,personnes_agees
"Résidence autonomie Ernest Renan Saint-Malo, ILLE-ET-VILAINE",Saint Malo,35400,CCAS,24 rue Ernest Renan,02 99 40 06 73,fcales@saint-malo.fr,https://www.has-sante.fr/jcms/12236_FicheESSMS/fr/residence-ernest-renan,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Malo, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (35),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/ille-et-vilaine-35/saint-malo-35400/residence-autonomie-ernest-renan/350012472,2026-01-15,personnes_agees
"Résidence autonomie Henri Lemarié Saint-Malo, ILLE-ET-VILAINE",Saint Malo,35400,Association Amélie Fristel,8 boulevard des Déportés,02 99 56 02 32,accueil@leschenes-saintmalo.fr,https://www.has-sante.fr/jcms/13335_FicheESSMS/fr/residence-autonomie-henri-lemarie,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Malo, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (35),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/ille-et-vilaine-35/saint-malo-35400/residence-autonomie-henri-lemarie/350013447,2026-01-15,personnes_agees
"Résidence autonomie Henri Rebuffé Fougères, ILLE-ET-VILAINE",Fougeres,35300,CCAS,5 rue des Recollets,02 99 99 59 57,rebuffe@fougeres.fr,https://fougeres.fr/vie-quotidienne/ccas/residences-pour-personnes-agees/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Fougeres, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (35),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/ille-et-vilaine-35/fougeres-35300/residence-autonomie-henri-rebuffe/350013801,2026-01-15,personnes_agees
"Résidence autonomie Jean XXIII Saint-Malo, ILLE-ET-VILAINE",Saint Malo,35400,CCAS,50 rue Jean XXIII,02 99 81 93 38,fcales@saint-malo.fr,https://www.ville-saint-malo.fr/les-services-du-pole-personnes-agees-et-personnes-en-situation-de-handicap-2/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Malo, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (35),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/ille-et-vilaine-35/saint-malo-35400/residence-autonomie-jean-xxiii/350013454,2026-01-15,personnes_agees
"Résidence autonomie Les Bruyères Saint-Méen-le-Grand, ILLE-ET-VILAINE",Saint Meen Le Grand,35290,CCAS,38 rue de Dinan,02 99 09 63 43,residence.lesbruyeres@stmeen.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=350013181,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Meen Le Grand, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (35),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/ille-et-vilaine-35/saint-meen-le-grand-35290/residence-autonomie-les-bruyeres/350013181,2026-01-15,personnes_agees
"Résidence autonomie Les Jardins de La Trémoille Vitré, ILLE-ET-VILAINE",Vitre,35500,CCAS,4 jardins de la Trémoille,02 99 74 66 01,residencelatremoille@ccasvitre.fr,https://www.has-sante.fr/jcms/12575_FicheESSMS/fr/residence-la-tremoille,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Vitre, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (35),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/ille-et-vilaine-35/vitre-35500/residence-autonomie-les-jardins-de-la-tremoille/350028791,2026-01-15,personnes_agees
"Résidence autonomie Les Vergers Sens-de-Bretagne, ILLE-ET-VILAINE",Sens de Bretagne,35490,Association d'Entraide aux Personnes,9 rue Jeanne de Malmains,02 99 39 51 49,residence@residencelesvergers.com,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=350050555,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Sens de Bretagne, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (35),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/ille-et-vilaine-35/sens-de-bretagne-35490/residence-autonomie-les-vergers/350050555,2026-01-15,personnes_agees
Résidence autonomie Ma Maison,Rennes,35000,Petites Soeurs des Pauvres - Ma Maison,122 avenue général Leclerc,02 99 36 29 18,gestion.rennes@psdp.fr,https://www.has-sante.fr/jcms/12174_FicheESSMS/fr/residence-autonomie-ma-maison,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Rennes, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (35),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/ille-et-vilaine-35/rennes-35000/residence-autonomie-ma-maison/350039889,2026-01-15,personnes_agees
"Résidence autonomie de l'Ourme Montfort-sur-Meu, ILLE-ET-VILAINE",Montfort sur-Meu,35160,CCAS,5 rue de l’Ourme,02 99 09 03 86,accueil.residence@montfort-sur-meu.bzh,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=350006896,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Montfort sur-Meu, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (35),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/ille-et-vilaine-35/montfort-sur-meu-35160/residence-autonomie-de-lourme/350006896,2026-01-15,personnes_agees
"Résidence autonomie Le Plessis Inoguen Châtillon-en-Vendelais, ILLE-ET-VILAINE",Chatillon En Vendelais,35210,CCAS,2 all du Docteur Jean Claude Fraud,02 99 76 15 50,residenceplessis-inoguen@chatillon-en-vendelais.fr,https://www.has-sante.fr/jcms/14822_FicheESSMS/fr/residence-le-plessis-inoguen,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Chatillon En Vendelais, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (35),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/ille-et-vilaine-35/chatillon-en-vendelais-35210/residence-autonomie-le-plessis-inoguen/350032124,2026-01-15,personnes_agees
"Résidence autonomie  Ti Prenn Vitré, ILLE-ET-VILAINE",Vitre,35500,Association pour l'insertion sociale,9 rue Albert Augerie,02 99 67 39 14,contact@ais35.fr,https://www.ais35.fr/sanitaire-medico-social/maison-de-retraite,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Vitre, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (35),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/ille-et-vilaine-35/vitre-35500/residence-autonomie-ti-prenn/350032447,2026-01-15,personnes_agees
Résidence autonomie Ty Prenn,Rennes,35000,Association AIS 35,42 rue Surcouf,02 90 22 56 00,secretariat.direction@ais35.fr,https://www.ais35.fr/sanitaire-medico-social/maison-de-retraite,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Rennes, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (35),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/ille-et-vilaine-35/rennes-35000/residence-autonomie-ty-prenn/350055224,2026-01-15,personnes_agees
Résidence Services L'Arbre d'Or,Laillé,35890,Domitys,1 Boulevard Pierre et Marie Curie,02 99 22 16 00,,https://www.domitys.fr,Résidence services seniors,residence,a_verifier,,35,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services La Marquise,Vitré,35500,Domitys,2 Rue Georges Aumont,02 23 55 75 00,,https://www.domitys.fr,Résidence services seniors,residence,a_verifier,,35,pour-les-personnes-agees.gouv.fr,,personnes_agees
