nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie du Moulin,Heillecourt,54180,CCAS,14 rue du Gué,03 83 55 17 20,contact@mairie-heillecourt.fr,http://www.mairie-heillecourt.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Heillecourt, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (54),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/meurthe-et-moselle-54/heillecourt-54180/residence-autonomie-du-moulin/540008281,2025-12-29,personnes_agees
Résidence autonomie Pasteur,Baccarat,54120,CCAS,18 rue Pasteur,03 83 76 35 35,ccas@ville-baccarat.fr,https://www.ville-baccarat.fr/page/residence-pasteur,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Baccarat, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (54),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/meurthe-et-moselle-54/baccarat-54120/residence-autonomie-pasteur/540005576,2025-12-29,personnes_agees
"Résidence autonomie Paul Adam Villers-lès-Nancy, MEURTHE-ET-MOSELLE",Villers Les Nancy,54600,Commune,,03 83 41 41 88,cnil@grandnancy.eu,https://www.villerslesnancy.fr/bouger-sortir-agir/equipements-municipaux/detail/residence-autonomie-paul-adam,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Villers Les Nancy, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (54),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/meurthe-et-moselle-54/villers-les-nancy-54600/residence-autonomie-paul-adam/540005014,2025-12-29,personnes_agees
"Résidence autonomie Philippe de Gueldre Pont-à-Mousson, MEURTHE-ET-MOSELLE",Pont A Mousson,54700,CCAS,,03 83 81 20 95,residence.autonomie@ccaspam.fr,https://ville-pont-a-mousson.fr/fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Pont A Mousson, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (54),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/meurthe-et-moselle-54/pont-a-mousson-54700/residence-autonomie-philippe-de-gueldre/540005600,2025-12-29,personnes_agees
Résidence autonomie Pichon,Nancy,54000,CCAS,26 rue Abbé Gregoire,03 83 37 00 96,residencepichon@mairie-nancy.fr,https://www.nancy.fr/accueil,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Nancy, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (54),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/meurthe-et-moselle-54/nancy-54000/residence-autonomie-pichon/540009826,2025-12-29,personnes_agees
Résidence autonomie pour personnes âgées,Badonviller,54540,CCAS,10 rue Chanzy,03 83 42 14 76,secretariat@ville-badonviller.fr,https://www.has-sante.fr/jcms/10023_FicheESSMS/fr/foyer-logement-pour-pers-agees,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Badonviller, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (54),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/meurthe-et-moselle-54/badonviller-54540/residence-autonomie-pour-personnes-agees/540006137,2025-12-29,personnes_agees
Résidence autonomie Rameau,Longwy,54400,CCAS,1 rue Stanislas,03 82 25 06 08,epgml@epgmllongwy.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=540004959,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Longwy, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (54),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/meurthe-et-moselle-54/longwy-54400/residence-autonomie-rameau/540004959,2025-12-29,personnes_agees
Résidence autonomie René Pernet Val de,Val de Briey,54150,Office d'hygiène sociale de Lorraine - OHS,,03 83 67 68 67,ohs.lorraine@ohs.asso.fr,https://www.has-sante.fr/jcms/10161_FicheESSMS/fr/residence-autonomie-rene-pernet,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Val de Briey, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (54),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/meurthe-et-moselle-54/val-de-briey-54150/residence-autonomie-rene-pernet/540005121,2025-12-29,personnes_agees
Résidence autonomie Robert Chevardé,Nancy,54000,CCAS,38 rue de Dieuze,03 83 37 36 38,residencechevarde@nancy.fr,https://www.nancy.fr/accueil,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Nancy, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (54),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/meurthe-et-moselle-54/nancy-54000/residence-autonomie-robert-chevarde/540005063,2025-12-29,personnes_agees
"Résidence autonomie Le Rond Caillou Dombasle-sur-Meurthe, MEURTHE-ET-MOSELLE",Dombasle sur-Meurthe,54110,CCAS,,06 49 27 28 95,rond.caillou@ville-dombasle.fr,https://www.ville-dombasle.fr/vivre-a-dombasle/ccas/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Dombasle sur-Meurthe, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (54),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/meurthe-et-moselle-54/dombasle-sur-meurthe-54110/residence-autonomie-le-rond-caillou/540005055,2025-12-29,personnes_agees
Habitat inclusif Autisme54,MALZEVILLE,54220,Vivre avec l'autisme,Domaine de Pixerécourt Les Charmilles,03 83 96 12 86,vivreaveclautisme@yahoo.fr,https://www.autisme54.com/,Habitat inclusif,habitat_partage,a_verifier,"Habitat inclusif Autisme54 est un établissement situé à Malzéville, dans le département de Meurthe-et-Moselle. Il offre un environnement inclusif et accueillant pour les personnes autistes et leur famille. Géré par l'établissement Habitat inclusif Autisme54, ce lieu est animé par l'association Vivre avec l'autisme, qui a pour mission de soutenir les personnes autistes et leur famille. L'établissement accueille ainsi des personnes autistes et leur famille, qui bénéficient d'un environnement propice à la convivialité et à la prise en charge.",Meurthe-et-Moselle (54),https://www.autisme54.com/habitat-inclusif,2025-12-29,personnes_handicapees
ULS Nancy Grand Coeur,Nancy,54000,GIHP Lorraine,"12 Rue Charles III, 54000 Nancy",+33 3 83 27 02 66,,https://collectifhandicap54.org/tag/gihp/,Habitat inclusif,habitat_partage,a_verifier,"Présentation de l'ULS Nancy Grand Coeur L'ULS Nancy Grand Coeur est un établissement d'hébergement inclusif situé à Nancy, dans le département de Meurthe-et-Moselle. Ce type d'établissement accueille des personnes en situation de handicap, offrant un environnement adapté à leurs besoins. Géré par l'établissement ULS Nancy Grand Coeur, cet établissement est conçu pour offrir un habitat inclusif et respectueux des différences.",Meurthe-et-Moselle (54),https://www.lespetitespierres.org/projet/uls-nancy-grand-coeur-pour-un-habitat-inclusif/,2025-12-29,personnes_agees
Maison partagée Baccarat,Baccarat,54120,Ages & Vie,2 RUE DU PRÉ COLOMBIER,0801 07 08 09,,https://agesetvie.com/maisons-partagees/grand-est/meurthe-et-moselle-54/baccarat-54120/maisons-partagees-baccarat,Colocation avec services,habitat_partage,non_eligible,"Maison partagée Baccarat La Maison partagée Baccarat est un établissement de colocation avec services situé dans la commune de Baccarat, dans le département de Meurthe-et-Moselle. Cette maison partagée est gérée par l'établissement Maison partagée Baccarat et propose une solution de vie en communauté pour les personnes âgées en perte d'autonomie. La Maison partagée Baccarat accueille les seniors qui cherchent une alternative à la maison de retraite ou au domicile individuel.",Meurthe-et-Moselle (54),https://agesetvie.com/maisons-partagees/grand-est/meurthe-et-moselle-54,2025-12-29,personnes_agees
Maison partagée Badonviller,Badonviller,54540,Ages & Vie,9A RUE RAYMOND POINCARÉ,0801 07 08 09,,https://agesetvie.com/maisons-partagees/grand-est/meurthe-et-moselle-54/badonviller-54540/maisons-partagees-badonviller,Colocation avec services,habitat_partage,non_eligible,"La Maison partagée Badonviller est un établissement de colocation situé dans la commune de Badonviller, dans le département de Meurthe-et-Moselle. Cette maison partagée propose des services adaptés aux personnes âgées ou à celles qui nécessitent une assistance quotidienne. Géré par l'établissement Maison partagée Badonviller, cet établissement accueille des personnes âgées ou à besoins spécifiques, offrant un environnement convivial et sécurisé. Les locataires bénéficient d'un accompagnement personnalisé pour répondre à leurs besoins quotidiens.",Meurthe-et-Moselle (54),https://agesetvie.com/maisons-partagees/grand-est/meurthe-et-moselle-54,2025-12-29,personnes_agees
Maison partagée Chanteheux,Chanteheux,54300,Ages & Vie,2G ET 2H RUE DES PAQUIS,0801 07 08 09,,https://agesetvie.com/maisons-partagees/grand-est/meurthe-et-moselle-54/chanteheux-54300/maisons-partagees-chanteheux,Colocation avec services,habitat_partage,non_eligible,"Maison partagée Chanteheux La Maison partagée Chanteheux est un établissement de colocation avec services situé dans la commune de Chanteheux, dans le département de Meurthe-et-Moselle. Cet établissement est géré par l'établissement Maison partagée Chanteheux. La Maison partagée Chanteheux accueille les seniors en perte d'autonomie, offrant une solution de proximité entre le domicile individuel et la maison de retraite. Les résidents peuvent continuer à mener leur vie de manière autonome, tout en bénéficiant d'un accompagnement personnalisé pour les gestes du quotidien devenus difficiles.",Meurthe-et-Moselle (54),https://agesetvie.com/maisons-partagees/grand-est/meurthe-et-moselle-54,2025-12-29,personnes_agees
Maison partagée Domgermain,Domgermain,54380,Ages & Vie,32 RUE FRANÇOIS SESMAT,0801 07 08 09,,https://agesetvie.com/maisons-partagees/grand-est/meurthe-et-moselle-54/dieulouard-54380/maisons-partagees-dieulouard,Colocation avec services,habitat_partage,non_eligible,"Maison partagée Domgermain La Maison partagée Domgermain est une colocation avec services située à Domgermain, dans le département de Meurthe-et-Moselle. Cette maison partagée est gérée par l'établissement Maison partagée Domgermain. Cette maison partagée est conçue pour accueillir les seniors en perte d'autonomie, offrant un environnement convivial et sécurisant. L'équipe d'auxiliaires de vie présente sur place 7 jours sur 7 fournit un accompagnement personnalisé pour les besoins de chacun, notamment l'aide au lever, au coucher, à la toilette, les repas faits maison, le ménage et l'entretien du linge. Un système de téléalarme permet également une intervention rapide en cas de besoin. Les résidents bénéficient également d'une convivialité du mode de vie en colocation, avec des activités et sorties proposées. La Maison partagée Domgermain offre 8 chambres par maison, permettant une vie en communauté et une aide mutuelle.",Meurthe-et-Moselle (54),https://agesetvie.com/maisons-partagees/grand-est/meurthe-et-moselle-54,2025-12-29,personnes_agees
Maison partagée Cirey-sur-Vezouze,Cirey-sur-Vezouze,54480,Ages & Vie,11A ET 11B RUE DU VIEUX CHÂTEAU,0801 07 08 09,,https://agesetvie.com/maisons-partagees/grand-est/meurthe-et-moselle-54/cirey-sur-vezouze-54480/maisons-partagees-cirey-sur-vezouze,Colocation avec services,habitat_partage,non_eligible,"La Maison partagée Cirey-sur-Vezouze est un établissement de colocation situé dans la commune de Cirey-sur-Vezouze, dans le département de Meurthe-et-Moselle. Cette maison partagée est gérée par l'établissement Ages & Vie et offre un cadre de vie convivial et sécurisé pour les personnes âgées. La Maison partagée Cirey-sur-Vezouze accueille des personnes âgées qui cherchent un environnement propice à la convivialité et à la sécurité. Les résidents bénéficient d'un accompagnement personnalisé et d'un suivi régulier par le personnel compétent de l'établissement.",Meurthe-et-Moselle (54),https://agesetvie.com/maisons-partagees/grand-est/meurthe-et-moselle-54,2025-12-29,personnes_agees
Maison partagée Dieulouard,Dieulouard,54380,Ages & Vie,32 RUE FRANÇOIS SESMAT,0801 07 08 09,,https://agesetvie.com/maisons-partagees/grand-est/meurthe-et-moselle-54/dieulouard-54380/maisons-partagees-dieulouard,Colocation avec services,habitat_partage,non_eligible,"La Maison partagée Dieulouard est un établissement de colocation avec services situé dans la commune de Dieulouard, dans le département de Meurthe-et-Moselle. Cette maison partagée est gérée par l'établissement Ages & Vie. La Maison partagée Dieulouard est conçue pour accueillir les seniors en perte d'autonomie, offrant une solution de proximité entre le domicile individuel et la maison de retraite. Les résidents peuvent continuer à mener leur vie de manière autonome, tout en bénéficiant d'un accompagnement personnalisé pour les activités du quotidien.",Meurthe-et-Moselle (54),https://agesetvie.com/maisons-partagees/grand-est/meurthe-et-moselle-54,2025-12-29,personnes_agees
Maison partagée Valleroy,Valleroy,54910,Ages & Vie,32 RUE MUZILLON,0801 07 08 09,,https://agesetvie.com/maisons-partagees/grand-est/meurthe-et-moselle-54/valleroy-54910/maisons-partagees-valleroy,Colocation avec services,habitat_partage,non_eligible,"Maison partagée Valleroy La Maison partagée Valleroy est un établissement de colocation situé à Valleroy, dans le département de Meurthe-et-Moselle. Ce type d'établissement offre une solution de vie autonome pour les personnes âgées en perte d'autonomie, qui souhaitent maintenir leur indépendance tout en bénéficiant d'un accompagnement et de services spécifiques. La Maison partagée Valleroy est gérée par l'établissement lui-même. Elle accueille des seniors qui souhaitent vivre en colocation avec d'autres personnes âgées, tout en bénéficiant d'un environnement convivial et sécurisé.",Meurthe-et-Moselle (54),https://agesetvie.com/maisons-partagees/grand-est/meurthe-et-moselle-54,2025-12-29,personnes_agees
Colocation & Chambre chez l'habitant pour Seniors,Jarville-la-Malgrange,54140,,,01 02 03 04 05,,https://www.appartager.com/colocations/meurthe-et-moselle/jarville-la-malgrange,Colocation avec services,habitat_partage,non_eligible,"**Colocation & Chambre chez l'habitant pour Seniors** **Introduction** La Colocation & Chambre chez l'habitant pour Seniors est un établissement de colocation situé à Jarville-la-Malgrange, dans le département de Meurthe-et-Moselle.",Meurthe-et-Moselle (54),https://www.colocation-adulte.fr/colocation-senior-a-jarville-la-malgrange/colocataires-seniors,2025-12-29,personnes_agees
Béguinage d'Art-sur-Meurthe,Art-sur-Meurthe,54510,,"5 place de la mairie, 54510 Art-sur-Meurthe",,,https://maboussoleaidants.fr/mes-solutions/habitats-alternatifs-ehpad/54,Béguinage,logement_independant,non_eligible,"Le Béguinage d'Art-sur-Meurthe est un établissement situé à Art-sur-Meurthe, dans le département de Meurthe-et-Moselle. Il s'agit d'un béguinage, un type d'établissement qui propose des habitats alternatifs à l'Ehpad (Établissement d'Hébergement pour Personnes Âgées Dépendantes). Le Béguinage d'Art-sur-Meurthe est géré par l'établissement lui-même. Il accueille des personnes âgées qui nécessitent des soins et des services spécifiques. Le site officiel mentionne que l'établissement propose des habitats alternatifs à l'Ehpad dans plusieurs départements, dont Meurthe-et-Moselle.",Meurthe-et-Moselle (54),https://maboussoleaidants.fr/mes-solutions/habitat-alternatif-senior-handicap/54/10022353,2025-12-29,personnes_agees
Résidences Comme Toit,Art-sur-Meurthe,,,"21 Rue de Sarre, 57070 Metz",03 83 85 70 80,,https://maboussoleaidants.fr/mes-solutions/habitat-alternatif-senior-handicap/54/10022353,Habitat inclusif,habitat_partage,a_verifier,"Résidences Comme Toit est un établissement d'hébergement inclusif situé à Art-sur-Meurthe, dans le département de Meurthe-et-Moselle. Cette résidence accueille des personnes âgées et des personnes en situation de handicap, offrant un environnement convivial et sécurisé. Géré par l'établissement Résidences Comme Toit, cet établissement propose un habitat adapté aux besoins de ses résidents, avec des services et des activités spécifiques pour favoriser leur bien-être et leur autonomie.",Meurthe-et-Moselle (54),https://maboussoleaidants.fr/mes-solutions/habitat-alternatif-senior-handicap/54/10022353,2025-12-29,personnes_agees
Unité de Logements et Services,Art-sur-Meurthe,54510,,,,,https://maboussoleaidants.fr/mes-solutions/habitats-alternatifs-ehpad/54,Habitat inclusif,habitat_partage,a_verifier,"**Unité de Logements et Services** L'Unité de Logements et Services est un établissement d'hébergement inclusif situé dans la commune d'Art-sur-Meurthe, dans le département de Meurthe-et-Moselle. Ce type d'établissement offre des habitats alternatifs à l'Ehpad (Établissement d'Hébergement pour Personnes Âgées Dépendantes), permettant aux personnes âgées de bénéficier d'un environnement de vie plus autonome et plus adapté à leurs besoins. L'Unité de Logements et Services est géré par l'établissement lui-même.",Meurthe-et-Moselle (54),https://maboussoleaidants.fr/mes-solutions/habitat-alternatif-senior-handicap/54/10022353,2025-12-29,personnes_agees
Maison Intergénérationnelle de Toul,Toul,54200,,,03 83 17 02 90,lorraine@habitat-humanisme.org,https://maboussoleaidants.fr/mes-solutions/habitat-alternatif-senior-handicap/54/10022356,Habitat intergénérationnel,habitat_partage,non_eligible,"Maison Intergénérationnelle de Toul Située à Toul (54200) dans le département de Meurthe-et-Moselle, la Maison Intergénérationnelle de Toul est un établissement d'hébergement qui accueille des seniors et des personnes handicapées. Géré par l'établissement Maison Intergénérationnelle de Toul, cet habitat intergénérationnel offre une communauté de vie conviviale et solidaire. La Maison Intergénérationnelle de Toul accueille des personnes âgées et des personnes handicapées, offrant ainsi une aide et un soutien adaptés à leurs besoins.",Meurthe-et-Moselle (54),https://maboussoleaidants.fr/mes-solutions/habitat-alternatif-senior-handicap/54/10022353,2025-12-29,mixtes
ensemble2générations,Art-sur-Meurthe,54510,,,,,https://maboussoleaidants.fr/mes-solutions/habitats-alternatifs-ehpad/54,Habitat inclusif,habitat_partage,a_verifier,**Présentation de l'établissement ensemble2générations** L'établissement ensemble2générations est un habitat inclusif situé à Art-sur-Meurthe (54510) dans le département de Meurthe-et-Moselle. Ce type d'établissement propose des alternatives à l'hébergement en maison de retraite (Ehpad) pour les personnes âgées ou en situation de handicap. L'établissement ensemble2générations est géré par l'établissement ensemble2générations et accueille des personnes âgées ou en situation de handicap.,Meurthe-et-Moselle (54),https://maboussoleaidants.fr/mes-solutions/habitat-alternatif-senior-handicap/54/10022353,2025-12-29,personnes_agees
Habitat Inclusif - La Colombe,Art-sur-Meurthe,54510,,,,,https://maboussoleaidants.fr/mes-solutions/habitats-alternatifs-ehpad/54,Habitat inclusif,habitat_partage,a_verifier,"**Présentation de l'établissement Habitat Inclusif - La Colombe** **Introduction** L'établissement Habitat Inclusif - La Colombe est un habitat inclusif situé à Art-sur-Meurthe, dans le département de Meurthe-et-Moselle. Il propose des alternatives à l'hébergement en maison de retraite (Ehpad) pour les personnes âgées ou en situation de handicap. **Gestionnaire et public accueilli** L'établissement Habitat Inclusif - La Colombe est géré par l'établissement lui-même. Il accueille des personnes âgées ou en situation de handicap qui cherchent à vivre de manière autonome et inclusive.",Meurthe-et-Moselle (54),https://maboussoleaidants.fr/mes-solutions/habitat-alternatif-senior-handicap/54/10022353,2025-12-29,personnes_handicapees
Le Clos des Lilas,Mars-la-Tour,54800,,"Clos des Lilas, 32 Rue des Roses, 54800 Mars-la-Tour",,,https://www.villageseniorenlorraine.fr/,Habitat inclusif,habitat_partage,a_verifier,"Le Clos des Lilas est un habitat inclusif situé à Mars-la-Tour, dans le département de Meurthe-et-Moselle. Ce village seniors accueille des personnes âgées de plus de 60 ans ainsi que des personnes en situation de handicap, sans limite d'âge. Géré par l'établissement Le Clos des Lilas, ce village seniors propose des pavillons de différentes tailles, allant de 57 m² à 97 m², pour offrir un confort, une autonomie et une accessibilité optimales.",Meurthe-et-Moselle (54),https://www.villageseniorenlorraine.fr/,2025-12-29,personnes_agees
