nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie Ambroise Croizat Saint-Dizier, HAUTE-MARNE",Saint Dizier,52100,CCAS,,03 25 05 58 00,ccas.residences.seniors@mairie-saintdizier.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=520781782,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Dizier, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (52),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haute-marne-52/saint-dizier-52100/residence-autonomie-ambroise-croizat/520781782,2025-12-19,personnes_agees
Résidence autonomie Eugénie de Baudel,Chaumont,52000,ADEF Résidence Eugénie de Baudel,3 place Eugène Grasset,03 25 03 08 47,ra.chaumont@adefresidences.com,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=520781741,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Chaumont, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (52),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haute-marne-52/chaumont-52000/residence-autonomie-eugenie-de-baudel/520781741,2025-12-19,personnes_agees
Résidence autonomie Jacques Weil,Chaumont,52000,CCAS,62 place Aristide Briand,03 25 03 54 26,ciasresidence@agglo-chaumont.fr,https://www.has-sante.fr/jcms/12468_FicheESSMS/fr/residence-autonomie-jacques-weil,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Chaumont, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (52),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haute-marne-52/chaumont-52000/residence-autonomie-jacques-weil/520781774,2025-12-19,personnes_agees
Résidence autonomie MARPA Les Lilas,Froncles,52320,CIAS,4 rue des Lilas,03 25 03 93 60,marpa.residenceleslilas@gmail.com,https://www.marpa.fr/residences-retraite/les-lilas-froncles-52/,MARPA,residence,a_verifier,"MARPA située à Froncles, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (52),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haute-marne-52/froncles-52320/residence-autonomie-marpa-les-lilas/520003385,2025-12-19,personnes_agees
"Résidence autonomie La Noue Saint-Dizier, HAUTE-MARNE",Saint Dizier,52100,CCAS,106 rue Ernest Renan,03 25 56 22 11,ccas.residences.seniors@mairie-saintdizier.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=520000381,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Dizier, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (52),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haute-marne-52/saint-dizier-52100/residence-autonomie-la-noue/520000381,2025-12-19,personnes_agees
Habitat Inclusif,Bologne,52310,,7 rue du Général De Gaulle,03 25 96 04 23,,https://www.bois-l-abbesse.fr/adresses/habitat-inclusif-handicap-langres,Habitat inclusif,habitat_partage,a_verifier,"Habitat Inclusif est un établissement d'hébergement spécialisé situé à Bologne (52310) dans le département de la Haute-Marne. Il est géré par l'établissement Habitat Inclusif et se trouve au 7 rue du Général De Gaulle. Habitat Inclusif accueille des personnes en situation de handicap, proposant des prestations adaptées à leurs besoins. L'établissement offre des hébergements pour enfants et adolescents, adultes, ainsi que des services de soutien aux aidants.",Haute-Marne (52),https://www.sahanest.fr/annuaire/haute-marne-52-habitat-partage-habitat-inclusif-bologne,2025-12-19,personnes_handicapees
Cohabitation Solidaire & Intergénérationnelle,Chaumont,52000,,35 Rue du Val Barizien,03 25 03 17 22,contact52@soliha.fr,https://soliha.fr/,Habitat intergénérationnel,habitat_partage,non_eligible,"La Cohabitation Solidaire & Intergénérationnelle est un établissement d'hébergement unique situé à Chaumont (52000), dans le département de la Haute-Marne. Ce type d'hébergement intergénérationnel offre une opportunité de cohabitation et de solidarité entre les générations, favorisant ainsi les échanges et les liens sociaux. Géré par l'établissement Cohabitation Solidaire & Intergénérationnelle, cet établissement accueille des personnes issues de diverses backgrounds, avec pour objectif de promouvoir la solidarité et la convivialité.",Haute-Marne (52),https://www.colocation-adulte.fr/colocation-senior-a-chaumont-haute-marne/colocataires-seniors,2025-12-19,mixtes
Maison ou Habitat Partagé pour Retraités,Chaumont,52000,,51 Rue Robespierre,03 25 32 54 62,,https://www.chaumonthabitat.fr/,Habitat inclusif,habitat_partage,a_verifier,"La Maison ou Habitat Partagé pour Retraités est un établissement inclusif situé à Chaumont, dans le département de la Haute-Marne. Cette communauté de retraités offre un environnement convivial et sécurisé pour les personnes âgées. Géré par l'établissement Maison ou Habitat Partagé pour Retraités, cet établissement accueille les seniors qui souhaitent demeurer chez eux le plus longtemps possible. En effet, Chaumont HABITAT, l'acteur majeur du territoire chaumontais, s'engage pour le bien vieillir à domicile.",Haute-Marne (52),https://www.colocation-adulte.fr/colocation-senior-a-chaumont-haute-marne/colocataires-seniors,2025-12-19,personnes_agees
Colocation pour seniors à Saint-Dizier,Saint-Dizier,52100,,,,,https://www.saint-dizier.fr/mes-services/logement/hebergement-temporaire/,Colocation avec services,habitat_partage,non_eligible,"**Colocation pour seniors à Saint-Dizier** Située à Saint-Dizier, dans le département de la Haute-Marne, la colocation pour seniors propose un hébergement temporaire adapté aux besoins des personnes âgées en situation de mobilité professionnelle ou en situation d'urgence. Géré par l'établissement Colocation pour seniors à Saint-Dizier, cet hébergement est destiné aux personnes majeures en situation de mobilité professionnelle. Les logements proposés sont des appartements T1 et T2 de 31 à 47 m², équipés de cuisine, d'espace bureau, de télévision, d'internet et de parking collectif.",Haute-Marne (52),https://jhm.fr/la-colocation-ne-prend-pas-une-ride/,2025-12-19,personnes_agees
L’habitat inclusif,Droyes,52220,,,,,,Habitat inclusif,habitat_partage,a_verifier,"L'Habitat Inclusif est un établissement d'hébergement situé à Droyes, dans le département de la Haute-Marne. Il s'agit d'un habitat inclusif, conçu pour accueillir des personnes en situation de handicap ou de vulnérabilité. L'Habitat Inclusif est géré par l'établissement lui-même. Il est ouvert à des personnes qui nécessitent un soutien et un accompagnement pour vivre de manière autonome. L'établissement est conçu pour offrir un environnement sécurisant et propice à la convivialité.",Haute-Marne (52),https://haute-marne.fr/departement-sinvestit-residence-intergenerationnelle-droyes/,2025-12-19,personnes_handicapees
