nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie Alfred Wallach,Mulhouse,68100,APALIB APA,22 rue de l'Est,03 89 33 98 08,residenceapalib@apa.asso.fr,http://www.apalib.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Mulhouse, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (68),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haut-rhin-68/mulhouse-68100/residence-autonomie-alfred-wallach/680005287,2025-12-29,personnes_agees
Résidence autonomie Ange,Colmar,68000,APALIB APA,3 rue du Triangle,03 89 24 13 52,residenceapalib@apa.asso.fr,http://www.apalib.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Colmar, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (68),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haut-rhin-68/colmar-68000/residence-autonomie-ange/680005188,2025-12-29,personnes_agees
Résidence autonomie APALIB Les Jardins de Daphné,Riedisheim,68400,APALIB APA,14 rue du Collège,03 89 54 45 77,residenceapalib@apa.asso.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=680020534,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Riedisheim, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (68),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haut-rhin-68/riedisheim-68400/residence-autonomie-apalib-les-jardins-de-daphne/680020534,2025-12-29,personnes_agees
Résidence autonomie Bartholdi,Colmar,68000,APALIB APA,17 rue Étroite,03 89 23 07 28,residenceapalib@apa.asso.fr,https://www.apalib.fr/residences/nos-residences/residence-bartholdi-colmar/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Colmar, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (68),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haut-rhin-68/colmar-68000/residence-autonomie-bartholdi/680005162,2025-12-29,personnes_agees
Résidence autonomie Bel Air,Mulhouse,68200,APALIB APA,34 rue Fénelon,03 89 42 62 39,residenceapalib@apa.asso.fr,http://www.apalib.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Mulhouse, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (68),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haut-rhin-68/mulhouse-68200/residence-autonomie-bel-air/680005683,2025-12-29,personnes_agees
Résidence autonomie Bel Automne,Hirsingue,68560,Fédération ADMR du Haut-Rhin,54 rue du général de Gaulle,03 89 40 54 14,belautomne@fede68.admr.org,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=680005139,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Hirsingue, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (68),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haut-rhin-68/hirsingue-68560/residence-autonomie-bel-automne/680005139,2025-12-29,personnes_agees
Résidence autonomie Belle Vue,Habsheim,68440,CCAS,41 rue du colonel Fabien,03 89 64 36 77,,https://www.mairie-habsheim.fr/vie-quotidienne/seniors/rpa/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Habsheim, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (68),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haut-rhin-68/habsheim-68440/residence-autonomie-belle-vue/680005501,2025-12-29,personnes_agees
Résidence autonomie le Bois Gentil,Riedisheim,68400,APALIB APA,15 rue du Collège,03 89 44 75 60,residenceapalib@apa.asso.fr,https://www.apalib.fr/residences/nos-residences/residence-le-bois-gentil-riedisheim/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Riedisheim, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (68),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haut-rhin-68/riedisheim-68400/residence-autonomie-le-bois-gentil/680005352,2025-12-29,personnes_agees
Résidence autonomie Châteaubriand,Lutterbach,68460,Fédération ADMR du Haut-Rhin,12 rue Châteaubriand,03 89 35 19 60,info.fede68@admr.org,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=680010345,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Lutterbach, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (68),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haut-rhin-68/lutterbach-68460/residence-autonomie-chateaubriand/680010345,2025-12-29,personnes_agees
Résidence autonomie La Dunette,Huningue,68330,CCAS,41 rue du maréchal Joffre,03 89 89 98 30,ladunette@ville-huningue.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=680020674,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Huningue, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (68),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haut-rhin-68/huningue-68330/residence-autonomie-la-dunette/680020674,2025-12-29,personnes_agees
