nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie Émile Loubet Montélimar, DROME",Montelimar,26200,Aésio Santé Sud Rhône-Alpes,4 allee de la Carrière,04 75 50 90 00,ehpad.loubet@eovi.fr,https://www.has-sante.fr/jcms/4761_FicheESSMS/fr/logement-foyer-emile-loubet,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Montelimar, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (26),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/drome-26/montelimar-26200/residence-autonomie-emile-loubet/260005475,2026-01-09,personnes_agees
Résidence autonomie Gabriel-Biancheri,Hauterives,26390,Aésio Santé Sud Rhône-Alpes,5 rue Etienne Vassy,04 75 68 32 00,EHPAD.biancheri@eovi.fr,https://www.has-sante.fr/jcms/5301_FicheESSMS/fr/fl-gabriel-biancheri,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Hauterives, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (26),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/drome-26/hauterives-26390/residence-autonomie-gabriel-biancheri/260018171,2026-01-09,personnes_agees
"Résidence autonomie Les Bleuets Séderon, DROME",Sederon,26560,Centre hospitalier de Buis-les-Baronnies,,04 75 28 03 44,LesBleuets@hl-buis.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=260012018,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Sederon, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (26),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/drome-26/sederon-26560/residence-autonomie-les-bleuets/260012018,2026-01-09,personnes_agees
"Résidence autonomie  Les Genêts Marignac-en-Diois, DROME",Marignac En Diois,26150,Les Genêts,122 chemin des Genets,04 75 22 21 60,,https://lesgenets.fr/contactez-nous/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Marignac En Diois, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (26),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/drome-26/marignac-en-diois-26150/residence-autonomie-les-genets/260012489,2026-01-09,personnes_agees
"Résidence autonomie Louise-Michel Portes-lès-Valence, DROME",Portes Les Valence,26800,Aésio Santé Sud Rhône-Alpes,525 allée Auguste Delaune,04 75 57 04 11,ehpa.louise-michel@eovi.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=260005509,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Portes Les Valence, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (26),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/drome-26/portes-les-valence-26800/residence-autonomie-louise-michel/260005509,2026-01-09,personnes_agees
Résidence autonomie MARPA d'Arlande,Anneyron,26140,Association de Gestion MARPA,26 rue Jules Férry,04 75 31 11 19,marpa@marpa-anneyron.com,http://www.marpa.fr,MARPA,residence,a_verifier,"MARPA située à Anneyron, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (26),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/drome-26/anneyron-26140/residence-autonomie-marpa-darlande/260017611,2026-01-09,personnes_agees
"Résidence autonomie MARPA Les Baronnies Rémuzat, DROME",Remuzat,26510,Association de gestion MARPA,,04 26 78 37 00,contact@marpa-baronnies-provencales.fr,http://marpa-baronnies-provencales.fr/,MARPA,residence,a_verifier,"MARPA située à Remuzat, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (26),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/drome-26/remuzat-26510/residence-autonomie-marpa-les-baronnies/260018148,2026-01-09,personnes_agees
Résidence autonomie MARPA Les Jardins d'Alésia,Allex,26400,MARPA d'Allex,,04 75 56 67 74,marpallex@gmail.com,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=260019849,MARPA,residence,a_verifier,"MARPA située à Allex, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (26),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/drome-26/allex-26400/residence-autonomie-marpa-les-jardins-dalesia/260019849,2026-01-09,personnes_agees
"Résidence autonomie MARPA Résidence Le Lucquet Luc-en-Diois, DROME",Luc En Diois,26310,Association de gestion de,,04 75 21 47 81,marpa.residenceleluquet@gmail.com,https://www.marpa.fr/residences-retraite/residence-le-lucquet/,MARPA,residence,a_verifier,"MARPA située à Luc En Diois, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (26),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/drome-26/luc-en-diois-26310/residence-autonomie-marpa-residence-le-lucquet/260019427,2026-01-09,personnes_agees
"Résidence autonomie de Mirabel aux Baronnies Mirabel-aux-Baronnies, DROME",Mirabel Aux Baronnies,26110,Centre hospitalier de Nyons,11 rue Jules Bernard,04 75 26 52 00,direction@hl-nyons.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=260013123,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Mirabel Aux Baronnies, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (26),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/drome-26/mirabel-aux-baronnies-26110/residence-autonomie-de-mirabel-aux-baronnies/260013123,2026-01-09,personnes_agees
Résidence autonomie La Pastourelle,Pierrelatte,26700,EPA Résidence La Pastourelle,14 avenue Docteur Charles Jaume,04 75 96 12 00,accueil@residencelapastourelle.fr,https://www.ville-pierrelatte.fr/accueil/quotidien/seniors/la-pastourelle,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Pierrelatte, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (26),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/drome-26/pierrelatte-26700/residence-autonomie-la-pastourelle/260005483,2026-01-09,personnes_agees
Résidence autonomie La Pousterle,Nyons,26110,Association Orsac,14 rue Pierre Toesca,04 75 26 90 95,pousterle@orsac-atrir.fr,https://www.orsac.fr/etablissement/la-pousterle/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Nyons, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (26),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/drome-26/nyons-26110/residence-autonomie-la-pousterle/260005467,2026-01-09,personnes_agees
"Résidence autonomie Résidence du Parc Loriol-sur-Drôme, DROME",Loriol sur-Drome,26270,CCAS,164 avenue de la République,04 75 61 64 88,accueil.ra@loriol.com,https://www.has-sante.fr/jcms/9117_FicheESSMS/fr/residence-aut-residence-du-parc,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Loriol sur-Drome, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (26),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/drome-26/loriol-sur-drome-26270/residence-autonomie-residence-du-parc/260005491,2026-01-09,personnes_agees
Résidence autonomie Sainte-Germaine,Valence,26000,Association EHPAD Sainte Germaine,26 rue Christophe Colomb,04 75 44 19 41,secretariat-sainte-germaine@groupe-sos.org,https://www.has-sante.fr/jcms/9710_FicheESSMS/fr/logement-foyer-sainte-germaine,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Valence, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (26),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/drome-26/valence-26000/residence-autonomie-sainte-germaine/260013974,2026-01-09,personnes_agees
"Résidence autonomie Sérénides Saint-Jean Châtillon-en-Diois, DROME",Chatillon En Diois,26410,Aésio Santé Sud Rhône-Alpes,,04 75 21 18 44,serenides.stjean@eovi.fr,https://www.has-sante.fr/jcms/9185_FicheESSMS/fr/serenide-st-jean,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Chatillon En Diois, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (26),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/drome-26/chatillon-en-diois-26410/residence-autonomie-serenides-saint-jean/260011705,2026-01-09,personnes_agees
