nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie ADMR Le Bois Joli,Rioz,70190,Fédération ADMR de Haute-Saône (FADMR),24 rue des Oiseaux,03 84 91 96 00,foyerlogementrioz@fede70.admr.org,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=700005382,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Rioz, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (70),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haute-saone-70/rioz-70190/residence-autonomie-admr-le-bois-joli/700005382,2025-12-29,personnes_agees
"Résidence autonomie Grande Fontaine Polaincourt-et-Clairefontaine, HAUTE-SAONE",Polaincourt Et Clairefontaine,70210,CCAS,79 rue de la Faïencerie,03 84 92 83 88,direction@ralgf70.fr,https://www.has-sante.fr/jcms/11353_FicheESSMS/fr/residence-de-la-grande-fontaine,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Polaincourt Et Clairefontaine, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (70),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haute-saone-70/polaincourt-et-clairefontaine-70210/residence-autonomie-grande-fontaine/700781800,2025-12-29,personnes_agees
Résidence autonomie Henri-Courtois,Lure,70200,CCAS,15 rue Georges Colomb,03 84 30 39 96,centrehenricourtois@mairie-lure.fr,https://www.lure.fr/social/seniors-osez-lure/residence-autonomie-intergenerationnelle-henri-courtois/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Lure, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (70),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haute-saone-70/lure-70200/residence-autonomie-henri-courtois/700781818,2025-12-29,personnes_agees
"Résidence autonomie d'Héricourt Héricourt, HAUTE-SAONE",Hericourt,70400,Fédération ADMR de Haute-Saône (FADMR),,07 87 37 34 19,residencehericourt@fede70.admr.org,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=700006513,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Hericourt, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (70),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haute-saone-70/hericourt-70400/residence-autonomie-dhericourt/700006513,2025-12-29,personnes_agees
Résidence autonomie de Lavoncourt,Lavoncourt,70120,CIAS,,03 84 92 07 91,mairielavoncourt@wanadoo.fr,https://lavoncourt.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Lavoncourt, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (70),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haute-saone-70/lavoncourt-70120/residence-autonomie-de-lavoncourt/700784929,2025-12-29,personnes_agees
"Résidence autonomie les Barreges Luxeuil-les-Bains, HAUTE-SAONE",Luxeuil Les Bains,70300,CCAS,1 rue Georges Croisille,03 84 40 23 03,lesbarreges@luxeuil-les-bains.fr,http://www.ville-luxeuil-les-bains.fr/personnes-agees.htm,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Luxeuil Les Bains, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (70),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haute-saone-70/luxeuil-les-bains-70300/residence-autonomie-les-barreges/700781826,2025-12-29,personnes_agees
Résidence autonomie MARPA des Sources,Combeaufontaine,70120,Association Gestion MARPA Résidence,14 rue de Franche Comte,03 84 92 13 07,marpa.combeaufontaine@wanadoo.fr,http://www.marpa.fr/annuaires/fiche-marpa/?tx_marpa%5BmarpaUid%5D=112&cHash=6ba9350fbaa22639ac6d38f9a5f640e4,MARPA,residence,a_verifier,"MARPA située à Combeaufontaine, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (70),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haute-saone-70/combeaufontaine-70120/residence-autonomie-marpa-des-sources/700785082,2025-12-29,personnes_agees
Résidence autonomie MARPA de Marnay,Marnay,70150,ELIAD MARPA de Marnay,,03 84 31 93 24,marpamarnay@eliad-fc.fr,https://www.marpa.fr/,MARPA,residence,a_verifier,"MARPA située à Marnay, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (70),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haute-saone-70/marnay-70150/residence-autonomie-marpa-de-marnay/700001050,2025-12-29,personnes_agees
Résidence autonomie La Motte,Vesoul,70000,CCAS,6 rue des Balcons Fleuris,03 84 75 76 42,direction.ra@vesoul.fr,http://www.vesoul.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Vesoul, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (70),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haute-saone-70/vesoul-70000/residence-autonomie-la-motte/700781842,2025-12-29,personnes_agees
Résidence autonomie le Sabot,Vesoul,70000,CCAS,4 rue des Balcons Fleuris,03 84 75 76 42,direction.ra@vesoul.fr,http://www.vesoul.fr,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Vesoul, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (70),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/haute-saone-70/vesoul-70000/residence-autonomie-le-sabot/700783863,2025-12-29,personnes_agees
