nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie André Socié,Champagnole,39300,CCAS,2 rue Jean Emonin,03 84 52 11 05,svacelet@champagnole.com,https://www.champagnole.fr/mairie-et-services/social/residences-des-personnes-agees/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Champagnole, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (39),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/jura-39/champagnole-39300/residence-autonomie-andre-socie/390783371,2025-12-29,personnes_agees
Résidence autonomie Bellevue,Orgelet,39270,CCAS,33 rue du Bourget,03 84 25 48 27,foyer-logement@terredemeraude.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=390784791,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Orgelet, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (39),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/jura-39/orgelet-39270/residence-autonomie-bellevue/390784791,2025-12-29,personnes_agees
"Résidence autonomie Cours Colbert Lons-le-Saunier, JURA",Lons Le Saunier,39000,CCAS,3 cours Colbert,03 84 47 15 03,vgrimpret@lonslesaunier.fr,https://www.has-sante.fr/jcms/7785_FicheESSMS/fr/residence-autonomie-cours-colbert,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Lons Le Saunier, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (39),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/jura-39/lons-le-saunier-39000/residence-autonomie-cours-colbert/390782621,2025-12-29,personnes_agees
Résidence autonomie Georges Bourgeois,Dampierre,39350,SIVU du Canton de Dampierre,6 place Arthur Gaulard,03 84 81 30 25,direction.fld@orange.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=390782399,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Dampierre, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (39),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/jura-39/dampierre-39350/residence-autonomie-georges-bourgeois/390782399,2025-12-29,personnes_agees
"Résidence autonomie du Lac Clairvaux-les-Lacs, JURA",Clairvaux Les Lacs,39130,Mutualite Francaise Jura,1 chemin du Langard,03 84 25 26 87,residencedeslacs@mutualite-39.fr,https://www.has-sante.fr/jcms/12524_FicheESSMS/fr/residence-autonomie-residence-du-lac,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Clairvaux Les Lacs, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (39),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/jura-39/clairvaux-les-lacs-39130/residence-autonomie-du-lac/390785434,2025-12-29,personnes_agees
Résidence autonomie Les Pâquerettes,Bletterans,39140,CIAS,2 faubourg d'Aval,03 84 85 05 34,accueil@bresse-revermont.com,https://www.has-sante.fr/jcms/9320_FicheESSMS/fr/residence-autonomie-les-paquerettes,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Bletterans, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (39),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/jura-39/bletterans-39140/residence-autonomie-les-paquerettes/390782290,2025-12-29,personnes_agees
Résidence autonomie Les Paters,Dole,39100,CCAS,75 rue des Paters,03 84 82 13 49,residence.paters@dole.org,https://www.has-sante.fr/jcms/8008_FicheESSMS/fr/residence-autonomie-les-paters,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Dole, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (39),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/jura-39/dole-39100/residence-autonomie-les-paters/390784163,2025-12-29,personnes_agees
"Résidence autonomie  les Tilleuls Saint-Amour, JURA",Saint Amour,39160,CCAS,6 allée des Capucins,03 84 48 75 07,accueil.lestilleuls@saintamour39.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=390782423,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Saint Amour, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (39),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/jura-39/saint-amour-39160/residence-autonomie-les-tilleuls/390782423,2025-12-29,personnes_agees
Résidence autonomie du Mont-Guérin,Moissey,39290,CCAS,9 rue du Mont Guérin,03 84 70 31 46,direction.flmg@orange.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=390785178,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Moissey, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (39),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/jura-39/moissey-39290/residence-autonomie-du-mont-guerin/390785178,2025-12-29,personnes_agees
Résidence Services de,Courtefontaine,39700,Mpcourtefontaine,1 Rue de Villars,03 84 71 53 19,,https://mpcourtefontaine.fr/,Résidence services seniors,residence,a_verifier,,39,pour-les-personnes-agees.gouv.fr,,personnes_agees
