nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence Services Les Jardins d'Arcadie -,Vallauris,06220,Jardins-Arcadie,279 Avenue Georges Pompidou,04 93 63 02 62,,https://jardins-arcadie.fr/residence/residence-de-golfe-juan/,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Vagues de Vaugrenier,Villeneuve-Loubet,06270,Ovelia,1532 Boulevard Nationale 7,04 23 45 02 08,,https://www.ovelia.fr/residences-seniors/villeneuve-loubet-vaugrenier,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Nohée,Pégomas,06580,Nohee,142 Avenue de Grasse,04 82 29 51 70,,https://www.nohee.fr/residence/provence-alpes-cote-dazur/alpes-maritimes/pegomas/,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Nohée,Mougins,06250,Nohee,418 Avenue de Tournamy,04 82 29 72 86,,https://www.nohee.fr/residence/provence-alpes-cote-dazur/alpes-maritimes/mougins/,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Senioriales de,Grasse,06130,Senioriales,7 Chemin des Aromes,05 62 47 94 94,,https://www.senioriales.com/louer/provence-alpes-cote-dazur/senioriales-de-grasse,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services OBEO,Le Cannet,06110,Obeo-Residences,26 Boulevard Jean Moulin,04 22 32 63 80,,https://www.obeo-residences.com/residence-senior-le-cannet,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Villages d'Or Cagnes sur Mer,Cagnes-sur-Mer,06800,Les-Villages-Dor,Chemin des Lavandins,08 00 00 79 29,,https://www.les-villages-dor.com/senior/les-villages-d-or-de-cagnes-sur-mer,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Villages d’Or,Grasse,06130,Les-Villages-Dor,31 Chemin de la Chapelle Saint Antoine,08 00 00 79 29,,https://www.les-villages-dor.com/residences-seniors/les-villages-d-or-grasse,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Palazzo,Nice,06300,Victoria-Palazzo,25 Boulevard de l'Armée des Alpes,08 00 96 00 90,,https://www.victoria-palazzo.com/nice/,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Villa Médicis Saint-Laurent du Var,Saint-Laurent-du-Var,06700,Residences-Villamedicis,811 Avenue du Général de Gaulle,04 97 12 20 20,,https://residences-villamedicis.com/villa/nice-st-laurent-du-var/,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Villages d'Or,Saint-Martin-du-Var,06670,Les-Villages-Dor,boulevard michel malausséna,08 00 00 79 29,,https://www.les-villages-dor.com/senior/les-villages-d-or-de-saint-martin-du-var,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Villa Saint Camille,Théoule-sur-Mer,06590,Villasaintcamille-Seniors,68 Boulevard de la Corniche d'Or,04 92 97 36 36,,https://www.villasaintcamille-seniors.org/,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Terrasses de Fanton à Pegomas,Pégomas,06580,Domusvi,1336 Avenue de Grasse,04 92 60 96 18,,https://www.domusvi.com/residences-seniors/alpes-maritimes-06/les-terrasses-de-fanton,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Palatines,Nice,06300,Colisee,41 Rue Beaumont,04 92 00 22 00,,https://colisee.fr/residences/residence-seniors-a-nice-residence-les-palatines/,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Anne,Grasse,06130,Emera,83 Chemin des Poissonniers,04 92 42 45 00,,https://www.emera.fr/trouver-hebergement-senior/residence-seniors/anne/,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Ophélie,Antibes,06160,Emera,66 Chemin Gastaud,04 97 28 80 60,,https://www.emera.fr/trouver-hebergement-senior/residence-seniors/ophelie/,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services La Bastide des Vignes à,Grasse,06130,Domusvi,14 Chemin de Canteperdrix,04 93 77 52 09,,https://www.domusvi.com/residences-seniors/alpes-maritimes-06/la-bastide-des-vignes,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Girandières,Villeneuve-Loubet,06270,Girandieres,187 Boulevard Général de Gaulle,04 92 13 70 80,,https://www.girandieres.com/residences-seniors/provence-alpes-cote-d-azur/villeneuve-loubet-415.html,Résidence services seniors,residence,a_verifier,,06,pour-les-personnes-agees.gouv.fr,,personnes_agees
HABITAT INCLUSIF LE CANNET,Le Cannet,06110,APF,,,laurence.rezard@apf.asso.fr,https://pole-domicile-06.apf-francehandicap.org/habitat-inclusif-cannet,Habitat inclusif,habitat_partage,a_verifier,"HABITAT INCLUSIF LE CANNET Situé dans la commune de Le Cannet (06110) dans le département des Alpes-Maritimes, l'Habitat Inclusif Le Cannet est un établissement qui propose un habitat inclusif pour les personnes en situation de handicap ou les personnes âgées qui souhaitent vivre chez elles sans être seules. Géré par l'établissement HABITAT INCLUSIF LE CANNET, cet établissement accueille des personnes qui bénéficient d'un forfait Aide à la Vie Partagée donné par la MDA.",Alpes-Maritimes (06),https://pole-domicile-06.apf-francehandicap.org/habitat-inclusif-cannet,2026-01-09,personnes_handicapees
