nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie Nationale Paris 13e,,,Centre d'action sociale de la ville de Paris (CASVP),30 rue Nationale,01 45 85 70 64,casvp-s13@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750801169,Résidence autonomie,residence,a_verifier,"La Résidence autonomie Nationale Paris 13e est un établissement situé dans le 13e arrondissement de Paris, géré par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence autonomie offre un environnement convivial et sécurisé pour les personnes âgées qui souhaitent maintenir leur autonomie. La Résidence autonomie Nationale Paris 13e accueille les personnes âgées qui ont besoin d'une aide pour leur quotidien, mais qui souhaitent continuer à vivre de manière autonome. L'établissement propose des services tels que des repas, des activités sociales et des soins de santé.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-13e-arrondissement-75013/residence-autonomie-nationale/750801169,2026-01-10,personnes_agees
Résidence autonomie Navarin Paris 9e,,,Centre d'action sociale de la ville de Paris (CASVP),12 rue de Navarin,01 48 28 40 43,casvp-s15@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750827883,Résidence autonomie,residence,a_verifier,"Résidence autonomie Navarin Paris 9e est une résidence autonomie située à Paris, dans le 9e arrondissement. Cette structure est gérée par le Centre d'action sociale de la ville de Paris (CASVP). La résidence autonomie Navarin Paris 9e accueille des personnes âgées qui souhaitent maintenir leur autonomie tout en bénéficiant d'une aide et d'une assistance adaptées à leurs besoins. Les résidents peuvent ainsi profiter d'une vie en communauté, avec des activités et des services conçus pour favoriser leur bien-être et leur qualité de vie.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-9e-arrondissement-75009/residence-autonomie-navarin/750827883,2026-01-10,personnes_agees
Résidence autonomie Oscar Roty Paris 15e,,,Centre d'action sociale de la ville de Paris (CASVP),107 rue de Lourmel,01 45 54 04 80,casvp-s15@paris.fr,https://www.has-sante.fr/jcms/3824_FicheESSMS/fr/residence-autonomie-oscar-roty,Résidence autonomie,residence,a_verifier,"La Résidence autonomie Oscar Roty Paris 15e est un établissement de type résidence autonomie situé à Paris, dans le 15e arrondissement. Cette résidence est gérée par le Centre d'action sociale de la ville de Paris (CASVP). La Résidence autonomie Oscar Roty Paris 15e accueille des personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. L'établissement propose des services adaptés aux besoins de ses résidents, tels que des repas, des activités sociales et des soins de santé.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-15e-arrondissement-75015/residence-autonomie-oscar-roty/750712978,2026-01-10,personnes_agees
Résidence autonomie Pajou Paris 16e,,,Centre d'action sociale de la ville de Paris (CASVP),7 rue Pajou,01 45 03 21 16,casvp-s16@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750816720,Résidence autonomie,residence,a_verifier,"La Résidence autonomie Pajou Paris 16e est une structure d'accueil pour personnes âgées située à Paris, dans le 16e arrondissement. Gérée par le Centre d'action sociale de la ville de Paris (CASVP), cette résidence propose un environnement convivial et sécurisé pour les personnes âgées qui souhaitent maintenir leur autonomie. La Résidence autonomie Pajou Paris 16e accueille des personnes âgées qui souhaitent vivre de manière autonome tout en bénéficiant d'une assistance et d'un suivi médical adaptés à leurs besoins.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-16e-arrondissement-75016/residence-autonomie-pajou/750816720,2026-01-10,personnes_agees
Résidence autonomie Pelleport Paris 20e,,,Centre d'action sociale de la ville de Paris (CASVP),13 rue Pelleport,01 43 62 56 16,casvp-s20@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750824898,Résidence autonomie,residence,a_verifier,"Résidence autonomie Pelleport Paris 20e est une résidence autonomie située à Paris, dans le 20e arrondissement. Gérée par le Centre d'action sociale de la ville de Paris (CASVP), cette structure accueille des personnes âgées qui souhaitent maintenir leur autonomie tout en bénéficiant d'un soutien adapté à leurs besoins. La résidence Pelleport Paris 20e est conçue pour accueillir des personnes âgées qui souhaitent vivre de manière autonome tout en bénéficiant d'un accompagnement personnalisé.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-20e-arrondissement-75020/residence-autonomie-pelleport/750824898,2026-01-10,personnes_agees
Résidence autonomie Petites Sœurs des Pauvres Paris 7e,,,Petites Soeurs des Pauvres,62 avenue de Breteuil,01 45 67 97 05,,https://www.has-sante.fr/jcms/3534_FicheESSMS/fr/residence-petites-soeurs-des-pauvres,Résidence autonomie,residence,a_verifier,"Résidence autonomie Petites Sœurs des Pauvres Paris 7e est une résidence autonomie située à Paris, au sein du 7e arrondissement. Elle est gérée par l'établissement Résidence autonomie Petites Sœurs des Pauvres Paris 7e. Cette résidence autonomie accueille des personnes âgées qui souhaitent maintenir leur autonomie tout en bénéficiant d'une assistance et d'une prise en charge adaptées à leurs besoins.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-7e-arrondissement-75007/residence-autonomie-petites-soeurs-des-pauvres/750000226,2026-01-10,personnes_agees
Résidence autonomie Piat Paris 20e,,,Centre d'action sociale de la ville de Paris (CASVP),33 rue Piat,01 46 36 04 82,,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750804007,Résidence autonomie,residence,a_verifier,"La Résidence autonomie Piat Paris 20e est une structure de type résidence autonomie située dans le 20e arrondissement de Paris. Elle est implantée au 33 rue Piat. Gérée par l'établissement Résidence autonomie Piat Paris 20e, cette résidence accueille des personnes âgées qui cherchent à maintenir leur autonomie tout en bénéficiant d'un soutien adapté. La Résidence autonomie Piat Paris 20e propose des services adaptés à ses résidents, tels que des activités sociales, des soins de santé et des animations culturelles.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-20e-arrondissement-75020/residence-autonomie-piat/750804007,2026-01-10,personnes_agees
Résidence autonomie Pierre Avia Paris 15e,,,Centre d'action sociale de la ville de Paris (CASVP),4 allée des Frères Voisin,01 48 28 40 43,,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750803975,Résidence autonomie,residence,a_verifier,"Résidence autonomie Pierre Avia Paris 15e est une résidence autonomie située dans le 15e arrondissement de Paris. Cette structure est gérée par le Centre d'action sociale de la ville de Paris (CASVP). La résidence autonomie Pierre Avia accueille des personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. Elle propose un environnement convivial et sécurisé, permettant aux résidents de vivre dans des conditions optimales.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-15e-arrondissement-75015/residence-autonomie-pierre-avia/750803975,2026-01-10,personnes_agees
Résidence autonomie Poliveau Paris 5e,,,Centre d'action sociale de la ville de Paris (CASVP),2 rue Poliveau,01 43 36 17 69,casvp-s05@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750801060,Résidence autonomie,residence,a_verifier,"Résidence autonomie Poliveau Paris 5e est un établissement situé au 2 rue Poliveau, dans le 5e arrondissement de Paris. Il est géré par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence autonomie accueille des personnes âgées qui souhaitent maintenir leur indépendance tout en bénéficiant d'un soutien adapté à leurs besoins. Les résidents peuvent profiter d'une vie autonome, avec des appartements équipés pour répondre à leurs besoins spécifiques. Les services proposés incluent des activités thérapeutiques, des soins infirmiers et des repas adaptés.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-5e-arrondissement-75005/residence-autonomie-poliveau/750801060,2026-01-10,personnes_agees
Résidence autonomie de la Présentation Paris 11e,,,Centre d'action sociale de la ville de Paris (CASVP),116 rue du Faubourg du Temple,01 40 21 96 61,casvp-s11@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750800815,Résidence autonomie,residence,a_verifier,"Résidence autonomie de la Présentation Paris 11e est un établissement situé au 116 rue du Faubourg du Temple, dans le 11e arrondissement de Paris. Il est géré par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence autonomie accueille des personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. L'établissement propose des services adaptés à leurs besoins, notamment des logements équipés pour personnes âgées, des repas préparés sur place, ainsi que des activités de loisirs et de bien-être.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-11e-arrondissement-75011/residence-autonomie-de-la-presentation/750800815,2026-01-10,personnes_agees
Résidence autonomie Quai de la Seine Paris 19e,,,Centre d'action sociale de la ville de Paris (CASVP),55 quai de la Seine,01 40 43 95 37,casvp-s15@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750828733,Résidence autonomie,residence,a_verifier,"La Résidence autonomie Quai de la Seine Paris 19e est un établissement de type résidence autonomie situé dans le 19e arrondissement de Paris, au 55 quai de la Seine. Géré par le Centre d'action sociale de la ville de Paris (CASVP), cet établissement accueille des personnes âgées qui souhaitent maintenir leur autonomie tout en bénéficiant d'un soutien adapté à leurs besoins. La Résidence autonomie Quai de la Seine Paris 19e propose un environnement convivial et sécurisé, avec des services tels que l'aide à la personne, la gestion des soins et des médicaments, ainsi que des activités sociales et culturelles pour favoriser la convivialité et la qualité de vie.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-19e-arrondissement-75019/residence-autonomie-quai-de-la-seine/750828733,2026-01-10,personnes_agees
Résidence autonomie Quintinie et Procession Paris 15e,,,Centre d'action sociale de la ville de Paris (CASVP),18 rue Bargue,01 45 66 01 30,casvp-s15@paris.fr,https://www.has-sante.fr/jcms/6750_FicheESSMS/fr/residence-quintinie-procession,Résidence autonomie,residence,a_verifier,"La Résidence autonomie Quintinie et Procession Paris 15e est une structure de type résidence autonomie située à Paris, dans le 15e arrondissement. Elle est gérée par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence accueille des personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. Le public accueilli comprend des personnes âgées de 60 ans et plus qui nécessitent un soutien pour leur quotidien, mais qui souhaitent continuer à vivre dans un environnement convivial et sécurisé.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-15e-arrondissement-75015/residence-autonomie-quintinie-et-procession/750800930,2026-01-10,personnes_agees
Résidence autonomie Rampal Paris 19e,,,Centre d'action sociale de la ville de Paris (CASVP),17 rue Rampal,01 44 67 16 07,,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750803991,Résidence autonomie,residence,a_verifier,"Résidence autonomie Rampal Paris 19e est une résidence autonomie située à Paris, dans le 19e arrondissement. Cette structure est gérée par le Centre d'action sociale de la ville de Paris (CASVP). La résidence autonomie Rampal Paris 19e accueille des personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. Les résidents bénéficient d'un environnement convivial et sécurisé, avec des équipements adaptés à leurs besoins.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-19e-arrondissement-75019/residence-autonomie-rampal/750803991,2026-01-10,personnes_agees
Résidence autonomie Richard Lenoir Paris 11e,,,Centre d'action sociale de la ville de Paris (CASVP),61 boulevard Richard Lenoir,01 43 38 78 60,casvp-s11@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750816340,Résidence autonomie,residence,a_verifier,"La Résidence autonomie Richard Lenoir Paris 11e est une structure de type résidence autonomie située dans le 11e arrondissement de Paris. Elle est gérée par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence accueille des personnes âgées qui souhaitent maintenir leur autonomie tout en bénéficiant d'une assistance adaptée à leurs besoins. Les services proposés incluent une aide à la vie quotidienne, une assistance médicale et des activités récréatives et sociales.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-11e-arrondissement-75011/residence-autonomie-richard-lenoir/750816340,2026-01-10,personnes_agees
Résidence autonomie Robert Blache Paris 10e,,,Centre d'action sociale de la ville de Paris (CASVP),4 rue Robert Blache,01 43 79 11 43,casvp-s11@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750827073,Résidence autonomie,residence,a_verifier,"Résidence autonomie Robert Blache Paris 10e est un établissement situé à Paris, dans le 10e arrondissement. Il s'agit d'une résidence autonomie gérée par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence accueille des personnes âgées qui cherchent à maintenir leur autonomie et leur indépendance. Les résidents bénéficient d'une assistance et d'un soutien adaptés à leurs besoins, tout en conservant leur liberté et leur dignité.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-10e-arrondissement-75010/residence-autonomie-robert-blache/750827073,2026-01-10,personnes_agees
Résidence autonomie Robert Houdin Paris 11e,,,Centre d'action sociale de la ville de Paris (CASVP),13 rue Robert-Houdin,01 42 45 46 98,casvp-s11@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750831463,Résidence autonomie,residence,a_verifier,"Résidence autonomie Robert Houdin Paris 11e est une résidence autonomie située dans le 11e arrondissement de Paris. Elle est gérée par le Centre d'action sociale de la ville de Paris (CASVP). Cette résidence accueille des personnes âgées qui cherchent à maintenir leur autonomie et leur indépendance. Les résidents bénéficient d'une assistance personnalisée pour répondre à leurs besoins quotidiens. La résidence propose également des activités et des services spécifiques, tels que des ateliers de loisirs, des activités physiques et des soins de santé.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-11e-arrondissement-75011/residence-autonomie-robert-houdin/750831463,2026-01-10,personnes_agees
Résidence autonomie la Rochefoucauld Paris 9e,,,Centre d'action sociale de la ville de Paris (CASVP),25 rue Catherine de la Rochefoucauld,01 42 58 20 60,casvp-s09@paris.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=750831356,Résidence autonomie,residence,a_verifier,"Résidence autonomie la Rochefoucauld Paris 9e est une résidence autonomie située au 25 rue Catherine de la Rochefoucauld, dans le 9e arrondissement de Paris. Cette résidence est gérée par le Centre d'action sociale de la ville de Paris (CASVP) et accueille des personnes âgées qui souhaitent maintenir leur autonomie et leur indépendance. Les résidents bénéficient d'un environnement convivial et sécurisé, avec des espaces communs et des activités proposées pour favoriser la socialisation et la participation.",Département (75),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/paris-75/paris-9e-arrondissement-75009/residence-autonomie-la-rochefoucauld/750831356,2026-01-10,personnes_agees
