nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
Résidence autonomie Albert-Caron,Suresnes,92150,Hauts-de-Seine Habitat (OPH),24 rue Albert Caron,01 45 06 25 10,,https://www.has-sante.fr/jcms/12649_FicheESSMS/fr/residence-autonomie-albert-caron,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Suresnes, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (92),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/hauts-de-seine-92/suresnes-92150/residence-autonomie-albert-caron/920804218,2026-01-10,personnes_agees
"Résidence autonomie André Chenier Bois-Colombes, HAUTS-DE-SEINE",Bois Colombes,92270,Hauts-de-Seine Habitat (OPH),19 rue André Chénier,01 47 80 40 89,chenier@hdshabitat.fr,https://www.has-sante.fr/jcms/12647_FicheESSMS/fr/residence-autonomie-andre-chenier,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Bois Colombes, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (92),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/hauts-de-seine-92/bois-colombes-92270/residence-autonomie-andre-chenier/920803129,2026-01-10,personnes_agees
"Résidence autonomie Concorde II Asnières-sur-Seine, HAUTS-DE-SEINE",Asnieres sur-Seine,92600,CCAS,25 rue de la Concorde,01 47 90 63 12,ehpac2@mairieasnieres.fr,https://www.has-sante.fr/jcms/5497_FicheESSMS/fr/residence-autonomie-communal-concorde,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Asnieres sur-Seine, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (92),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/hauts-de-seine-92/asnieres-sur-seine-92600/residence-autonomie-concorde-ii/920811601,2026-01-10,personnes_agees
"Résidence autonomie Damiens Boulogne-Billancourt, HAUTS-DE-SEINE",Boulogne Billancourt,92100,Centre d'action sociale de la ville de Paris (CASVP),1 rue Damiens,01 46 09 02 00,,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=920811759,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Boulogne Billancourt, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (92),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/hauts-de-seine-92/boulogne-billancourt-92100/residence-autonomie-damiens/920811759,2026-01-10,personnes_agees
"Résidence autonomie des Champs Philippe La Garenne-Colombes, HAUTS-DE-SEINE",La Garenne Colombes,92250,Hauts-de-Seine Habitat (OPH),,01 47 84 96 15,champsphilippe@hdshabitat.fr,https://www.has-sante.fr/jcms/12651_FicheESSMS/fr/residence-autonomie-les-champs-philipp,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à La Garenne Colombes, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (92),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/hauts-de-seine-92/la-garenne-colombes-92250/residence-autonomie-des-champs-philippe/920801503,2026-01-10,personnes_agees
"Résidence autonomie Les Nymphéas Villeneuve-la-Garenne, HAUTS-DE-SEINE",Villeneuve La Garenne,92390,Hauts-de-Seine Habitat (OPH),3 rue de la Fosse aux Astres,01 47 92 05 12,nympheas@hdshabitat.fr,https://www.has-sante.fr/jcms/12652_FicheESSMS/fr/residence-autonomie-les-nympheas,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Villeneuve La Garenne, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (92),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/hauts-de-seine-92/villeneuve-la-garenne-92390/residence-autonomie-les-nympheas/920810033,2026-01-10,personnes_agees
Résidence autonomie Locarno,Suresnes,92150,Hauts-de-Seine Habitat (OPH),15 rue de Locarno,01 46 97 05 91,locarno@hdshabitat.fr,https://www.has-sante.fr/jcms/12650_FicheESSMS/fr/residence-autonomie-locarno,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Suresnes, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (92),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/hauts-de-seine-92/suresnes-92150/residence-autonomie-locarno/920814555,2026-01-10,personnes_agees
"Résidence autonomie Paulette-Spies Le Plessis-Robinson, HAUTS-DE-SEINE",Le Plessis Robinson,92350,Hauts-de-Seine Habitat (OPH),23 rue Raye Tortue,01 46 32 80 45,spiess@hdshabitat.fr,https://www.has-sante.fr/jcms/12654_FicheESSMS/fr/residence-autonomie-paulette-spiess,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Le Plessis Robinson, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (92),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/hauts-de-seine-92/le-plessis-robinson-92350/residence-autonomie-paulette-spies/920805686,2026-01-10,personnes_agees
Résidence Services du Parc -,Châtillon,92320,Emera,117 Avenue de Verdun,01 41 41 56 00,,https://www.emera.fr/trouver-hebergement-senior/residence-seniors/du-parc/,Résidence services seniors,residence,a_verifier,"La Résidence Services du Parc est une résidence services seniors située à Châtillon (92320), dans le département des Hauts-de-Seine. Elle est implantée au 117 Avenue de Verdun. Géré par l'établissement Résidence Services du Parc, cette résidence accueille des personnes âgées qui souhaitent bénéficier d'un environnement convivial et sécurisé. Les résidents peuvent ainsi profiter de services et d'équipements adaptés à leurs besoins.",92,pour-les-personnes-agees.gouv.fr,,personnes_agees
Résidence Services Les Pins,Boulogne-Billancourt,92100,Univi,24 Rue Gutenberg,01 46 99 61 90,,https://www.univi.fr/etablissement/residence-seniors-les-pins/,Résidence services seniors,residence,a_verifier,"Résidence Services Les Pins est une résidence services seniors située à Boulogne-Billancourt, dans le département des Hauts-de-Seine. Cette établissement est géré par l'établissement Résidence Services Les Pins. La résidence accueille des personnes âgées en situation de dépendance, offrant un environnement convivial et sécurisé pour vivre en autonomie. Les résidents peuvent bénéficier d'une assistance personnalisée pour les activités quotidiennes, ainsi que d'un accès à des services de soins et de réadaptation.",92,pour-les-personnes-agees.gouv.fr,,personnes_agees
