nom,commune,code_postal,gestionnaire,adresse_l1,telephone,email,site_web,sous_categories,habitat_type,eligibilite_avp,presentation,departement,source,date_extraction,public_cible
"Résidence autonomie Bon Repos Épinal, VOSGES",Epinal,88000,CCAS,20 quai Jules Michelet,03 29 82 54 17,ccas@epinal.fr,https://www.epinal.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Epinal, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (88),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/vosges-88/epinal-88000/residence-autonomie-bon-repos/880783527,2025-12-29,personnes_agees
"Résidence autonomie Le Chapitre Épinal, VOSGES",Epinal,88000,CCAS,15 place de l'Atre,03 29 82 54 17,ccas@epinal.fr,https://www.epinal.fr/solidarite/seniors/hebergement,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Epinal, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (88),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/vosges-88/epinal-88000/residence-autonomie-le-chapitre/880788831,2025-12-29,personnes_agees
Résidence autonomie Les Lilas,Rambervillers,88700,CCAS,1 rue de la Mortagne,03 29 65 17 97,sophie.patou@rambervillers.fr,https://www.ville-rambervillers.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Rambervillers, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (88),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/vosges-88/rambervillers-88700/residence-autonomie-les-lilas/880783394,2025-12-29,personnes_agees
Résidence autonomie La Paltrée,Remiremont,88200,CCAS,4 rue du Grand Jardin,03 29 23 39 08,ccas@remiremont.fr,https://www.remiremont.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Remiremont, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (88),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/vosges-88/remiremont-88200/residence-autonomie-la-paltree/880789268,2025-12-29,personnes_agees
Résidence autonomie Le Parc,Remiremont,88200,CCAS,1 place du Batardeau,03 29 23 39 08,ccas@remiremont.fr,https://trajectoire.sante-ra.fr/GrandAge/Pages/Public/AccesEtablissement.aspx?FINESS=880783410,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Remiremont, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (88),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/vosges-88/remiremont-88200/residence-autonomie-le-parc/880783410,2025-12-29,personnes_agees
"Résidence autonomie Sans Souci Épinal, VOSGES",Epinal,88000,CCAS,4  Petite Rue des Forts,03 29 82 54 17,ccas@epinal.fr,https://www.epinal.fr/solidarite/seniors/hebergement,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Epinal, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (88),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/vosges-88/epinal-88000/residence-autonomie-sans-souci/880783519,2025-12-29,personnes_agees
"Résidence autonomie Le Vinot Gérardmer, VOSGES",Gerardmer,88400,CCAS,12 place des Déportés,07 85 17 95 10,ccas@mairie-geradmer.com,https://www.mairie-gerardmer.fr/,Résidence autonomie,residence,a_verifier,"Résidence autonomie située à Gerardmer, proposant un logement adapté aux seniors en perte d'autonomie légère avec services et animation collective.",Département (88),https://www.pour-les-personnes-agees.gouv.fr/annuaire-ehpad-et-maisons-de-retraite/residence-autonomie/vosges-88/gerardmer-88400/residence-autonomie-le-vinot/880783493,2025-12-29,personnes_agees
Résidence Services Bien-Etre,Sainte-Marguerite,88100,Quietelle,141 Chemin de la Cartonnerie,03 29 51 19 11,,https://www.quietelle.fr/residences/sainte-marguerite/,Résidence services seniors,residence,a_verifier,,88,pour-les-personnes-agees.gouv.fr,,personnes_agees
Habitat Inclusif ADAVIE,Épinal,88000,ADAVIE,20 Rue des États Unis,03 29 35 23 06,,https://adavie.com/habitat-inclusif/,Habitat inclusif,habitat_partage,a_verifier,"**Présentation de l'Habitat Inclusif ADAVIE** L'Habitat Inclusif ADAVIE est un établissement d'hébergement inclusif situé à Épinal, dans le département des Vosges. Ce type d'établissement propose une alternative à l'hébergement en institution, permettant aux seniors de maintenir leur autonomie et leur qualité de vie. Géré par l'établissement Habitat Inclusif ADAVIE, cet établissement accueille les seniors qui ne souhaitent pas aller en maison de retraite, mais dont le logement actuel n'est plus adapté à leur sécurité et à leur niveau de dépendance.",Vosges (88),https://adavie.com/habitat-inclusif/,2025-12-29,personnes_handicapees
Résidence du Quai Barbier,Épinal,88000,Vosgelis,2 quai André Barbier,,,https://www.vosgelis.fr/,Habitat inclusif,habitat_partage,a_verifier,"Résidence du Quai Barbier est un établissement d'hébergement inclusif situé dans la commune d'Épinal, au cœur du département des Vosges. Cette résidence offre un environnement convivial et sécurisé pour les personnes âgées ou handicapées. Géré par l'établissement Résidence du Quai Barbier, cet établissement accueille des personnes âgées ou handicapées qui cherchent un logement adapté à leurs besoins. La résidence propose des appartements équipés pour répondre aux besoins spécifiques de ses résidents.",Vosges (88),https://www.delphis-asso.org/articles/2022/05/un-habitat-inclusif-pour-bien-vieillir-chez-soi-et-bien-rire-ensemble,2025-12-29,personnes_agees
